authid,name,orcid
8717828400,Curran J.A.,
8723805700,Ma C.,
8727662000,Gaussier É.,
8729048100,Kiviniemi M.,0000-0002-1299-8416
8731734400,Ramos-Munoz J.J.,
8736057300,Mar R.A.,
8742092800,MacDonald G.,
8765227400,Steiner H.H.,
8768847400,Green M.,0000-0002-5469-8470
8781648000,Deutsch R.,
8782836900,Berg M.B.,
8833087200,Leuffen D.,0000-0002-0419-387X
8840000000,Cailleau V.,
8851694500,Papadakaki M.,
8856653600,Lehner W.,
8866248800,Di Vacri A.,
8871497700,Petäjä T.,
8872635600,Olivier J.,0000-0002-3144-4507
8876758000,Savolainen J.,
8880226800,Levin M.,
8882018900,Rumney P.N.S.,
8889303400,Johnsson M.,0000-0002-4409-1413
8894847000,Toberer E.,
8905235200,Singh S.,
8907994300,Armstrong S.C.,
8911279400,Šarauskis E.,0000-0001-9339-769X
8924124600,Tsai A.,
8925768600,Yue W.T.,
8928406600,Fernández M.,
8933719200,Fernández Á.M.,
8937230200,Salmerón F.,0000-0001-8907-5444
8940872900,Galván A.,
8947685100,Kim S.,
8958410500,Brenna M.,
8959937600,Carretero-Dios H.,0000-0001-8822-3791
8963173700,Horcajo J.,
8966412900,Carlucci R.,
8967284700,Barry C.L.,
8973498600,Rosenberger J.G.,
8976886100,Grover R.L.,
8979264700,Smith M.D.,
8979785400,Kjeldsen K.U.,
8980838200,Cherchi E.,0000-0002-2765-8086
9038574200,Kendeou P.,
9043280000,Thomas L.,
9133733600,Gum A.M.,
9238664600,Rodgers R.F.,
9239402500,Birbilis N.,
9240556500,Abdel-Maksoud M.F.,
9242022800,Cargnelli M.,
9244188900,Tarchi L.,
9244534400,Theesfeld I.,
9246101400,Sugihara S.,
9249618200,Luria R.,
9276686200,Smith J.L.,
9333655700,Sovacool B.K.,
9334560500,Kato K.,
9334632900,Phelan S.,
9337289400,Oliver B.,
9337588600,Susilo Y.O.,
9434656000,Pivato A.,0000-0003-3380-4999
9537077600,Hitchcock M.,
9633141200,Ivanov B.,
9634349400,Võ M.,
9634376500,Luo S.,0000-0002-0022-8967
9634601100,Uetsuki M.,
9634821200,Hobolt S.B.,0000-0002-9742-9502
9636777800,Holmstrom A.J.,
9638990700,Hobbenaghi R.,
9639038000,Damalas D.,
9639971000,Fischer A.R.H.,
9640014300,Falautano M.,
9733992900,Klonsky E.D.,
9734624300,Agoritsas T.,
9737598300,Del Ser J.,0000-0002-1260-9775
9739497300,Notebaart R.A.,
9742360900,Thakur R.,
9743109100,Pera C.,
9743419200,Wood P.N.,
9746821900,Antommaria A.H.M.,0000-0002-5030-0007
9840557400,Johnson M.W.,
10040678500,Lanceley A.,
10042680100,Messer K.D.,
10046192800,Dabbish L.,
10140233000,Dunn B.D.,
10141296300,Krebs R.R.,
10339199400,Sirghi F.,
10541207000,Feng D.,
10739977300,Barlett C.P.,
11141925700,Mezni H.,
11239614900,Jann B.,
11240891800,Lee S.Y.,0000-0002-5685-6188
11540199200,Fernández-Albertos J.,
11839474900,Dillard A.J.,
12039897300,D'Cruze N.C.,
12041984100,Wackowski O.A.,
12042538200,Gold R.D.,
12139335000,Biscaglia L.,
12140784200,Myers J.A.,
12142340100,Reynales-Shigematsu L.M.,
12238873200,Liu D.W.,
12240869200,Mathias J.D.,
12446506800,Stafford M.J.,
12644975200,Nuseibeh B.,
12647136600,Chang Y.T.,
12753206400,Shahrooz R.,
12760114200,Radun J.,0000-0003-3269-2999
12762098100,Kistler C.E.,
12764378700,Dorsch M.P.,
12765223300,Perez O.,
12765261900,Warneken F.,0000-0003-1461-3855
12767146800,Kriner D.L.,
12770275300,Fouayzi H.,
12775420600,Sierra-Almeida A.,
12780442200,Salathe M.,
12783237900,Waters E.A.,0000-0001-7402-0133
12784701000,Widome R.,
12787875700,Unkelbach C.,
12788937600,Van De Coevering N.,
12789342400,Agudelo W.,
12789798300,Ares G.,
12793958200,Arriaga P.,
12795811900,Fowler E.F.,
12801812700,Yang T.,0000-0001-9182-1055
12807482700,Peng C.,0000-0001-8733-4596
12808038900,Bittante G.,0000-0001-7137-7049
13003900900,Legerski E.,
13005416800,Van Nuffel A.,
13006481700,Ostrikov V.N.,
13104168400,Barcala E.,
13204316000,Hainmueller J.,
13406317300,Mocaiber I.,
13408852200,Liotta A.,
13410602500,Baldovin T.,0000-0002-7375-9187
13604899800,Riva M.M.,
13607190600,Lanchi M.,
13607563300,Graham J.M.,
13608292200,Vakhitov V.,0000-0002-4135-1590
13608393900,Lykins A.D.,
13612662300,Bai X.,
14007511400,Ryan G.,
14010002500,Beaver I.,
14011761200,Tamborini R.,
14013457600,Ajith Kumar J.,
14015420100,Delgado-Huertas A.,
14025996500,Serra-Pereira B.,
14026304000,Zhou Z.Y.,
14026619900,Ahma L.,
14026922600,Hamiti E.,
14027884800,Brijs K.,
14028808100,Kuhn H.G.,
14029802600,Garrido S.,
14033748800,Brothers K.B.,0000-0002-8550-9724
14033771400,Ajumobi O.,0000-0002-2652-1205
14033882800,Ficoneri C.,
14034513700,Scott S.E.,
14035722800,McHugh S.,
14036406400,Wolfe J.,
14036670300,Sy S.R.,
14036847900,Dascal-Weichhendler H.,
14036885400,Doyle E.E.H.,0000-0002-2878-0972
14038661300,Gao Y.,
14044082800,Stauffacher M.,
14045614200,Neijens P.,
14051816900,Gayet-Ageron A.,
14052127500,Jacobs P.A.,
14059043900,Tormey R.,
14063064000,Brenner S.,
14063394800,Gil J.M.,
14063587300,Mesplé-Somps S.,0000-0002-0795-7871
14066460200,Pesci R.,
14068245000,Williams J.L.,
14119317800,de Goeij P.,
14219889400,Wuenschel S.,
14319270400,Schuck A.R.T.,
14323471600,Marti C.N.,
14324231000,Adjei M.,
14324547700,Cummine J.,0000-0001-9377-4299
14420741500,Estow S.,
14421561400,Nowlin E.,
14422516800,MacCleery B.,
14519090400,Bragadireanu M.,
14521000700,Cabiddu S.,
14619422700,Karabulut N.,
14619737500,Rubio N.,
14629283100,Logunova O.S.,0000-0002-7006-8639
14819290000,Iaconelli M.,
14825509100,Mihalas S.,
14830202800,Alexander G.L.,
14832486700,Hermans E.,
14832918500,Martino M.,
14833356000,Oppezzo M.A.,
14833604900,Vedadi A.,
14834132200,Moyer-Gusé E.,0000-0001-7971-0934
15019703100,Rains S.A.,
15021922900,Berry D.,
15023049500,Puntel E.,
15029554000,Poels K.,
15032747200,Fulgione W.,
15036813200,Praene J.P.,
15041694600,Bifulco G.N.,
15044921900,May A.M.,
15045108900,Lall A.,
15045790900,Reinfried M.,
15049869200,Schofield C.A.,
15050357400,Critchley C.,
15052699300,Zhang D.,
15056460800,Mattei P.,
15058037500,Olson K.R.,
15058239700,Mercier H.,
15061377000,Günther I.,0000-0002-1601-0495
15062454900,Anastasopoulou A.,
15062489700,Dempsey A.F.,
15063097600,Moreno M.A.,
15063941200,Habich D.,
15064227000,Ngorsuraches S.,
15064280900,Mannina G.,
15069239600,Cassano E.,
15071314400,Dowling C.,
15071765100,Poette J.,
15080660400,Broniatowski D.A.,
15081500000,Meisina C.,
15119466500,Stroud N.J.,
15123920200,Ess C.M.,
15125674500,Dobashi Y.,
15126502900,Bardak F.,
15126850900,Elbakidze L.,
15136057800,Kintses B.,
15519602600,Betsch C.,
15520291800,Wan F.,
15520683300,Gratiy S.L.,
15724763500,Duplissy J.,
15729683000,McKelvey D.R.,
15734512200,Innella C.,
15751848000,Ribéron J.,
15752358500,Park H.S.,0000-0002-5389-8673
15756452000,Onnela A.,
15757402700,Loewen P.,
15760122800,Lehman T.,
15760327100,Lillywhite J.,
15761107500,Dai Y.,0000-0002-8587-6874
15761709700,Cervetti G.N.,
15762999200,Lee H.E.,0000-0002-7043-3640
15763483100,Sivasubramaniam D.,0000-0002-2682-197X
15765675400,Mazerolle L.,
15821688600,Anestis M.D.,
15822966200,Selby E.A.,
15823017200,Sanbonmatsu L.,
15826117100,Bazigos G.,
15826621400,Kavadas S.,
15831815100,Guan H.,
15832612300,Lauwers L.,
15832931000,Qin H.,
15833259400,Shimazaki Y.,
15835212200,Navarro J.,0000-0002-5756-9543
15839298100,Kalacheva L.P.,
15839470800,Fedorova A.F.,
15840340000,Mathy F.,
15841880500,Iacono-Marziano G.,
15842064300,Moss-Racusin C.A.,0000-0002-9824-7524
15847891200,Curceanu C.,
15848887500,Lawpoolsri S.,
15849766700,Van Weyenberg S.,
15924031700,Ordines F.,
15924870700,da Luz J.A.M.,0000-0002-7952-2439
16021018500,Doce O.V.,
16021251300,Beidas R.S.,
16021522200,Daryani A.,
16022734200,Sharif M.,
16023197400,Wojcieszak M.,
16023233300,Ziaei H.,
16023934000,Anong S.,0000-0003-4416-9847
16027656700,Almeida J.,
16027993600,Deauvieau J.,
16028893500,Lustria M.L.A.,
16029149900,Niederdeppe J.,
16031991000,Polito V.,
16032724700,Abbona F.,
16039246700,Froeliger B.,
16040022300,Marks A.D.G.,
16040447300,Palma M.A.,
16040689700,Nishino N.,
16042183600,Fulanda B.M.,
16047049500,Burnette J.,0000-0001-7548-8782
16068412700,Glöckner A.,
16068930900,Maertens A.,
16068993600,Orom H.,0000-0002-0147-8378
16157880100,Mosconi G.,
16177729000,Ramalho O.,
16195004000,Prain G.,
16202108400,Bazzi M.,
16230722300,Karsligil M.E.,
16232527900,Byrd C.T.,
16235328600,Worthy S.L.,
16239468700,Merolla J.L.,0000-0001-8257-7206
16241709500,Kehn A.,
16244346100,Caillier J.G.,
16244853800,Ganias K.,0000-0002-4035-9216
16245480300,Mercaldo N.D.,0000-0003-1658-6598
16303986000,DeFulio A.,0000-0002-8211-7047
16304403400,Ibanez L.,
16304838000,Niederkrotenthaler T.,0000-0001-9550-628X
16305242700,Rubenson D.,
16307611800,Perra A.,
16308652800,Christenson D.P.,
16308799600,Cziegler I.,
16316210000,Kaistinen J.,
16317365300,Schneider C.J.,0000-0002-0424-186X
16317395300,Schofield E.,0000-0002-4745-3707
16317864100,Verhofstadt E.,
16319317200,Jensen M.B.,0000-0002-9455-0104
16401152200,Ferrini S.,
16401218500,Di Bella G.,
16401903700,Koo C.,0000-0002-9822-1279
16404462100,Baranzini A.,
16419433200,Engel M.,
16443861900,Benard S.,0000-0003-0745-2029
16444845100,Karnowski V.,0000-0002-2138-255X
16468398900,Lahoz-Beltra R.,
16480089400,Colclough Y.,
16549251200,De Jong M.G.,
16551770900,Bouchard M.A.,
16553315000,Pravettoni G.,
16637565100,Li K.,
16637880000,Macready A.L.,
16645668200,Formosa P.,
16689856100,Mancini P.,
16743701500,Cecchinato A.,0000-0003-3518-720X
17342226500,Alunno A.,
17344552700,Stone G.W.,
17345445800,Figueiredo I.,
17345546400,Gillison F.B.,
17433896900,Ferrando-Prieto M.,
17433935900,Ferrándiz C.,
17434227000,De Backer C.J.S.,
17436116600,Tal-Or N.,
18036495700,Appel M.,
18037703000,Markon M.P.L.,
18041933500,Gastoni A.,
18042005000,de Hooge I.,
18234259400,Prazeres C.,
18435065800,Soto M.,
18437416400,Lichtschlag A.,
18438361900,Ro E.,0000-0002-9313-7086
18937184900,Rhodes J.H.,
19336998800,Heck S.,
19638401700,Calabrese S.K.,0000-0003-2640-0208
19639050500,Mzoughi N.,0000-0002-8153-4615
20034948300,Matzen L.E.,0000-0002-7720-2896
20336536000,Buzzaccaro S.,0000-0002-7394-5262
20336802000,Costanigro M.,
20436168900,Moser C.,
20436689000,Traivaree C.,
20436715000,Shariff A.F.,
21734050000,Becker S.J.,0000-0001-9271-2432
21734202300,Doces J.A.,0000-0002-4671-2885
21734471700,Cramer R.J.,
21735642400,Sperry K.,0000-0002-6492-4304
21739060200,Herrmann P.,
21739596000,Nadolu B.,
21741811900,Beresford R.M.,
21743962300,Richard S.,
21834642800,Poullaouec T.,
21835123100,Tybur J.M.,
21933788900,Bryan C.J.,
21933844900,Davies G.,
22036278000,Sioen I.,
22135546300,Nash K.,
22135567300,Lewis C.,
22136036600,Penco S.,
22137095100,van Leeuwen A.,0000-0003-2970-1380
22235487800,Teuber R.,
22634017500,Ismail R.,
22635455800,Schack T.,
22834091600,Foiadelli F.,
22834758800,Jensen J.D.,
22835970300,Shepherd H.,0000-0003-4491-6400
22941281300,March D.,0000-0002-6118-761X
22948354200,McNeil K.R.,
22951040500,Mörlein D.,
22955897700,Huh Y.E.,
22956554900,Sowinśki J.,
22978529500,Aglietta M.,
22978804600,Cooreman S.,
22979194000,Coppieters S.,
22979243400,Debruyne D.,
22980212900,Lauro S.E.,
22980601200,Kitchner T.E.,
22984374900,Bonardi A.,
22986144500,Porta A.,
23006054100,Persky S.,0000-0002-7768-5744
23009620300,Montag C.,0000-0001-8112-0837
23011191600,Fabbris L.,
23019542500,Okello J.,
23020542700,Vignoli D.,0000-0003-1227-5880
23027251000,Farias I.,
23029251000,von Wagner C.,
23036601400,Scaperrotta G.,
23052584700,Selb P.,
23092066600,Tao Y.,
23092247100,Tompson T.,
23092259600,Van Dijk H.,
23093088900,Bifet A.,
23093814000,Dehghani M.,
23094702500,Loibl C.,
23095671000,Ontanon S.,
23096325200,Spas J.J.,
23096933900,Batet M.,
23097492700,Guijarro B.,
23098306400,Merrilees C.,
23099028800,Beard P.F.,
23099524400,Calderara S.,
23100398200,Lappegård T.,0000-0002-2813-7645
23100581000,Lishner D.A.,
23102569900,Feldman L.,
23390609100,Rodríguez-Martínez J.A.,
23392017400,Carvalho D.,
23392966100,Maier A.,0000-0002-9550-5284
23393335600,McQuade T.,
23394008500,Powdthavee N.,
23394250100,Weseley A.J.,
23395982600,Campo S.,
23398535300,Surdeanu M.,
23466368400,Bleys B.,
23468364600,Chen F.,
23470403100,Mayerl J.,0000-0002-4599-9976
23470825600,Stadelmann-Steffen I.,
23478437600,Vesper C.,
23479442000,Bui E.,
23480539000,Ramanathan R.,
23480716500,Yang S.U.,
23481107400,Csörgö B.,
23481468700,Hass R.W.,
23481735300,Guan S.,0000-0002-1118-9465
23482367100,Ogdie A.R.,
23483158800,Turchetti L.,
23484700200,Fera M.,
23486787700,Spizzirri M.,
23487944200,Allendoerfer M.G.,
23491532200,Brunner D.,
23492218200,Duller C.,
23493625000,Palamuleni L.G.,0000-0002-1054-6942
23499462800,Ranney L.M.,0000-0001-9766-4767
23501123500,Gaspar M.B.,
23566347000,Berenson M.,
23667560700,Shoaib Khan H.M.,
23668144000,Lo Iacono F.,0000-0003-1035-8017
23668683800,Pee L.,
23669618000,Van 'T Riet J.,
23766180900,Delgado J.,
23766385600,Teichman D.,
23767771400,Daniels S.,0000-0002-2272-956X
23767843500,Cheng K.G.,
23967608200,Lehtipalo K.,
23967720800,Kürten A.,
23968938600,Grolleau G.,0000-0003-2932-8870
23971309400,Masdari M.,0000-0002-1159-2406
23971310300,Louzao M.,
23971913700,Stites S.D.,
23974337300,García-Nieto J.,0000-0003-2985-3480
23975387900,Collange J.,0000-0003-0048-0385
23976702000,Pytlik Zillig L.M.,
23978338000,Mitchell M.A.,
23978643600,Power E.,
23978721500,Schmidt R.E.,
23984185800,Chen Y.C.,
23986776100,Weise J.,
23987786400,Leirness J.B.,
23991570600,Sharma N.,0000-0003-0841-1245
23994013200,Philippe F.L.,0000-0001-6997-8072
23994027100,Kasiri N.,
23995255100,Dinas E.,
24066153200,Carriero R.,
24066665400,Grena R.,
24067166300,Kissine M.,
24068481500,Henriques V.,
24069423800,Schnitzhofer R.,
24069997700,Bowen D.,
24071586900,McDonald L.,
24073468400,Ochoukov R.,
24075464400,Bechtel M.,
24080127400,Gharehbaghi M.,
24169457100,Otgaar H.,
24169840000,Vangeyte J.,
24170933400,Crupi R.,
24171931000,Yu E.C.H.,
24174912700,Lv D.,
24175570600,Domarchi C.,0000-0002-9068-704X
24177490000,Whitmarsh L.,
24278511400,Kiss D.E.,
24281330200,Hagenzieker M.,
24287732800,Böhme W.,
24315688500,Barnes J.,
24328511900,Ben Aouicha M.,
24329736500,Lewis C.C.,
24330441100,Tang X.G.,
24331612000,Duistermaat M.,
24333324500,Redden E.S.,
24336059900,Rinaldi Z.,
24338372600,Lin-Hi N.,
24339247000,Van Campenhout G.,
24376246600,Dassonville C.,
24377007100,Trahan A.,
24391715500,Seth H.,0000-0002-3329-7133
24401845200,Parag Y.,
24448104500,Alós J.,
24449062200,Busse A.,
24450764800,Im S.,0000-0003-0723-5075
24466226600,Do Y.K.,0000-0001-5024-8264
24467811900,Kim K.,0000-0001-8497-2330
24469662000,Benaskar F.,
24471805600,Rich T.S.,
24473251600,Schmid M.K.,
24473525600,Nelson H.T.,0009-0008-9478-2192
24476542500,Dos Santos I.C.,
24480949300,Kedia G.,
24480998900,Gessler S.,
24485340900,Djebbari H.,
24490826500,Gammie E.,
24491602500,Bhardwaj R.,
24503627700,Shank D.B.,
24504583300,Verdon J.P.,
24526716200,Mulas A.,
24528518500,A.P. D.,
24536745200,Cai B.,
24536760100,Gutter M.,
24538967800,Day A.R.,
24544360400,Kalliny M.,
24544594300,de Wit J.,
24553805100,Goddard J.M.,
24554597700,Wallace G.P.R.,0000-0003-0802-5993
24587727700,Jurcik T.,
24597033400,Iliev R.,
24721963800,Napoléone C.,
24721989900,Russo F.,
24722104100,Volmert A.,
24725001300,Porcu C.,
24725590200,Tenhunen S.,0000-0002-3767-1751
24752305800,Guo Z.G.,
24757864100,Feinstein B.A.,
24758059500,Christensen H.E.M.,
24765216600,Rabl T.,
24766980400,Scharinger M.,
24767211300,Taylor E.,
24773623200,Kendall-Taylor N.,
24780619300,Grimmett C.,
24781118400,Leimgruber K.,
24802217500,Feltz A.,0000-0003-4188-0617
24821545400,Fezzi C.,
24823928900,Baiata P.,
24824646600,Ghadiry M.,
24831960500,Kritzinger S.,0000-0003-2765-8200
24832591500,Hingle M.D.,0000-0002-6696-5601
24833004200,Huntsinger J.R.,
24833636500,Norman R.,
24921250100,Eboli L.,
25026599700,Aritonang S.N.,
25031830800,Jonson C.L.,
25121285900,Hulthén E.,0000-0003-4138-2570
25122036900,Portugal L.C.L.,
25122512100,Drotár P.,
25221247700,Courvoisier D.,
25221412800,Green W.,
25223193600,Gillespie-Lynch K.,0000-0001-7292-3945
25226021600,Schuldt J.P.,
25227239600,Laurent S.M.,
25227940900,Roushan G.,
25229219600,Till B.,0000-0002-2099-5469
25230011200,Cheng H.,0000-0002-9135-8109
25230782100,Zheng Z.,0000-0003-1104-2583
25422655000,Ternes M.,0000-0003-0742-8619
25521714900,Karimipour F.,
25625459300,Saalfeld D.T.,
25626896100,Triana M.d.C.,
25630087000,Thurimella A.K.,
25633126600,Ostrander N.,
25633974000,Rios T.,
25634077000,Major L.H.,
25634467600,Ruggs E.N.,
25636250400,Seibt J.,
25647325400,Amiri E.,
25647907600,Jaafari N.,
25648807300,Amicarelli A.,
25650282400,Krumpal I.,0000-0003-2149-2203
25650523700,Rauhut H.,
25651826200,McDonough I.M.,
25653417100,Waller M.,0000-0002-1050-4574
25723764800,Oeldorf-Hirsch A.,
25724190700,Gallopel-Morvan K.,
25824807800,Friman H.,0000-0003-0061-2034
25825133800,Ilea R.,
25928104200,Swift J.K.,
25929861100,Alishahi F.,
25930707000,Beaulieu-Pelletier G.,
25931228500,Scherr K.C.,0000-0002-9694-0624
25936540300,Maestas N.,
25936852000,Smyshlyaev G.,
25947420500,Feldman Y.,0000-0001-8416-865X
25958435100,Thallmair S.,0000-0002-3396-5840
25958525200,Yavuz A.G.,
26023563800,Navarro-Ortiz J.,
26023688500,Rizzetto L.,
26024163500,Ioannucci L.,
26024293900,McCormick J.B.,0000-0002-2008-8180
26027330500,Swiss L.,
26029526200,Luk W.,
26030277800,Abel C.,
26032598800,Lacey J.,0000-0002-7559-0143
26034276000,Menninghaus W.,
26035255400,Coates J.D.,0000-0002-1631-734X
26036187400,Lecheler S.K.,
26036469200,Malecki W.P.,
26038994100,Callaway D.,
26039081400,Conway P.,0000-0001-5363-7636
26040763000,Harell A.,
26041176700,Vezzali L.,0000-0001-7536-9994
26321340200,Boulding C.,
26321361200,Cancino L.R.,0000-0001-8435-9026
26322302500,Alber J.,
26326759700,Devraj R.,
26421758000,Mosteanu D.E.,
26422930100,Foster J.,
26424086300,Vittozzi A.,
26427558800,Che X.,
26427930200,Cramp A.G.,
26429441000,Fritzsche C.,
26429491700,Geyer T.,
26429674100,Kamkar B.,0000-0003-1309-8433
26429996500,Nai A.,0000-0001-7303-2693
26430044300,Pedersen A.O.,
26432136000,Sachdeva S.,
26432601600,Jia N.,
26433156200,Banks L.M.,0000-0003-2819-5439
26434516100,Ripplinger D.,
26434930200,Wolter F.,
26436115900,Ryan R.,
26436444000,Siegle J.H.,
26531333900,Hong P.Y.,
26531789200,Scordo A.,0000-0002-7703-7050
26534269800,Denes A.,0000-0003-2252-5687
26534464000,Hidalgo M.,0000-0002-3494-9658
26535343300,Zhou C.,
26538663100,Banjac M.,
26538977500,Mesquita N.,
26540480400,Ohnmacht T.,
26631834000,Barmet P.,
26631880700,Corcoran K.,
26632836300,Brygadyrenko V.V.,
26634344600,Rodrigues A.S.,0000-0001-5268-6102
26634900100,Dunleavy C.S.,
26635424900,Macis M.,
26637852800,Van der Toorn J.,
26638721500,Cullati S.,
26642652800,Tavernier J.L.,
26642872300,Li H.,0000-0001-9673-9544
26642973000,Kelley J.M.,
26643040300,Davis M.M.,
26643272500,List J.A.,
26643474200,Asch D.A.,
26647404300,Canone D.,
26647676200,Previati M.,
26650191100,Wakim P.,
26653432700,Breazeale M.,
26653479000,Goerg S.J.,
26655042400,Petrea N.,
26655689900,Le Goff-Pronost M.,
26655755300,Lai I.K.W.,
26656748400,Lavallée E.,0000-0003-2102-5584
26657684800,Wilson L.C.,0000-0002-5864-2087
26659120100,Kirchner S.,
26659460400,Denisov A.,
26665065900,Pirscher F.,
26767747000,Edwards O.V.,
26967451800,Bragg M.A.,
26968053200,ter Mors E.,
26968144900,Sprankle E.,0000-0001-9340-794X
27067884300,Midha V.,
27467492100,Loureiro S.M.C.,
27467800500,Pelage A.,
27468015800,Yeager D.S.,
27867571900,Bonneaud S.,
28267648900,Earnshaw V.A.,
28268086200,Sicali S.,
28568156600,Stevenson M.,
28767784100,Mikułowski G.,0000-0003-4215-8650
30067825700,Sun S.,
30367575200,Berry M.,
30567693400,Pellegrino O.,
30867492000,Alquist J.L.,
31067462900,Van Tongeren D.R.,
31168239900,de Faria G.L.,
31767652100,Tosun J.,
32167599700,Lupu N.,
32667638400,Frieler K.,
33068378800,Petre R.,
33267933200,Scherer L.D.,
33567970000,Munro S.B.,
33568245700,Pizmony-Levy O.,
34571973600,Moran P.,
34572866100,Swan S.C.,
34768859700,Steinman S.A.,
34872495600,Kinyuru J.,
34876619900,Choi H.J.,0000-0001-8565-8597
34876620600,Evans J.R.,
34881649800,Jose J.,
34968961200,Coe N.B.,0000-0003-1228-0938
34969185400,Liu X.X.,
34975076100,Jacobs I.,
34975076400,Karbwang J.,
34975226300,Chung R.J.,
34977387200,Rodriguez D.,
34978128000,Da Soghe R.,
34978237400,Cardwell D.N.,
34979786100,Cardador L.,
35090335500,Ramanan A.,0000-0002-7110-1277
35097072800,Boukettaya G.,
35098392600,Diab D.L.,
35098978100,Hurlbert M.,
35099172300,Obar J.A.,
35102064500,Grotto A.R.,
35103226100,Priebe J.,
35103238200,Parkinson B.,
35106134500,Tubadji A.,0000-0002-6134-3520
35115467200,Rim H.,
35119714900,Tanganelli M.,0000-0002-3392-5662
35146768300,Rojas N.,
35170296100,Lázár V.,
35179647800,Khosrojerdi A.,
35189325300,Ozturk A.B.,
35189337000,Peroni M.,
35190963300,Page X.,0000-0003-4067-7529
35192510300,Van Ootegem L.,
35198314700,R. R.,
35198486600,Huang L.G.,
35199313500,Teixido A.L.,
35203045400,Biscarini C.,
35204510100,Carlucci M.E.,
35210448100,Hugrée C.,
35216849700,Tian J.,
35220363000,Peters N.,
35222072100,Nicholas L.H.,
35222804600,Zanni A.M.,
35227521600,Kirkby J.,
35234357300,Mungan M.C.,
35234631900,Merrill J.E.,
35235253200,Wise R.A.,
35236020500,Yu Y.,
35237026400,Kalogirou S.,
35239601400,Armstrong A.W.,
35240421300,Kriaučiūnienė Z.,0000-0002-2857-4765
35241229200,Yamamoto N.,
35243537000,Mueen A.,
35249576500,Weber B.,0000-0002-9861-9447
35262118300,Koskenvuo K.,
35262245500,Gaston A.,
35264448800,Patil N.G.,
35272930800,Li W.,0000-0001-8711-5094
35274403000,Chan-Tin E.,
35274670300,Hinckley R.A.,
35277170500,Kemp E.,
35279093700,Dean A.J.,
35279947500,Harrop E.,0000-0002-0933-1098
35280130900,McCrea E.A.,0000-0003-1107-8690
35290780800,Pretorian A.,
35298823500,Drouvelis M.,
35298913000,Daignault P.,
35300672800,Van Hecke R.,
35301862800,Chirigati F.,
35303395300,Oostindjer M.,
35305461300,Kimura M.,
35309171200,Baekgaard M.,
35309962100,Euteneuer F.,
35311486100,Michaleff Z.A.,
35312638200,Ubel P.A.,
35317845200,Ibrani M.,
35318430700,Otto P.E.,0000-0001-8630-108X
35318700500,Todoroki M.,
35318720500,Tawara K.,
35321820100,Caldwell M.R.,
35322188600,Gardarin A.,
35322554800,Fuster A.,
35338194600,Saloner B.,
35340233900,Zhou C.,
35355829700,Nelson D.B.,
35362012100,Fotuhi O.,
35369308400,Vraga E.K.,
35371051800,Jarvik G.P.,0000-0002-6710-8708
35387779100,Chien S.Y.,
35389595800,Onokala P.C.,
35409882900,Kraut J.,
35432369900,Nakajima Y.,
35434415600,Civita R.,
35461255500,Kulmala M.,
35461474100,Tsujii J.,
35467815400,Sharp G.C.,
35482375500,Phillips B.G.,
35485533900,Ramezannejad Azarboni H.,
35486851000,De Laporte A.,
35486910800,Cao X.G.,
35491703900,Prahler E.,
35491960500,Whittington D.,
35495971500,Mayergoyz I.,
35500660200,Langa K.M.,
35510967800,Mendes P.,
35547584300,Joiner T.E.,
35549518300,Patrick D.M.,0000-0001-8084-725X
35553994400,Ozdemir S.,
35554206800,Sanderson S.C.,
35560266300,Zhang S.,
35574958900,Takada M.,
35577611500,Lonsdorf E.V.,
35578894000,Zilberman D.,
35580485900,Goldstein A.O.,
35582120800,Varsano F.,
35582459400,Carbotte J.P.,
35582509600,Piazza R.,0000-0001-7398-0335
35584209600,Mogensen P.,
35586704500,Gauthier J.,
35608960100,de Oliveira V.M.,
35609089100,Hancer M.,
35614113800,Brès C.,
35620791700,Pérez-Ruiz M.,0000-0002-3681-1572
35725809900,Knoblauch A.,
35726517600,Fowler C.,0000-0003-0596-563X
35727190200,Nagler R.H.,
35729102900,Shimmura T.,
35729344400,Penna L.,
35729386700,Sigurdsson V.,
35731114200,Iyer G.,
35731777900,Lv Y.,
35734132400,Khaledian M.,
35745930100,Doherty D.,
35745934700,Dill J.S.,
35746058200,Glover C.F.,
35751118200,Cats O.,
35761878900,Keener E.,0000-0001-5792-9505
35762355900,Priebe C.,
35763423600,Russell V.,
35764524000,Garland E.L.,
35764997600,Watson L.B.,0000-0003-2539-4467
35766686600,Lacour P.,
35771240000,Lovato A.,
35772306200,Donatelli A.,
35772357900,Hutchison R.L.,
35772415300,Iovane P.,
35772506400,Hutchison A.L.,
35783922900,Crocco F.,
35784197400,de Marco S.,
35784766100,Mongelli D.,
35788132300,Galante F.,
35790567300,Vijaya R.M.,
35791328700,van Soest A.,
35793320400,Blackett M.,
35799649000,Böttcher N.,
35800137600,Salazar-Ordóñez M.,
35801055400,Moran M.B.,
35810093800,Cornett T.,
35810103600,David I.A.,
35810426100,Imperatore S.,
35810708000,Kranz D.,
35810752200,Kowalsky J.,
35838190300,Samson C.,
35848108900,Aschemann-Witzel J.,
35861891200,Winters M.S.,
35866830500,Halperin E.,
35894187900,McDonnell D.,0000-0002-0319-3747
35894506000,Sia C.L.,
35932120800,Bergante S.,
35932730100,Robinson C.,
35955679900,Billeh Y.N.,0000-0001-5200-4992
