authid,name,orcid
57200364001,Ciovacco M.,
57200367215,Cropsey A.,
57200447460,Motta M.,0000-0002-2824-6833
57200505710,Harris S.,
57200620893,Sanzari C.M.,
57200645793,Lee T.,
57200656864,Ritschl V.,0000-0001-8763-8215
57200694961,DeFrank M.,0000-0001-5502-8877
57200878902,El-Hout M.,0000-0001-8084-8762
57201338044,Hassan R.,
57201642107,Richardson K.L.,
57201669135,Cabeldue M.K.,
57201680559,Klapatch L.,
57201981511,Massey Z.B.,
57202364463,Bellet B.W.,
57202369177,Karinen A.K.,
57202382423,Schlue L.M.,
57202397990,Infantes-Paniagua Á.,
57202422996,Kadji K.,
57202686720,Rungtragoolchai P.,
57202687759,Thanapat Y.,
57202911639,Asraf K.,
57202916416,Eekhof L.S.,0000-0001-6779-2370
57203091678,Offer-Westort T.,
57203167268,Burton A.L.,
57203198331,McDowell M.,
57203202662,Austen E.,0000-0003-1598-1342
57203309965,Adesope O.,
57203699392,Hofer M.,0000-0001-9256-7765
57203888865,Warren M.A.,0000-0002-7462-3580
57203943472,Chiacchia D.J.,
57204238294,Bashian H.M.,0000-0002-8348-4228
57204390564,Snethen C.,
57204445959,Werle D.,
57204673992,Bihary J.G.,
57204807881,Keely C.,
57204810718,Russell A.,
57205054428,Menon U.,
57205060942,Thissen B.A.K.,
57205103652,Fischer M.W.,0000-0003-3913-4906
57205236889,Wing-Paul D.,
57205240520,Ray E.C.,
57205261527,Nie J.,
57205266777,McCormic R.W.,
57205432814,Flint E.,
57205496317,Davies A.,0000-0001-6978-4788
57205643344,Ferrar J.,
57205657188,Gupta N.,
57205662452,Blass J.,
57205715549,Michl T.D.,
57205753924,Wang Y.,0000-0003-3633-7951
57205766034,Juszczyk D.,
57206333217,Dixon G.,
57207357396,Derricks V.,0000-0002-8142-0597
57208102749,Yurtbakan T.,0000-0002-6259-7207
57208239097,Simonovic N.,0000-0003-0384-7103
57208579927,Watts J.,0000-0002-0430-7718
57208643615,Catlin M.,0000-0002-3388-4485
57208645814,Jacobs E.,
57209061273,Liu F.,
57209459007,Ritchie J.,
57209643765,Mikkelson S.,0000-0002-0000-3645
57210147220,Murphy-Neilson M.C.,
57210147240,Kunaniec K.P.,
57210148429,Pamlanye J.T.,
57210159980,Truex H.R.,
57210165801,Reed R.A.,
57210219515,Salpietro L.,0000-0002-9234-0541
57210223786,Bosson J.K.,
57210459884,Grant C.,
57210540289,Martin H.K.,
57210582862,Smith N.,0009-0005-9672-6563
57210685138,Levesque C.,0000-0001-5034-0028
57210792072,McCormick-Huhn K.,
57210835212,Rode J.B.,0000-0001-8289-7760
57210947587,Small P.A.,
57211352458,Moreno L.,0000-0003-4829-7280
57211366341,Ari A.B.,
57211443493,Mian M.N.,
57211485180,Osorio M.A.,0000-0001-5165-4416
57211582039,Demora S.L.,0000-0001-8455-9220
57211602419,Stricker J.,
57211794219,Livingston T.N.,0000-0002-8984-6728
57211865983,Lindsay B.L.,0000-0002-9315-4986
57212021781,Greenebaum S.L.,0000-0003-2742-3196
57212251861,Morishita C.,
57212307350,Allard A.,0000-0002-1948-0724
57212350502,Asker D.,
57212422380,Levin M.E.,0000-0001-5562-2366
57212756543,Aktas B.E.,0000-0002-0125-7903
57213143588,Luna S.,
57213148079,Long S.,0000-0001-5895-899X
57213152895,Ruybal A.L.,
57213528866,Morgan J.,
57213558047,Rodriguez M.,0000-0002-2290-8496
57213579538,Malhotra N.,0000-0003-4477-6049
57214052896,Pomerantz A.M.,0000-0002-3324-1762
57214080903,Caton J.N.,
57214138722,Rhodes B.,
57214236004,Snaychuk L.A.,0000-0003-1443-4611
57214247138,Morris J.,0000-0002-7048-8844
57214328027,Ayala R.,
57214335070,Padilla-Garcia D.,
57214361851,Burke K.C.,0000-0001-5584-3740
57214403105,Hanson K.,
57214877336,Whitman E.T.,
57214893059,Schutten N.M.,
57215023384,Dierckx K.,0000-0001-6589-9393
57215419239,van Es R.M.S.,0000-0002-6561-2900
57215931839,Garcia J.L.,0000-0003-1905-3658
57216063455,Schmitt L.,
57216379281,Davies D.R.,
57216549653,Ram M.S.,
57216651585,Abdi H.I.,
57216660550,Haider T.,
57216690234,De Beuf T.L.F.,0000-0001-5273-8523
57216801399,Macura Z.,
57216859194,Rose A.,0000-0002-4603-157X
57217061682,Leota J.,
57217180643,Mimoun E.,0000-0003-0744-6825
57217238201,Venner S.,
57217290548,Illemann R.,
57217291740,Innerhofer H.,
57217869492,Moss R.,
57217943142,Immonen J.,
57218137180,Pals A.M.,
57218145420,Beeson K.M.,
57218145476,Cooper A.E.,
57218326817,Zhang G.,
57218371031,Dempsey B.,0000-0002-7659-7398
57218438444,Suresh S.,0000-0001-8001-1065
57218513220,Luong R.,0000-0001-6587-6159
57218533231,Kositamongkol C.,
57218552221,Leo X.,
57218570804,Brown S.,
57219122422,Saadi A.,0000-0002-9567-4985
57219124539,Le Grand A.M.,0000-0002-1489-7387
57219239099,Eddy Z.,0000-0002-4048-2601
57219272948,Fortney C.,0009-0008-3522-5839
57219433514,Rosas C.E.,
57219715983,Adzovie R.H.,
57219874700,Scott A.,
57219927042,Ito T.,
57219990602,Michalek S.,
57220061471,Natoli E.E.,
57220085422,Ionescu O.,0000-0001-7246-9236
57220197165,Montgomery M.A.,0000-0001-5929-9690
57220572900,Kidd T.,
57220885155,O’Brien L.T.,
57221112317,Feltz S.,
57221205373,Hahn J.,0000-0003-0716-0763
57221307096,Lewis S.C.,
57221493796,Sandrin R.,
57221710375,Chen J.,0000-0001-9936-3933
57222081573,Blinkhorn A.M.,
57222094552,Hawley A.M.,
57222117260,Mbinta J.,
57222170779,Tran A.,
57222617631,Oliveira L.d.,
57222649890,Ruiz M.,0000-0001-6044-3020
57222672373,Cunning A.,0000-0002-5809-210X
57222749384,Messingschlager T.V.,
57223181149,Stinnett A.J.,0000-0003-1073-7244
57223309036,Bussey L.,
57223347743,Jayne A.,0000-0003-3844-2560
57223349711,Liu Y.H.,0000-0003-4554-3386
57223804804,McField A.A.,
57224098692,Asawapaithulsert P.,
57224145712,Evey K.J.,0000-0001-9402-537X
57224776494,Eggenberger L.,
57224967242,Wong K.A.,
57224973204,Adu P.,0000-0002-1931-147X
57224984917,Meyers C.N.,
57225023407,Tabaei-Aghdaei Z.S.,
57225099130,Copeland M.,
57225217006,Fuchsman D.,
57225857981,Johnson D.R.,
57226007731,Teas P.E.,0000-0002-4253-3759
57226119138,McNamara R.,
57226616522,Popova L.,
57233689600,Lopez C.,
57241113400,Levi M.,
57242885800,Iqbal S.,
57290136700,Stenlund S.,0000-0002-9945-2909
57291082300,McLean E.,0000-0002-3075-0422
57311576200,Bookser B.A.,0000-0002-4881-3575
57311576300,Kim M.,0000-0001-8376-3908
57311603300,Olu-Odumosu A.,0000-0002-9018-4813
57320611400,Brand O.,
57337738100,Du X.,
57338038600,Liu Y.,
57343769900,Leon S.J.,0000-0002-3805-3373
57347883300,Sarel A.,
57363328600,Ergiyen T.,0000-0002-5892-0198
57365804700,Park S.J.,
57375953700,Ruedinger B.,0000-0003-1143-4157
57384263600,Moore M.V.,0000-0002-3800-7414
57385070700,Qian S.,
57405470700,Sircy K.,
57411933300,Gorman M.,
57418749300,Leonte K.G.,
57418932900,Gouniai J.M.,
57421515500,Butler K.,0000-0001-7821-6811
57422909200,Nudelman M.F.,
57437610000,Kristensen A.P.,
57463554500,Hildenbrand L.,0000-0002-6344-4827
57468586700,Richmond B.,0000-0003-0642-7438
57475843400,Gullo N.,
57480362600,Hartley M.,0000-0001-5286-911X
57494459500,Kothakota M.,
57514681000,Priebe C.,
57541952500,Reynolds G.,0000-0001-5226-1390
57554168100,Kotvas K.,
57556413100,Lindke C.,0000-0001-9789-2938
57611564600,Phan D.K.,
57646321000,Winkelman K.,
57701086600,Chevrier M.,0000-0002-0124-8652
57736222200,Wery J.,
57738235300,Sivashanmugam A.,
57760709600,Lane K.,
57761153200,Sun Y.,
57776757000,Liu T.,
57826085200,Winkler J.R.,
57857581100,Green J.,0000-0001-8144-003X
57857933500,Castillo S.E.,0000-0001-8405-5540
57858294800,Wang A.N.Y.,0000-0002-5715-8082
57859011800,Nohagi Y.,0000-0002-4882-9964
57859732900,Saldarriaga M.,
57861423000,Wang R.,0000-0001-6535-1694
57861847000,Coelho S.G.,
57878506200,Zhao C.,0000-0002-1646-1421
57890025000,Liu Q.,0000-0001-7219-624X
57912465900,Hoffman R.K.,0000-0002-5469-4357
57943713200,Ellis D.M.,0000-0002-9888-1613
57949423000,Spaulding I.G.,0000-0002-4388-4358
57957941500,Armstrong S.B.,
57960134700,Post S.M.,0000-0001-6972-2077
57967790400,Jakob L.,
57972194500,Dictado J.,
57979215100,Menzies R.E.,0000-0001-6905-4873
57997996000,Thome E.K.,0000-0002-2263-2450
58022859000,Gibson A.M.,0000-0003-3760-3625
58023583200,Madarasmi S.,
58029682600,Vizcaíno-Cuenca R.,0000-0002-5612-9829
58039876800,Truba N.,
58065119700,Sweeney J.,
58065951300,Mahmood A.,
58070040400,Sun C.,
58088669200,McDonough C.,
58094319900,Chen E.Y.,0000-0002-8930-0661
58094525100,Meir N.,
58095427300,Mathew K.E.,
58095581500,Abdel-Nabi H.B.,
58095737400,Gany S.Y.,
58096031500,Pius L.K.,
58109539800,Leget D.L.,0000-0002-2538-6566
58112116600,Siegel I.E.,
58147955400,Duong H.T.,
58158463900,Liu J.,
58159397700,Schneeberger M.,
58237211700,Walker B.,0000-0001-9071-7790
58242143600,Scapin G.,
58242145600,Loi C.,0000-0002-3694-5837
58242462600,O’Shea K.,
58345773200,Griffin T.D.,0000-0001-5214-8507
58355313700,Ginther K.,
58381319900,Higgins E.,
58416391600,Appelt K.C.,0009-0003-7483-7778
58504300600,Gil R.,
58537561500,Brienzo M.J.,
58573000200,Horan J.,
58577305200,Koolmees C.J.,
58577425700,LaBat D.E.,0000-0003-1014-5978
58616487900,Rasse T.,0009-0008-2827-5715
58686224600,Germain J.M.,
58722784500,Barry B.,0009-0008-7251-3178
58772499200,Lacroix P.J.,0000-0003-4493-2320
58775993300,Birke J.,0009-0007-0466-1657
58788535800,McPhee P.,0009-0007-7558-2016
58894941900,Beneke G.,
58906661000,Walker J.,0000-0003-3466-8378
58914109200,Foor K.,0000-0003-2102-0361
58916888800,Jing E.S.,
58917048800,Dries C.,0009-0003-4591-6055
58968168100,Zurawel J.A.,
59002180100,Hedinger Y.Y.M.,
59009228000,Bock H.,
59029929000,Bryan A.O.,
59098098900,Sanders A.S.,
59135612300,Soilleux M.,
59157808900,Kelly-Campbell R.J.,
59166851600,Tikkanen M.,
59202704100,Lambdin N.,
59205569600,Zhai J.,
59264390400,Grace L.,
59299679700,Graf T.R.,
59335210100,Guerrero D.J.R.,
59335539200,Umanzor M.J.,
59404487600,Peterson C.,0000-0002-0092-3054
59429836800,Merker J.B.,
59505081600,Geoghagan L.,0009-0002-7732-9915
59508567200,Kuz C.,0009-0004-3118-5201
59520371600,Fernández Vidal M.C.,
59531149200,Gonzalez D.,
59618166400,Wang Q.,
59648362400,Bensen L.,
59726086400,Monaghan J.,0000-0001-8330-0348
59727372400,Hunter T.,
59781152800,Baker J.,
59836080400,Lawrence M.,
59852520500,Johnston A.S.,
59914790600,Gao Y.,
59920068600,Piao J.,
59923806900,Theis R.,
59931572900,Upadhyay K.,
59965643100,Bjornerud M.,
59965907500,Regan D.,
59975044500,Rodolpho B.S.,
59983480400,Molnar M.,
60053973600,Li A.,
60071688700,Joo Y.K.,
60090847400,Sangha R.,
60108845300,Coish M.,0009-0007-3301-0263
60108961800,Fields D.,0009-0005-5508-3637
60151202200,Miller K.E.,
60175228400,Bradshaw E.,
60209010300,Cataldo A.,
60209394500,Fruchter M.,
60209910400,Corrente P.,0009-0007-1707-2229
60222170800,Ou J.,
60252268400,Yong H.L.,
60252771500,Russell A.M.,
60253363900,Lee M.H.,0000-0002-6903-1724
60365043700,Maruani L.T.,0009-0009-5660-5221
60375055400,Minakaki K.G.,
60409704300,Bolduc D.,
60416996200,Liu Y.Z.,0009-0003-5778-6040
60417270700,Par M.,0009-0000-9450-8785
60439294800,Azinger M.A.,
60535111100,Kim B.,
60549616200,Lin L.,
60622223800,Chen B.X.,
60702449000,Cheuk M.,
60757987400,Webb K.,
60782127400,Guo S.Y.,
60782149400,Yao S.T.,
60782198000,Li X.Y.,
