scopus_id,identity,doi,title,year,journal,article_url,current_geography,credited_author_ids,credited_researchers,n_credited_pool_authors,n_top50_total_authors,n_top50_us_authors,n_total_leaders_including_cutoff_ties,top50_tied_pairs_broken_if_us,top50_new_ties_if_us,leader114_tied_pairs_broken_if_us,leader114_new_ties_if_us,pool120_tied_pairs_broken_if_us,pool120_new_ties_if_us,maximum_current_us_count,minimum_current_total_rank,available_historical_inbox_pdf,user_download_status,existing_followup,prior_automatic_acquisition_status,latest_priority_round_status,prior_open_location_url,review_action,interpretation,new_top50_tied_pairs_covered_at_selection,queue_position,download_batch
85096111198,doi:10.1080/15309576.2020.1835679,10.1080/15309576.2020.1835679,Evidence of an Output Bias in the Judgment of Public Performance: A Replication and Extension,2021,Public Performance and Management Review,https://doi.org/10.1080/15309576.2020.1835679,unclear,7003787305,Gregg G. Van Ryzin,1,1,1,1,11,10,11,10,11,10,7,10,false,,,manual_download_needed,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,59,6
84897628117,doi:10.1080/10410236.2012.761805,10.1080/10410236.2012.761805,"Narrative Persuasion, Causality, Complex Integration, and Support for Obesity Policy",2014,Health Communication,https://doi.org/10.1080/10410236.2012.761805,unclear,16029149900,Niederdeppe J.,1,1,1,1,9,5,9,5,9,5,8,33,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,60,6
85091202562,doi:10.1080/07418825.2020.1821086,10.1080/07418825.2020.1821086,Body-Worn Cameras and Transparency: Experimental Evidence of Inconsistency in Police Executive Decision-Making,2022,Justice Quarterly,https://doi.org/10.1080/07418825.2020.1821086,unclear,38061940400,Justin T. Pickett,1,1,1,1,9,5,9,5,9,5,8,22,false,,,manual_download_needed,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,61,7
85170289998,doi:10.1093/fpa/orad018,10.1093/fpa/orad018,"Malicious Motives or Innocent Intentions? How Moral Reactions to ""Collateral Damage"" Shape Perceptions of Intent in Wartime Conduct",2023,Foreign Policy Analysis,https://doi.org/10.1093/fpa/orad018,unclear,57203528227,Jonathan A. Chu,1,1,1,1,9,5,9,5,9,5,8,22,false,,,manual_download_needed,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,62,7
105041055052,doi:10.1080/10410236.2026.2682543,10.1080/10410236.2026.2682543,Sweet Relief or Risky Substitute? Applying Secondary Risk Theory to Sugar Consumption,2026,Health Communication,https://doi.org/10.1080/10410236.2026.2682543,unclear,57190437914,Yang J.,1,1,1,1,7,7,7,7,7,7,5,5,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,63,7
84871574553,doi:10.1016/j.psychsport.2012.11.006,10.1016/j.psychsport.2012.11.006,The role of affect in the decision to exercise: Does being happy lead to a more active lifestyle?,2013,Psychology of Sport and Exercise,https://doi.org/10.1016/j.psychsport.2012.11.006,unclear,57190437914,Yang J.,1,1,1,1,7,7,7,7,7,7,5,5,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,64,7
85075347270,doi:10.1080/17524032.2019.1692889,10.1080/17524032.2019.1692889,Using Eco-Guilt to Motivate Environmental Behavior Change,2020,Environmental Communication,https://doi.org/10.1080/17524032.2019.1692889,unclear,57190437914,Yang J.,1,1,1,1,7,7,7,7,7,7,5,5,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,65,7
85078680582,doi:10.1111/risa.13446,10.1111/risa.13446,Risk or Efficacy? How Psychological Distance Influences Climate Change Engagement,2020,Risk Analysis,https://doi.org/10.1111/risa.13446,unclear,57190437914,Yang J.,1,1,1,1,7,7,7,7,7,7,5,5,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,66,7
85148430045,doi:10.1111/risa.14111,10.1111/risa.14111,Narrative persuasion and psychological distance: Analyzing the effectiveness of distance-framed narratives in communicating ocean plastic pollution,2023,Risk Analysis,https://doi.org/10.1111/risa.14111,unclear,57190437914,Yang J.,1,1,1,1,7,7,7,7,7,7,5,5,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,67,7
85148586642,doi:10.1080/10810730.2023.2183284,10.1080/10810730.2023.2183284,Communicating Per- and Polyfluoroalkyl Substances (PFAS) Contamination to the Public Through Personal Relevance,2023,Journal of Health Communication,https://doi.org/10.1080/10810730.2023.2183284,unclear,57190437914,Yang J.,1,1,1,1,7,7,7,7,7,7,5,5,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,68,7
85174311475,doi:10.1080/13669877.2023.2270605,10.1080/13669877.2023.2270605,"Information seeking and information avoidance about per- and polyfluoroalkyl substances (PFAS) contamination: knowledge, personal control, or affect?",2023,Journal of Risk Research,https://doi.org/10.1080/13669877.2023.2270605,unclear,57190437914,Yang J.,1,1,1,1,7,7,7,7,7,7,5,5,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,69,7
85175564499,doi:10.1177/10755470231204315,10.1177/10755470231204315,For My Own Sake: The Role of Personal Relevance in Information Seeking,2023,Science Communication,https://doi.org/10.1177/10755470231204315,unclear,57190437914,Yang J.,1,1,1,1,7,7,7,7,7,7,5,5,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,70,7
84983314158,doi:10.1177/0190272516657546,10.1177/0190272516657546,"Probing the Links Between Trustworthiness, Trust, and Emotion: Evidence From Four Survey Experiments",2016,Social Psychology Quarterly,https://doi.org/10.1177/0190272516657546,unclear,36775562800,Blaine G. Robbins,1,1,1,1,6,12,6,12,6,12,6,10,false,,,manual_download_needed,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,71,8
85033780100,doi:10.1177/1043463117734179,10.1177/1043463117734179,"Status, identity, and ability in the formation of trust",2017,Rationality and Society,https://doi.org/10.1177/1043463117734179,unclear,36775562800,Blaine G. Robbins,1,1,1,1,6,12,6,12,6,12,6,10,false,,,manual_download_needed,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,72,8
85033788510,doi:10.1177/2378023116667360,10.1177/2378023116667360,When Social Constraints Increase Trust: Considering Causal Attributions as a Source of Treatment Effect Heterogeneity,2016,Socius,https://doi.org/10.1177/2378023116667360,unclear,36775562800,Blaine G. Robbins,1,1,1,1,6,12,6,12,6,12,6,10,false,,,manual_download_needed,,https://doi.org/10.1177/2378023116667360,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,73,8
85044032298,doi:10.1177/1043463118759671,10.1177/1043463118759671,Legitimate authorities and rational taxpayers: An investigation of voluntary compliance and method effects in a survey experiment of income tax evasion,2018,Rationality and Society,https://doi.org/10.1177/1043463118759671,unclear,36775562800,Blaine G. Robbins,1,1,1,1,6,12,6,12,6,12,6,10,false,,,manual_download_needed,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,74,8
85064805724,doi:10.1017/s0003055418000837,10.1017/s0003055418000837,Demand effects in survey experiments: An empirical assessment,2019,American Political Science Review,https://doi.org/10.1017/s0003055418000837,unclear,55612017400,Erik Peterson,1,1,1,1,6,12,6,12,6,12,6,38,false,,,manual_download_needed,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,75,8
85066959974,doi:10.1177/0049124119852371,10.1177/0049124119852371,Measuring Generalized Trust: Two New Approaches,2022,Sociological Methods and Research,https://doi.org/10.1177/0049124119852371,unclear,36775562800,Blaine G. Robbins,1,1,1,1,6,12,6,12,6,12,6,10,false,,,manual_download_needed,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,76,8
85097264174,doi:10.1177/2378023120977722,10.1177/2378023120977722,Mapping the Production and Mobilization Functions of Collective Action,2020,Socius,https://doi.org/10.1177/2378023120977722,unclear,36775562800,Blaine G. Robbins,1,1,1,1,6,12,6,12,6,12,6,10,false,,,manual_download_needed,,https://journals.sagepub.com/doi/pdf/10.1177/2378023120977722,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,77,8
85099984460,doi:10.1017/s0003055420001124,10.1017/s0003055420001124,When Unfamiliarity Breeds Contempt: How Partisan Selective Exposure Sustains Oppositional Media Hostility,2021,American Political Science Review,https://doi.org/10.1017/s0003055420001124,unclear,55612017400,Erik Peterson,1,1,1,1,6,12,6,12,6,12,6,38,false,,,manual_download_needed,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,78,8
85064539825,doi:10.1111/ajps.12430,10.1111/ajps.12430,On the Meaning of Survey Reports of Roll-Call “Votes”,2019,American Journal of Political Science,https://doi.org/10.1111/ajps.12430,unclear,57217457882,Gregory A. Huber,1,1,1,1,4,3,4,3,4,3,9,16,false,,,manual_download_needed,,https://escholarship.org/content/qt8fn2717w/qt8fn2717w.pdf?t=pxcpha,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,79,8
85076027417,doi:10.1086/705817,10.1086/705817,Shifting standards: How voters evaluate the qualifications of female and male candidates,2020,Journal of Politics,https://doi.org/10.1086/705817,unclear,54881904100,Nichole M. Bauer,1,1,1,1,4,3,4,3,4,3,9,16,false,,,manual_download_needed,,https://repository.lsu.edu/polisci_pubs/50,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,80,8
85090798278,doi:10.1007/s11109-020-09646-x,10.1007/s11109-020-09646-x,The Feedback Effects of Controversial Police Use of Force,2021,Political Behavior,https://doi.org/10.1007/s11109-020-09646-x,unclear,37063497400,Kevin J. Mullinix,1,1,1,1,4,3,4,3,4,3,9,22,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,81,9
85101803291,doi:10.1111/pops.12737,10.1111/pops.12737,Candidate Aggression and Gendered Voter Evaluations,2022,Political Psychology,https://doi.org/10.1111/pops.12737,unclear,54881904100,Nichole M. Bauer,1,1,1,1,4,3,4,3,4,3,9,16,false,,,manual_download_needed,,https://digitalcommons.lsu.edu/manship_pubs/9,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,82,9
85208657819,doi:10.1017/psrm.2024.50,10.1017/psrm.2024.50,How and when candidate race affects inferences about ideology and group favoritism,2025,Political Science Research and Methods,https://doi.org/10.1017/psrm.2024.50,unclear,57217457882,Gregory A. Huber,1,1,1,1,4,3,4,3,4,3,9,16,false,,,manual_download_needed,,https://doi.org/10.1017/psrm.2024.50,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,83,9
85206618776,doi:10.1037/xge0001662,10.1037/xge0001662,Psychological Underpinnings of Partisan Bias in Tie Formation on Social Media,2024,Journal of Experimental Psychology General,https://doi.org/10.1037/xge0001662,unclear,23095594600,David G. Rand,1,1,1,1,2,1,2,1,2,1,10,10,false,,,manual_download_needed,,https://doi.org/10.1037/xge0001662,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,84,9
105009546258,doi:10.1038/s41467-025-61345-5,10.1038/s41467-025-61345-5,LLM-generated messages can persuade humans on policy issues,2025,Nature Communications,https://doi.org/10.1038/s41467-025-61345-5,unclear,16305967100,Robb Willer,1,1,1,1,0,2,0,2,0,2,11,10,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,85,9
85084324260,doi:10.1177/2378023118821836,10.1177/2378023118821836,Men’s Overpersistence and the Gender Gap in Science and Mathematics,2019,Socius,https://doi.org/10.1177/2378023118821836,unclear,16305967100,Robb Willer,1,1,1,1,0,2,0,2,0,2,11,10,false,,,manual_download_needed,,https://doi.org/10.1177/2378023118821836,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,86,9
85188598133,doi:10.1371/journal.pclm.0000297,10.1371/journal.pclm.0000297,Systematic mapping of climate and environmental framing experiments and reanalysis with computational methods points to omitted interaction bias,2024,Plos Climate,https://doi.org/10.1371/journal.pclm.0000297,unclear,6602110388,Thomas Bernauer,1,1,1,1,0,0,0,0,0,0,15,1,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,87,9
105044379006,doi:10.1177/02654075261467470,10.1177/02654075261467470,Bystander Reactions to Economic Abuse: The Role of Moral Evaluation and Victim Blaming,2026,Journal of Social and Personal Relationships,https://doi.org/10.1177/02654075261467470,unclear,25422239000,Pagliaro S.,1,1,0,1,19,14,19,14,19,14,0,33,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,88,9
84903748767,doi:10.1037/a0034844,10.1037/a0034844,Helping victims of intimate partner violence: The influence of group norms among lay people and the police,2014,Psychology of Violence,https://doi.org/10.1037/a0034844,unclear,25422239000,Pagliaro S.,1,1,0,1,19,14,19,14,19,14,0,33,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,89,9
84922551432,doi:10.1111/bjdp.12065,10.1111/bjdp.12065,In-group bias in children's intention to help can be overpowered by inducing empathy,2015,British Journal of Developmental Psychology,https://doi.org/10.1111/bjdp.12065,unclear,7006059165,Maykel Verkuyten,1,1,0,1,19,14,19,14,19,14,0,10,false,,,manual_download_needed,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/bjdp.12065,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,90,9
84925854096,doi:10.1177/0886260514540801,10.1177/0886260514540801,She’s Not a Person.. She’s Just a Woman! Infra-Humanization and Intimate Partner Violence,2015,Journal of Interpersonal Violence,https://doi.org/10.1177/0886260514540801,unclear,25422239000,Pagliaro S.,1,1,0,1,19,14,19,14,19,14,0,33,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,91,10
84943817918,doi:10.1111/sode.12128,10.1111/sode.12128,First Arrival and Collective Land Ownership: How Children Reason About Who Owns the Land,2015,Social Development,https://doi.org/10.1111/sode.12128,unclear,7006059165,Maykel Verkuyten,1,1,0,1,19,14,19,14,19,14,0,10,false,,,manual_download_needed,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,92,10
85044528926,doi:10.1177/0886260518760611,10.1177/0886260518760611,"Legitimizing Intimate Partner Violence: Moral Evaluations, Attribution of Responsibility, and (Reduced) Helping Intentions",2021,Journal of Interpersonal Violence,https://doi.org/10.1177/0886260518760611,unclear,25422239000,Pagliaro S.,1,1,0,1,19,14,19,14,19,14,0,33,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,93,10
85049693637,doi:10.1177/0049124118782536,10.1177/0049124118782536,"Uncovering the Nexus Between Attitudes, Preferences, and Behavior in Sociological Applications of Stated Choice Experiments",2021,Sociological Methods and Research,https://doi.org/10.1177/0049124118782536,unclear,23982874600,Ulf Liebe,1,1,0,1,19,14,19,14,19,14,0,38,false,,,manual_download_needed,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,94,10
85068603406,doi:10.3389/fpsyg.2019.01356,10.3389/fpsyg.2019.01356,"Ethical climate(s), organizational identification, and employees' behavior",2019,Frontiers in Psychology,https://doi.org/10.3389/fpsyg.2019.01356,unclear,25422239000,Pagliaro S.,1,1,0,1,19,14,19,14,19,14,0,33,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,95,10
85076153395,doi:10.1177/0886260519888530,10.1177/0886260519888530,Intimate Partner Violence and Same-Sex Couples: Examining the Antecedents of the Helping Intentions of Bystanders,2021,Journal of Interpersonal Violence,https://doi.org/10.1177/0886260519888530,unclear,25422239000,Pagliaro S.,1,1,0,1,19,14,19,14,19,14,0,33,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,96,10
85108453160,doi:10.1177/10778012211014566,10.1177/10778012211014566,Adding Insult to Injury: The Effects of Intimate Partner Violence Spillover on the Victim’s Reputation,2022,Violence Against Women,https://doi.org/10.1177/10778012211014566,unclear,25422239000,Pagliaro S.,1,1,0,1,19,14,19,14,19,14,0,33,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,97,10
85129159055,doi:10.1177/20531680221091439,10.1177/20531680221091439,Why do citizens prefer high-skilled immigrants to low-skilled immigrants? Identifying causal mechanisms of immigration preferences with a survey experiment,2022,Research and Politics,https://doi.org/10.1177/20531680221091439,unclear,55091186500,Yoshikuni Ono,1,1,0,1,19,14,19,14,19,14,0,16,false,,,manual_download_needed,,https://doi.org/10.1177/20531680221091439,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,98,10
85215379642,doi:10.1080/14719037.2025.2454502,10.1080/14719037.2025.2454502,The impact of descriptive social norms on coproduction: How communication frames matter,2026,Public Management Review,https://doi.org/10.1080/14719037.2025.2454502,unclear,57191360465,Jinfeng Zhang,1,1,0,1,19,14,19,14,19,14,0,38,false,,,manual_download_needed,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,99,10
85046645518,doi:10.1017/xps.2017.7,10.1017/xps.2017.7,Politicians Appear More Competent When Using Numerical Rhetoric,2017,Journal of Experimental Political Science,https://doi.org/10.1017/xps.2017.7,unclear,25224644900,Rasmus Tue Pedersen,1,1,0,1,13,13,13,12,13,13,1,5,true,,sampling appendix or author clarification,manual_download_needed,,https://hdl.handle.net/10398/fe705228-42ac-473a-8244-6096c3ea5d0c,Inspect available PDF and seek sampling appendix if country remains absent,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,100,10
85083672997,doi:10.1093/ijpor/edy020,10.1093/ijpor/edy020,Putting a number on preferences: How numerical attitudes are shaped by ideology and equivalency framing,2019,International Journal of Public Opinion Research,https://doi.org/10.1093/ijpor/edy020,unclear,25224644900,Rasmus Tue Pedersen,1,1,0,1,13,13,13,12,13,13,1,5,false,,,manual_download_needed,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,101,11
85125441524,doi:10.1093/ijpor/edab034,10.1093/ijpor/edab034,Citizens' Aversion to Pay Raises for Politicians: The Risk of Self-Interest Matter More Than the Promise of Competence,2022,International Journal of Public Opinion Research,https://doi.org/10.1093/ijpor/edab034,unclear,25224644900,Rasmus Tue Pedersen,1,1,0,1,13,13,13,12,13,13,1,5,false,,,manual_download_needed,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,102,11
85196067903,doi:10.1007/s11109-024-09944-8,10.1007/s11109-024-09944-8,Online Abuse of Politicians: Experimental Evidence on Politicians’ Own Perceptions,2025,Political Behavior,https://doi.org/10.1007/s11109-024-09944-8,unclear,25224644900,Rasmus Tue Pedersen,1,1,0,1,13,13,13,12,13,13,1,5,false,,,manual_download_needed,,https://doi.org/10.1007/s11109-024-09944-8,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,103,11
84892498539,doi:10.1093/pan/mpt024,10.1093/pan/mpt024,Causal inference in conjoint analysis: Understanding multidimensional choices via stated preference experiments,2014,Political Analysis,https://doi.org/10.1093/pan/mpt024,unclear,36159270600,Teppei Yamamoto,1,1,0,1,9,13,6,11,9,13,3,33,false,,,manual_download_needed,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,104,11
84975770291,doi:10.1177/0894439314563916,10.1177/0894439314563916,Improving Survey Response Rates in Online Panels: Effects of Low-Cost Incentives and Cost-Free Text Appeal Interventions,2016,Social Science Computer Review,https://doi.org/10.1177/0894439314563916,unclear,56734108300,Mogens Jin Pedersen,1,1,0,1,9,13,6,11,9,13,3,16,false,,,manual_download_needed,,https://eprints.lse.ac.uk/67240/1/Nielsen_Improving%20survey%20response_2016.pdf,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,105,11
85040459526,doi:10.1177/0095399715584638,10.1177/0095399715584638,More Similar Than Different: Experimental Evidence on the (In) Significance of Gender for the Effect of Different Incentives on Compliance Behavior,2018,Administration and Society,https://doi.org/10.1177/0095399715584638,unclear,56734108300,Mogens Jin Pedersen,1,1,0,1,9,13,6,11,9,13,3,16,false,,,manual_download_needed,,https://pure.au.dk/portal/en/publications/671be3d0-3209-4155-b48e-7ad3a82c7ed0,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,106,11
85041214633,doi:10.1017/pan.2017.40,10.1017/pan.2017.40,The Number of Choice Tasks and Survey Satisficing in Conjoint Experiments,2018,Political Analysis,https://doi.org/10.1017/pan.2017.40,unclear,36159270600,Teppei Yamamoto,1,1,0,1,9,13,6,11,9,13,3,33,false,,,manual_download_needed,,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/5BBACB75CF59C10E1B42AB20D9F085F0/S1047198717000407a.pdf/div-class-title-the-number-of-choice-tasks-and-survey-satisficing-in-conjoint-experiments-div.pdf,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,107,11
85172870189,doi:10.1086/724960,10.1086/724960,Media Measurement Matters: Estimating the Persuasive Effects of Partisan Media with Survey and Behavioral Data,2023,Journal of Politics,https://doi.org/10.1086/724960,unclear,36159270600,Teppei Yamamoto,1,1,0,1,9,13,6,11,9,13,3,33,false,,,manual_download_needed,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,108,11
105015105489,doi:10.1093/pnasnexus/pgaf267,10.1093/pnasnexus/pgaf267,Does civilian oversight impact police legitimacy?,2025,Pnas Nexus,https://doi.org/10.1093/pnasnexus/pgaf267,unclear,57220203816,Kaylyn Jackson Schiff,1,0,1,1,7,7,7,7,7,7,5,83,false,,,manual_download_needed,,https://academic.oup.com/pnasnexus/advance-article-pdf/doi/10.1093/pnasnexus/pgaf267/64099368/pgaf267.pdf,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,109,11
84882652583,doi:10.1080/19312458.2013.813923,10.1080/19312458.2013.813923,Assessing Selective Exposure in Experiments: The Implications of Different Methodological Choices,2013,Communication Methods and Measures,https://doi.org/10.1080/19312458.2013.813923,unclear,16023197400,Wojcieszak M.,1,0,1,1,7,7,7,7,7,7,5,83,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,110,11
85053865862,doi:10.1016/j.pec.2018.08.030,10.1016/j.pec.2018.08.030,Communicating with providers about racial healthcare disparities: The role of providers’ prior beliefs on their receptivity to different narrative frames,2019,Patient Education and Counseling,https://doi.org/10.1016/j.pec.2018.08.030,unclear,7801629573,Gollust S.E.,1,0,1,1,7,7,7,7,7,7,5,53,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,111,12
85173465973,doi:10.1016/j.pec.2023.107988,10.1016/j.pec.2023.107988,Effects of exposure to media messages about limiting breast cancer screening: A qualitative experimental study,2023,Patient Education and Counseling,https://doi.org/10.1016/j.pec.2023.107988,unclear,7801629573,Gollust S.E.,1,0,1,1,7,7,7,7,7,7,5,53,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,112,12
85143607111,doi:10.1017/rep.2022.18,10.1017/rep.2022.18,Can Light Contact with the Police Motivate Political Participation? Evidence from Traffic Stops,2022,Journal of Race Ethnicity and Politics,https://doi.org/10.1017/rep.2022.18,unclear,55175754800,Leah Christiani,1,0,1,1,6,12,6,12,6,12,6,83,false,,,manual_download_needed,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,113,12
85011436327,doi:10.1017/s1755773909990233,10.1017/s1755773909990233,Framing Serbia: The effects of news framing on public support for EU enlargement,2010,European Political Science Review,https://doi.org/10.1017/s1755773909990233,unclear,26036187400|6603030334,Lecheler S.; de Vreese C.,2,0,0,2,16,16,36,28,36,28,0,53,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,114,12
105019107189,doi:10.1080/13645579.2025.2568497,10.1080/13645579.2025.2568497,Can tailored recruitment messaging increase digital trace data donation compliance?,2026,International Journal of Social Research Methodology,https://doi.org/10.1080/13645579.2025.2568497,unclear,6603030334,de Vreese C.,1,0,0,1,8,8,19,14,19,14,0,83,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,115,12
79952303910,doi:10.1177/0093650210384934,10.1177/0093650210384934,(In)direct framing effects: The effects of news media framing on public support for Turkish membership in the European Union,2011,Communication Research,https://doi.org/10.1177/0093650210384934,unclear,6603030334,de Vreese C.,1,0,0,1,8,8,19,14,19,14,0,83,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,116,12
84858188882,doi:10.1057/cep.2011.27,10.1057/cep.2011.27,Turkey in the EU?: How cultural and economic frames affect support for Turkish accession,2012,Comparative European Politics,https://doi.org/10.1057/cep.2011.27,unclear,6603030334,de Vreese C.,1,0,0,1,8,8,19,14,19,14,0,83,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,117,12
