authid,name,n_articles,n_us_articles,n_us_explicit,n_us_inferred,n_non_us,n_unclear,n_unreviewed,n_not_applicable,n_us_upper,n_reviewed,annotation_coverage,resolved_geography_coverage,n_geography_conflicts,n_mixed_country_us_articles,article_ids,scope,count_interpretation,us_competition_rank,us_display_position,all_competition_rank
7005342930,Perrin S.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85072826830|85100535251,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1586,1170
7005362408,Clinton J.D.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105038647500|84945449491,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1587,1170
7005379282,Dunning T.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105016854182|84874497435,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1588,1170
7005545477,Orbell S.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105034583584|85082683151,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1589,1170
7005576058,Whitaker B.E.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85060176762|85100336187,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1590,1170
7005720643,Koopmans R.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,84899697049|85097567751,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1591,1170
7005775317,Bostrom A.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85096019097|85199795519,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1592,1170
7005786573,Aman M.G.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,84906934646|84991260524,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1593,1170
7005887449,Ahn W.K.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85057218952|85092885844,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1594,1170
7005923879,Victor D.G.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,84983294444|85029288323,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1595,1170
7005945603,Goff B.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,80052938439|80053342980,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1596,1170
7005962066,Murillo M.V.,2,0,0,0,1,0,1,0,1,1,0.5,0.5,0,0,85103895516|85107940292,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1597,1170
7006052300,Evers A.W.M.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85048372318|85089473462,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1598,1170
7006064771,Higgs S.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,84894027278|85068381838,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1599,1170
7006089792,Gadow K.D.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,84906934646|84991260524,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1600,1170
7006159164,Wiener R.L.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85054090648|85112125042,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1601,1170
7006268247,Hills P.J.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85064900548|85087704776,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1602,1170
7006277794,Hogg M.A.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105003748486|85147515146,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1603,1170
7006328159,Ravaud P.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85058438338|85089606015,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1604,1170
7006344792,Cullen F.T.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85108992037|85131882113,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1605,1170
7006369845,Hooley J.M.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85044359893|85087099737,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1606,1170
7006432138,Edens J.F.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,81355149331|85093941427,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1607,1170
7006543780,Fiske S.T.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,84878029641|85021393450,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1608,1170
7006565467,Carlsson F.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,77951092943|77955097080,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1609,1170
7006625568,Grover V.,2,0,0,0,0,1,1,0,2,1,0.5,0.0,0,0,85160914447|85213811817,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1610,1170
7006762114,Hertel G.,2,0,0,0,1,0,1,0,1,1,0.5,0.5,0,0,85074612828|85098865213,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1611,1170
7006796248,Holbrook A.L.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105042563243|85061277562,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1612,1170
7006862228,Butterworth P.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85094642793|85129364722,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1613,1170
7006989788,Slaughter M.J.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,84863992767|85100716057,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1614,1170
7007111080,Slovic P.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85025480173|85084124823,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1615,1170
7007149707,Jamieson K.H.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,80052246931|85105914411,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1616,1170
7101650446,Just M.A.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,78651465128|84863603884,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1617,1170
7101794635,Maltby J.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,79952827503|85041196671,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1618,1170
7101848690,Moller S.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85189015658|85189209706,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1619,1170
7101924933,Jæger M.M.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105037889343|105041235845,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1620,1170
7102107180,Richter T.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105043549924|85114432179,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1621,1170
7102373145,Chapman T.L.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85089157918|85153952957,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1622,1170
7102424530,Sugarman J.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105002781025|85112357106,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1623,1170
7102589649,Burt J.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,84987624351|85104620647,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1624,1170
7102655752,Birch S.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105002056233|85068933570,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1625,1170
7102733434,Nadler J.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85125624886|85192988793,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1626,1170
7102907649,Frey D.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105036419257|85096720637,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1627,1170
7102999899,Rao H.R.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85021066073|85145615438,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1628,1170
7103111008,van den Berg G.J.,2,0,0,0,1,0,1,0,1,1,0.5,0.5,0,0,105039789025|85133970957,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1629,1170
7103185392,Jefferson T.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,80052823551|84864421109,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1630,1170
7103408913,Pinto P.M.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,84880485057|85107940292,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1631,1170
7201524826,Maier M.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105042958675|85008703755,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1632,1170
7201635855,Maier S.R.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85025480173|85027543299,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1633,1170
7201869563,John P.,2,0,0,0,1,0,1,0,1,1,0.5,0.5,0,0,85101865548|85206516316,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1634,1170
7202058619,McDermott M.L.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,84930536102|84943426191,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1635,1170
7202211585,Zakharov A.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85194373814|85211630431,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1636,1170
7202276055,Hunt M.O.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,84962731491|85194245818,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1637,1170
7202338153,Davies W.H.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105005072937|85094653113,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1638,1170
7202352284,Jensen C.,2,0,0,0,1,0,1,0,1,1,0.5,0.5,0,0,85048299227|85192691063,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1639,1170
7202411569,O'Brien E.J.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,79961156726|84873905027,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1640,1170
7202496604,Schlesinger M.J.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105038393810|85179882750,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1641,1170
7202547438,Appelbaum P.S.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85104782003|85137778566,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1642,1170
7202902807,Alvarez R.M.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105034574961|85212138230,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1643,1170
7203019549,Unger J.B.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105034274748|84882893419,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1644,1170
7203049407,Abraham K.G.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85072919963|85079014176,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1645,1170
7401463172,Macdonald D.W.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85078058157|85101985746,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1646,1170
7401624199,Yates J.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,84924289799|85174161688,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1647,1170
7402015869,Feldman S.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,84995356828|85073919604,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1648,1170
7402253242,Wood T.,2,0,0,0,1,0,1,0,1,1,0.5,0.5,0,0,85100082207|85118791111,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1649,1170
7402603309,Stevenson R.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,84989270886|85059835930,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1650,1170
7402861587,Murphy K.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,84961292093|85165260810,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1651,1170
7403159918,Furukawa T.A.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85042092771|85060535430,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1652,1170
7403959608,Xie Y.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105010344750|85141954397,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1653,1170
7407666255,Evans J.H.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105025096143|85043474998,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1654,1170
7801334003,Sapat A.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105002034673|85202847046,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1655,1170
7801469060,Blauwkamp J.M.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85042417674|85130930099,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1656,1170
7801492088,Transue J.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85125535069|85134587163,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1657,1170
7801502777,Lipsitz K.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85102929793|85178200337,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1658,1170
8207004200,Daigle L.E.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105012565726|85095773124,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1659,1170
8242226400,Salganik M.J.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,84964388808|85025667086,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1660,1170
8258986200,Storm B.C.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,77953918761|85114398696,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1661,1170
8263376900,Gilardi F.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105003501671|85168706854,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1662,1170
8324411200,Reed L.I.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85044359893|85087099737,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1663,1170
8326742300,Zechmeister E.J.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105002037078|105007880008,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1664,1170
8336486900,Caren N.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105028398409|85177441079,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1665,1170
8357720600,Nyström M.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85048150224|85188150268,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1666,1170
8370421600,Hetling A.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105003802813|85210949815,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1667,1170
8382321900,Witte T.K.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85019545782|85079035015,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1668,1170
8423044300,Taylor L.D.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,84978511640|85026551749,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1669,1170
8512676000,Shanahan E.A.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85098917662|85177174857,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1670,1170
8513879000,Goldsmith B.E.,2,0,0,0,1,0,1,0,1,1,0.5,0.5,0,0,105002696147|85145409036,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1671,1170
8564004900,Grose C.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,84933506360|85079506784,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1672,1170
8564407300,Ng T.W.H.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105033565486|85085388354,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1673,1170
8594652000,Rudloff P.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85100201664|85100479968,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1674,1170
8599497600,Cho W.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105035907818|105036195879,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1675,1170
8625415900,Healy A.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85020679995|85021435952,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1676,1170
8633490700,Mundaca L.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85073674850|85205141458,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1677,1170
8660216900,Cammett M.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105007867140|85167839878,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1678,1170
8679103400,Kallbekken S.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105009699004|105038998598,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1679,1170
8683921000,McLean K.C.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85136235966|85213974010,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1680,1170
8687333300,Nillesen E.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105029240991|85090236723,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1681,1170
8690478100,Siegel J.T.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,84940398534|85081420498,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1682,1170
8698423600,Hafner-Burton E.M.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,84983294444|85029288323,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1683,1170
8719244500,Leland S.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85101044134|85152439326,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1684,1170
8729104200,Reynolds A.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85100740777|85100747088,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1685,1170
8762764600,David R.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,84863146669|85141197349,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1686,1170
8875002500,Dülmer H.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,84919926641|84963679509,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1687,1170
8896190900,Gerich J.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105031310954|105040229019,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1688,1170
8945176100,Winsvold M.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105035008091|85100976706,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1689,1170
8959937600,Carretero-Dios H.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105043848725|85200418138,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1690,1170
8966512100,Ruz M.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105003638176|84893621232,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1691,1170
9038441000,Qaim M.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,84928315250|85197730149,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1692,1170
9278622800,Trounstine J.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85121365698|85150354278,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1693,1170
9333749100,Mann C.B.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85084977757|85185657148,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1694,1170
9334417000,Nielsen V.L.,2,0,0,0,2,0,0,0,0,2,1.0,1.0,0,0,85074017190|85183015664,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1695,1170
9335749400,Obhi S.S.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85066778684|85166419540,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1696,1170
9635533100,Krain M.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85048784398|85103431708,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1697,1170
9636777800,Holmstrom A.J.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105045805791|85127116407,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1698,1170
9637975500,Freitag M.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105003951560|85106687171,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1699,1170
9638933900,Krendl A.C.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85083660102|85131132799,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1700,1170
9745962600,Vandenbergh M.P.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,84875515138|85044969206,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1701,1170
10039034700,Muro D.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,84983346292|85070827776,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1702,1170
11140281700,Diehl C.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105022522354|84885379798,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1703,1170
11439008000,Zeigler-Hill V.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105040014846|105045877966,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1704,1170
11839607100,Kasuya Y.,2,0,0,0,1,0,1,0,1,1,0.5,0.5,0,0,105040509962|105046804465,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1705,1170
12758729600,Kage R.,2,0,0,0,2,0,0,0,0,2,1.0,1.0,0,0,85101215653|85138248657,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,1706,1170
