authid,name,orcid,name_source_scopus_id
55430302000,Goldstein J.L.,,85176357994
55431096500,Neumeier F.,,85164207211
55431852800,Gilbert R.,,105012935442
55433142400,Moss S.E.,,85208231952
55433149900,Hu J.,,85195692648
55433439400,Berg C.J.,0000-0001-8931-1961,105040569258
55433886500,Haghish E.F.,,85205081076
55434430300,Nelson A.,,85073523455
55434437300,Ma T.L.,,85059681821
55435950000,Chien Y.H.,,84951932617
55438185900,Deryugina T.,,84963719015
55438467100,Schmidt P.,,85034236232
55440033400,Hewitt A.N.,,85102990168
55440045700,Elldér E.,0000-0002-7151-7563,85148053264
55440425100,Pupcenoks J.,,85125283266
55441018400,Cunow S.,,85098471978
55441040300,Robertson D.A.,0000-0002-2829-1722,85129065662
55442975600,Reeves A.,,85094885321
55443773600,Dose C.,0000-0001-5405-4934,85132667201
55444345700,Madsen N.L.,,85089731925
55444521900,Yang L.H.,,84907323240
55444651600,Jepson M.,,84908552806
55444671100,Sloas L.B.,0000-0003-3796-7402,105005230657
55444997100,Abdullah S.,0000-0002-4371-8173,105004259427
55445091400,Humprecht E.,0000-0002-8127-2088,85115173163
55445716200,Maestre-Andrés S.,0000-0003-3971-5209,85120899057
55445956000,Engelmann J.M.,0000-0001-5139-0289,85135507724
55446962800,Peterson C.M.,,85059798221
55448421300,Kirk N.W.,,105010611761
55448660000,Mitchell R.,,105008579688
55449751200,Hughes J.S.,0000-0001-9623-9021,85218748893
55449799800,Belus J.M.,0000-0003-4091-4889,105034430104
55450292000,Lewis D.C.,,85114383823
55450407500,Späth J.,0000-0001-5355-6094,105040229019
55451279500,Morgan J.H.,,85107377417
55451282400,Morgan J.,,105047382392
55451420100,Sullivan J.,,85032647734
55451834700,Adams R.C.,,85066027821
55452283500,Bouhana N.,0000-0001-9393-8812,85064709377
55452684100,Wallace S.J.,,85063107433
55452933000,Cooper R.,0000-0002-8133-4592,85205860493
55453371300,Anderson C.J.,0000-0003-3198-4172,85134150128
55453554100,Cohen D.,,84870322491
55454405400,Kaufmann W.,,85119849300
55454468300,Nteta T.M.,0000-0003-2751-9673,105026699333
55454508500,Ma X.,,85090018056
55454839400,Clark C.J.,,84958049255
55455835600,Chan S.,0000-0001-6722-0620,105002593522
55456025800,Jackson M.,,105028866577
55457089500,Brown K.W.,,77952888957
55458293300,Yelderman L.A.,,85126341997
55460462400,Shufeldt G.,,85190439384
55460624200,Shaw J.D.,,84975091310
55461249300,Burnett C.M.,,105008319657
55462238700,Chiang C.F.,,85139731619
55462438200,Martinez A.G.,,85068871005
55462719100,Johnson T.,,85172877885
55463714700,Perlaviciute G.,0000-0003-1380-7340,86000080205
55463726000,Green J.C.,,85217878286
55464328200,Wood J.S.,,85053720434
55464968100,Nelson D.,0000-0002-4089-4526,85135320477
55465184900,Thompson M.P.,,85144287994
55465583400,Marshall E.A.,0000-0001-6171-4312,85050459954
55467753300,Lin T.M.,0000-0002-1072-9773,85206671323
55468087900,Walker D.C.,0000-0002-9424-7156,105003868460
55468551300,Feng J.,0000-0002-0899-1641,85068528857
55468710700,Yokum D.,,85142351115
55469000600,Politzer-Ahles S.,,84877798456
55469532900,Wrede O.,,84944908205
55469998400,Gross M.L.,,85099209288
55473918500,Clark R.,,105043646787
55474824300,Jones P.E.,0000-0003-1945-4080,85195111405
55475138900,Cohen J.E.,,84938552440
55477263400,Lee A.,,85119660472
55477668400,Williams A.E.,,84873978447
55479855600,Culloty E.,,105024891648
55479944500,Lewis N.,0000-0003-1753-9101,85060217148
55479972900,Van Liew C.,,84976361854
55480011600,Johnson A.J.,,85082432811
55480107500,Miller F.G.,,84940535251
55480334500,Fortunato D.,,85172898837
55480436700,Briggs R.C.,0000-0002-3933-8119,85167812221
55481073800,Huang L.L.,,85053446676
55481210200,Conroy-Krutz J.,,105016184292
55481531500,Roope L.S.J.,,105023538588
55482743600,Davis R.,,105036250979
55482887700,Brown A.R.,0000-0002-6004-8597,85212669848
55484936900,Sana F.,,85151422763
55485034600,Marx P.,,105025353191
55485180800,Hatab A.A.,0000-0002-6764-1887,85199271305
55486416300,Sutherland C.,0000-0003-2073-1751,85185207583
55486501100,Israel-Trummel M.,0000-0002-6663-1329,85215972084
55489065600,Harris N.,,105031376377
55489784000,Smith K.D.,,85123080174
55489833000,Leitner S.,,85168990175
55490410700,Campos-Vazquez R.M.,0000-0003-0251-5051,86000376067
55490780800,Clark N.,,85013354766
55491283700,Li R.,,85053701626
55491476800,Sun Z.,,85084832430
55491559300,Zhang P.,0000-0003-0624-6776,85215988295
55492761600,White J.L.,,84878799686
55494021100,Chen D.,,84959507165
55494658800,Johnson J.,0000-0001-6681-032X,85197442398
55494876700,Miller D.R.,0000-0002-8091-1861,105035638675
55495128700,Wu S.,,85131011909
55495191500,Gupta S.,0000-0002-1044-1796,85103584408
55495913300,Smith M.E.,0000-0001-9480-1092,85053701626
55496148000,Collazo J.L.,,85053679381
55497031900,Fleck B.,,85127334475
55497741400,Miller J.,,85017634770
55498265500,Murgia M.,0000-0002-8450-1157,85076412744
55498802400,Werner A.,0000-0001-7341-0551,85209221117
55499328600,Sheagley G.,0000-0002-1743-6201,85200629381
55499536200,Hu J.,,105002711220
55499881500,Vermeeren B.,0000-0002-2380-1703,105003127106
55499914100,Williams J.L.,0000-0002-4604-3933,85053701626
55501030300,Smith S.G.,,85216715166
55501496700,Wang K.Y.,0000-0002-5595-8721,85183899376
55503017100,Wang J.,0000-0001-5253-1549,85204441582
55503210000,Lancaster K.E.,,85088495518
55503227900,Cameron L.D.,,85044627813
55503229300,Johansson Sevä I.,0000-0003-3349-5778,105017758534
55503919900,Houck A.M.,,85191308464
55503996400,Carreras M.,0000-0003-4651-8916,85141617196
55504224700,Boogen N.,0000-0003-1245-8249,85125644695
55504956100,Wood T.J.,,85210316094
55504965600,Romain D.M.,,84978962251
55505085100,Yamada K.,,105002376691
55505181800,Ryon S.B.,,85045541946
55505229900,Put G.J.,,105018750501
55505378800,Meng Y.,,85118729401
55505787200,Sagoe D.,,85205081076
55506196400,Apgar L.,,85041812279
55506469700,Lu Y.,,85204053529
55506611800,Lu Y.,0000-0002-4092-1790,105042165703
55507742300,Dogruel L.,,85061579270
55508067000,Frey V.,0000-0001-5665-9697,85202995551
55508919200,Russo L.,,105018032059
55509119500,Mason L.,0000-0002-0305-8246,105042526917
55509222800,Lentz F.,,85064149443
55509373500,Shao R.,,84886309013
55510820400,Van Den Broek T.,0000-0002-0716-6009,105011300738
55510938700,Wang Q.,,85093697794
55511075900,Seow W.J.,,85186641135
55511301400,Zarychta A.,,85121108025
55511436800,Villamayor-Tomas S.,0000-0002-5170-1718,85213339918
55511564400,Kogan I.,,105029943143
55512000300,Fernández-Vázquez P.,,85140803759
55512477300,Schurr A.,,84882674239
55512518700,Tamul D.J.,0000-0002-0421-380X,85076881650
55512562800,Yuan X.,,105018916730
55513577100,Tian H.,,85195692648
55515384700,Zhao S.,,85075458174
55515391400,Van Der Elst K.,,84892583980
55515557400,Sizemore O.,,82855167335
55515673400,Bocquet S.,0000-0002-4900-805X,85126624477
55515992400,González-García C.,0000-0001-6627-5777,105003638176
55516153400,Velotti L.,,85088817409
55516180900,Caspersen J.,0000-0001-9864-7862,85174679070
55516734200,McLaughlin B.,,85048620647
55519790300,Gengler J.,,85180204009
55520173200,Amat F.,0000-0002-1374-4207,105010861532
55521585200,Joeckel S.,0000-0001-7746-5015,85061579270
55522214100,Rios V.,0000-0001-6361-4630,85129063464
55522357400,Meltzer C.E.,,85104798005
55522765800,Piqani D.,0000-0003-4442-5011,85187151954
55523341700,Karos K.,,85064433531
55523518900,Miller J.E.,,105027109177
55523953200,Cavallo A.,,85021411951
55524382000,Lee J.,0000-0002-1798-8671,105031656787
55530688100,Michener J.,,85127349686
55530804700,Piscopo J.M.,0000-0002-9043-1810,105003956615
55531137700,Yoshida T.,,85210769305
55531310800,Kloosterman N.A.,,85082648729
55531311300,Augustyn M.B.,0000-0002-6662-6802,85200155070
55531692900,Barnes T.D.,,105017746046
55532038600,Albertsen A.,0000-0001-7528-2493,85180210862
55532168200,Peterson L.M.,,84908031168
55532529900,Altier M.B.,0000-0001-9939-6022,85189991707
55533003000,Page L.A.,0000-0002-9828-3525,85205480864
55533047800,Evazalipour M.,,85168711477
55533439200,Smith R.,,84998591727
55534265900,Tørmoen A.J.,,85207896883
55534383700,de Boer N.,,105029935911
55534500100,Rilke R.,,84938704049
55535097800,Conrads J.,,84938704049
55537149100,Allen Catellier J.R.,,84871574553
55537157500,de Vries H.,,85094861671
55537515700,Statile C.J.,,85089731925
55538726700,Urbina D.R.,0000-0003-4358-3843,105005588021
55538847000,Earp B.D.,0000-0001-9691-2888,85192064588
55538917400,Shih P.,,105022693743
55538951200,Lacasse K.,,85189362817
55539151400,Vannette D.,,85106337382
55539329100,Gregory-Smith D.,,85014865027
55539465200,Han K.J.,0000-0001-7592-0803,85129215433
55539536700,Savin I.,,85120899057
55539635400,Abay K.A.,,105019344357
55539643000,Schewel K.,0000-0001-6908-137X,105044502235
55539720800,Qiu Y.(.,,85146126637
55540045100,Su L.Y.F.,0000-0002-8661-7196,105013261897
55540325500,Kaufman G.,,85089543396
55540347700,Chaturvedi S.,,85018214758
55540564000,Li N.,0000-0001-5942-552X,105019369217
55540601100,Yeo S.K.,0000-0002-2043-8400,105013261897
55540658900,Mucundorfeanu M.,0000-0002-8842-9551,105013765774
55541280800,Kohno M.,,105012597345
55542558000,Barozet E.,0000-0001-9297-3480,85078048699
55542832200,MacInnis B.,,85112375322
55543167600,Von Sikorski C.,,84902974018
55543962600,Harris I.A.,,85159549247
55544154100,Michaels M.S.,,84941878121
55544357000,Song J.,,84897615862
55545397700,Brown B.,,85097535412
55545701200,Burak E.,,85079037384
55546113700,Neltner T.,,85063273738
55546385200,Kelley S.E.,,85093941427
55547110463,Wang X.,,85075407025
55547121846,Johnson M.,0000-0002-9987-7050,105027548046
55547125589,Feldman R.,,85059665756
55547133256,Miller A.L.,,84961190121
55547137519,Evans S.C.,0000-0001-8644-817X,85210909449
55548273300,Lakshmi J.K.,,85175199245
55548982500,Duncan D.,,85085095151
55549256000,Leder J.,0000-0002-6413-4513,85128451129
55549882900,Knobloch K.R.,,85165893967
55549887400,Chan C.H.,,105022871687
55550642700,Mendoza J.,,84905867355
55551486200,Zheng D.,0000-0002-6860-4279,85148476743
55552165600,Ashoorian D.,0000-0003-2901-5460,105028890488
55552268300,Evelo A.,,84876863308
55552542700,Schoenborn N.L.,0000-0001-5053-5132,105023525899
55553219600,Hiroyasu E.H.T.,,85069894060
55553326800,Suchyta E.,0000-0002-7047-9358,85126624477
55554828200,Mattingly D.,,85087783403
55555028400,Williams M.J.,0000-0001-5630-9814,85146317006
55555248400,Vabulas F.,0000-0003-3798-7497,85189807656
55555498600,Tosi M.,0000-0002-1423-1585,105041563414
55555532800,Rehfeldt K.,,84872290575
55555810400,Schönholzer T.,,84872322437
55555925100,Struchiner N.,0000-0001-6237-9691,85159123213
55556699300,Miller C.B.,,85065676712
55556811400,Rosinger L.,,84872290575
55556940200,Yu C.C.,,85199228322
55557407600,Tang Z.,,105023841301
55557462000,Hassan M.,,85050141414
55557789000,Drummond C.,,85071226682
55557908300,Van Der Windt P.,0000-0003-1487-473X,105023068855
55558154800,Northmore-Ball K.,0000-0003-4039-801X,85205351601
55558199100,McCauley J.F.,,84911898033
55559457400,Dulani B.,,85147575918
55559676100,Jha S.,,85080078032
55560007500,Marlin C.,,85063235884
55560029200,Thaler K.M.,,85175036087
55560300900,Zhao H.,,105022715654
55560550200,Nam H.H.,0000-0003-3006-0584,105020455885
55561253800,Drutman L.,,85130554591
55561377400,Dolan T.M.,,85083803507
55561654500,Price J.,,85046672481
55561676100,Thomson A.,,84940398534
55561677800,Weiss J.C.,,85128232507
55561949200,Kosyakova Y.,0000-0002-9621-1755,105010716576
55562037200,Burton-Chase A.M.,,85095857107
55562097800,Gugushvili A.,,85130519540
55562155400,Wittmer-Wolfe D.E.,,85065135903
55562201800,Pluut H.,,85053642987
55565334300,Hart J.K.,0000-0001-9985-5137,85089312651
55566637000,Paunov A.,,85159732184
55567312600,DeSante C.D.,,85142916188
55567622400,Filetti M.,,85069741259
55568271200,Reinermann H.,0000-0001-8628-0960,85174147319
55569030700,Domenico H.J.,,85116548497
55570703600,Citi M.,0000-0002-1926-6082,105031608772
55571080500,An H.,,84872967556
55571184600,Kroll A.,0000-0002-2825-8607,85192523806
55571539400,Chen Q.,,84872967556
55572150600,Park J.,,85092926306
55572570900,Schaeffer M.,0000-0003-1969-8974,85210527581
55572737500,Spates S.A.,,105029975832
55572746600,Stokes L.C.,,85136178010
55572806000,Gampfer R.,,84975459634
55572810900,McMahan M.,,84879781970
55573038000,Lagkouvardos I.,,84901288372
55573210400,Hahn R.,,85037607239
55573330200,Mendez L.,,84879781970
55573719600,Young-Jones A.,,85071720850
55573824300,Rissel C.,,85061505149
55574195236,Perry J.L.,0000-0003-0137-7208,105011277248
55574213699,Smith S.,,85217929332
55574239834,Smith A.D.,0000-0002-7335-4083,85135774271
55574425200,Stoop N.,0000-0003-0787-8038,105023068855
55575012000,Salas G.,0000-0003-3571-4962,85188203344
55575021700,Camerini A.L.,,85128446748
55575529100,Tetaz M.,,84873128908
55576195400,Börger T.,,85164820661
55577057400,Shigeoka H.,0000-0002-7007-1619,85067931817
55577186000,Davis A.K.,,105002062900
55577440500,Yeung W.J.J.,,85183797088
55577828400,Gutmann J.,0000-0003-1215-1116,105001935059
55578327800,Romney A.C.,0000-0002-3127-4464,105001995175
55578411800,Ferreira C.,,85138630086
55578479500,Aruguete N.,,105005410949
55578535000,Dietrich H.,,105024467835
55578741800,Ahmad M.G.,,105004475485
55578981900,Folkvord F.,,85086008635
55579225200,Ruhose J.,0000-0002-6942-4448,85143312542
55579239800,Revilla M.,,85130462555
55579294000,Seitz H.H.,0000-0001-9288-9190,85075657714
55579348100,Seidman M.,,85089543396
55579439500,Bérgolo M.,,85133820258
55579812800,Wu A.,,84873748289
55580300700,Aguilar R.,,84938415222
55580610600,Suiter J.,0000-0002-2747-8069,105024891648
55580629500,Eggers S.M.,,85094861671
55580677800,Manuwong S.,,84994731782
55581204900,Dommett K.,0000-0003-0624-6610,85204426907
55581706600,Choi J.Y.,,85071864406
55581985400,Ziccardi J.,,85004081531
55582224700,Peschel A.O.,0000-0001-9560-5974,105022440877
55582588800,Chan H.F.,,85127961015
55582878500,Neall A.,,85203281551
55583101000,Arce Salazar H.,,84937707932
55583297600,Persoskie A.,,85123969658
55583458700,Gerschewski J.,,105046131939
55583867700,Paetzel F.,0000-0002-3527-8470,84961999155
55584194600,Lermer E.,,105047875195
55584781000,TenEyck M.,,84899984920
55585186000,Hentschel T.,0000-0002-3037-1107,85096720637
55585832300,Song K.,,85133865161
55586516300,Chu J.Y.,0000-0003-2702-470X,105005029873
55587347300,Jonathan-Zamir T.,0000-0002-4531-7525,85194589428
55587492300,Martela F.,0000-0001-8664-551X,85130816074
55587620400,Duff S.M.,0000-0002-9693-4478,105011302164
55587730000,Kandrik M.,,105004475485
55587915500,Sanderman R.,0000-0002-0823-1159,85114645406
55588781800,Cheng X.,,105035518691
55589003100,Arnold A.E.G.F.,,84928902072
55589072600,Sommerfeld K.,,105047355410
55589371700,Li N.,0000-0002-4534-9009,105010285430
55595990200,Mo L.,,77954410975
55596443200,Tang Y.,,85021860339
55597247500,Sparkman G.,,85108850334
55597705300,Haroz E.E.,,85065246498
55597980000,Sung B.,,85104916775
55598007400,Yi H.,,85205317715
55598101500,Ditonto T.,,85054485964
55598488100,Sievert J.,,85185690550
55598903800,Handlin S.,,85174891670
55599067700,Stoeckel F.,,105027197362
55599260800,Bol D.,,85150968807
55599630700,Shen W.,,85040904540
55599845000,Zijlstra L.,0000-0002-3977-3890,85119405632
55599848400,Allison T.H.,0000-0001-8873-9798,105002264336
55600022100,Sinclair S.,0000-0001-9967-9030,85174605794
55600265600,Dong C.,,85195692648
55600714600,Bethke F.S.,0000-0002-4259-6071,85215829875
55600846500,Formenton G.,0000-0003-4762-0760,85136340359
55601720800,Katter J.K.Q.,,85053670796
55601998000,Schutte S.,,105023391134
55602277800,Aklin M.,,85128175895
55602893800,Arnold R.M.,,85126899508
55602980800,Degbey W.Y.,0000-0001-9027-3819,105039858974
55603014300,Heinrich T.,,85200455835
55604002600,Vogel D.,,85192523806
55604227800,Porumbescu G.,0000-0001-8595-6068,105024575250
55604230900,Huang J.,,85050904086
55604237700,Posick C.,,105039332188
55604330800,Fowler L.,0000-0001-6104-315X,85113217939
55604680000,Chen I.T.y.,0000-0003-1286-6453,105036401698
55605526900,Meglich P.,,85135462555
55605776134,Zhang C.,0000-0002-4899-2745,105022827651
55605991700,Maskileyson D.,0000-0002-5687-8336,85150666256
55606403900,Exadaktylos F.,,84874293683
55606721863,Brown G.,,79952827503
55606724000,Shepherd M.A.,,84888013564
55606815700,Avey P.C.,,85125585098
55607026000,Zhou X.,,85169165401
55607683100,Garritzmann J.L.,,105010891465
55607790600,Albo-Puigserver M.,,84962656293
55608228700,Redmond S.J.,,85182689722
55608428100,Craig B.M.,0000-0001-7271-1459,85057282428
55608527900,Xu L.,,85119248850
55611392100,Hildebrandt A.,0000-0001-7389-3899,85099812512
55611766900,Nilekani J.,,84874497435
55611791000,Willits D.,0000-0001-5252-906X,85037701666
55612017400,Peterson E.,,105003759877
55612039400,Skovsgaard M.,,85186608966
55612059100,Nijdam-Jones A.,,85199988864
55612474900,Wisniewski D.,0000-0003-4793-1171,85150740465
55612718000,Hofmann W.,,105030323473
55612852000,Davila A.,,84919481800
55613229501,Donno D.,,85187453853
55613346100,Lin W.,0000-0001-5362-6638,105042652934
55613363000,Grinberg N.,0000-0002-1277-894X,105030186492
55613517400,Jeffrey Bailey S.,,84861727326
55614079400,Justwan F.,0000-0003-2822-4535,105028246602
55614797600,van Ham C.,0000-0002-9844-9097,105035907148
55614856800,Dev P.,,85177784624
55615663200,Reilly J.L.,0000-0003-4088-2119,85174045564
55615877200,Nussio E.,0000-0001-5671-5839,85077685490
55615976600,Kirchhoff J.,,84874731670
55616244400,Stoop J.,,85212829603
55616251400,Popova L.,,85202691285
55617012200,Cristea M.,,84892858263
55617588000,Mueller M.,,84958780477
55617596300,Bui D.C.,,84939448548
55617962600,Siramolpiwat S.,,84994731782
55617995200,Batteson T.J.,,85133751149
55618108700,Hanprasertpong N.,,84951914677
55618112200,Nobis T.,0000-0002-8959-8437,105007530933
55618363200,Cavari A.,0000-0002-1987-861X,105047461442
55618681000,Brimbal L.,,85218704342
55618721000,Ardanaz M.,0000-0003-4471-2117,105009858168
55618761600,Mignozzetti U.,,85124229301
55618987700,Stone E.R.,,84878439319
55619036500,Roland M.,,84987624351
55619297848,Xu Z.,,85061810437
55620223400,PARK C.S.,,85099576940
55620263400,Froio C.,,85141385272
55621830200,Gu J.,,105042156724
55623046600,Gilmore J.,0000-0002-3250-0590,85122869687
55623263300,Morain S.R.,,85112357106
55624236700,Fossati D.,0000-0003-2493-6834,85100785082
55625310000,Kitipawong P.,,84994731782
55626542900,Moule R.K.,0000-0002-0221-0146,105015786678
55627378800,Czaplicki L.,0000-0002-7496-0990,85130024056
55628020800,Jeuring J.,0000-0001-7530-7160,105015560041
55628279500,Kulic N.,,105012398380
55628468700,LaRiviere J.,,84959189854
55629078400,Snyder J.W.,,84907980500
55629491700,Headley A.M.,0000-0001-6185-1798,85163546406
55630196700,Lersch P.M.,0000-0003-3863-8301,85087154824
55630840400,Jacobsen C.B.,,85052493991
55630966500,Byrne D.G.,,84921500615
55631000400,Whitley C.T.,0000-0002-5680-0598,105018928061
55632339200,O’Conor K.J.,,85041003403
55632362300,Carol S.,0000-0002-5403-8931,85178249533
55633571400,Bergstrand K.,0000-0002-4620-4434,85168628918
55633615500,Danzman S.B.,0000-0003-2278-4259,85101808535
55633679400,Sattler-Bublitz E.,,85175572874
55634243800,Hawlitschek F.,,85216703387
55634278100,Schott T.,,105008861586
55634863000,Feldman N.M.,,84875518802
55635787000,Chauchard S.,,84953432286
55636015200,Bauer P.C.,0000-0002-8382-9724,105001951442
55636281200,Kim M.,,85193039976
55636458000,He J.,,84876815115
55636520000,Rengasamy M.,,84876815115
55636572000,Bendz A.,,85097011885
55636660600,Mansoor B.M.,,84876815115
55636879400,Hilton R.,,84876815115
55636912400,Haass F.,0000-0001-7174-2552,105019090701
55636964600,Doan L.,0000-0001-9875-1037,105042340289
55639084400,Velez Y.R.,,85180219290
55639103600,Bischof D.,,105040999058
55639296800,Mellon J.,,85062370542
55639377700,Zhu L.,0000-0002-7046-9635,85207005687
55639864400,Kashyap R.,0000-0003-0615-2868,85100420412
55639995100,Cunningham N.,,84931446329
55640073900,Dum C.P.,0000-0003-2064-4666,105001983152
55641325100,Yavçan B.,,84875862950
55643220500,Hagan C.R.,,85096891386
55644212800,Piwek L.,,85205059246
55644350500,Zerhouni O.,0000-0002-4026-1921,85112284011
55645739400,Lee D.,,85059456392
55646146300,Kitchen Andren K.A.,,84901733553
55646407800,Feitsch J.,,105024885700
55646578500,Gattermann K.,,105012618559
55646603700,Shen J.,,85088505317
55646775900,Kordzadeh N.,0000-0002-0925-4694,105041861411
55646802000,Bourassa K.A.,,84901733553
55646805600,Roy S.,,85100114795
55646825100,Sun C.,,84973449015
55646865200,Efrat A.,0000-0001-8325-3932,105047461442
55647045000,Lee A.A.,,84901733553
55647479900,Xie S.,0000-0002-7598-9517,105021656856
55647676600,Woźniak M.,,105040394612
55647815500,Guetto R.,0000-0001-8052-9809,85219757580
55648011400,Stoilova R.,,85087371588
55648067200,Kulin J.,0000-0002-7610-9104,105017758534
55648152800,Lam J.,0000-0002-7169-4930,85205986768
55649440700,Scheubel B.,,84876084664
55649743100,Ziegele M.,0000-0002-2710-0955,85196316334
55649905500,Schramm A.T.,,85065434793
55650528500,Ryffel F.A.,,85098095110
55651163200,Marques-Vidal P.,0000-0002-4548-8500,105035021932
55651167500,Brandimarte L.,,85034437185
55651184000,Petersen N.,0000-0002-3097-2885,105034767853
55651994200,Johansson M.,0000-0001-7947-3297,85183048904
55653556400,Widmar N.O.,,85069644546
55654015400,Myrick J.G.,0000-0001-9944-5138,85070298883
55654025900,Charnysh V.,,105038372954
55654085300,Shen N.,,85060336598
55654126500,Halperin A.,,85048714627
55654131900,Hu X.,,85033559380
55654137400,Everett J.A.C.,,85064763956
55654786900,Skard S.,,85087087482
55654924500,Widany S.,,85122055879
55655049100,Gatskova K.,0000-0003-4103-7929,85113140714
55655334100,Das U.,,85176501163
55656980600,Greenspoon M.,,84883120037
55657349400,Holland A.C.,,85130744488
55657430300,Jones B.C.,,105004475485
55658125800,McCausland K.,0000-0001-7071-6491,105009712769
55658176400,McClendon G.,,85014360321
55658224700,Bertolotti M.,,85068250143
55659164700,Ingham S.,,85050281076
55659552500,Robbins S.P.,,105019345621
55660380300,Phillippi S.,,85142402221
55660443900,Els N.,,84899984920
55661441900,Murmura M.A.,,84876734748
55661476600,Savage L.,0000-0002-1480-5040,85183743714
55661618300,Williams H.L.,,84878947726
55663803000,McKenzie B.D.,,85049596734
55664087100,Leynes P.A.,,85045130957
55664819300,Van Yperen N.W.,,85097372205
55665690900,Matthews J.S.,,105026049694
55665752700,Ashmead D.,,85150751341
55665936900,Elwy A.R.,0000-0001-7088-3118,85115088848
55666336700,Andersen J.G.,,84930608972
55667561400,Walters A.S.,,84894609353
55667669400,Selvi M.,,77951696808
55670492100,Kukora S.K.,,85100997969
55671197400,Takenoshita H.,0000-0002-2055-2051,85162726025
55671353600,Seeberg H.B.,0000-0003-4501-4097,85086044850
55671590000,Macdonald J.,,85061709857
55671683200,Blok D.J.,,105028017881
55672153600,Wang B.M.,,80053525236
55672212200,Bryan A.,,85113786298
55672693200,Wang Z.,,85076258036
55672896200,Falzon C.,,84936177761
55672957800,Smetana M.,0000-0002-1901-9428,105034913587
55673549500,Garvelink M.M.,,84926647827
55674638000,Jiang T.,,84923371236
55675952500,Lee G.H.,0000-0002-3028-867X,85106500637
55676221200,Jedynak T.,,85124180777
55676611200,Ortega E.G.,,84871217550
55678881600,Murphy J.,,85106957612
55681411000,Gil-Garcia J.R.,0000-0002-1033-4974,85105182504
55681456000,Washburn M.,,105019345621
55681582700,Pittarello A.,,85014719943
55682192800,Kim H.H.s.,0000-0003-1311-6507,85218904853
55682271700,Young K.L.,,85198947323
55682546200,Albouy P.,,85015999937
55682715500,Yage Y.,,84884198040
55683715500,Zhang C.,,85018517691
55683908800,Huanyun D.,,84884198040
55683942800,Favero N.,0000-0002-8816-088X,105020764129
55684826800,Liang Z.,,105046159836
55688010600,Johnson P.J.,0000-0001-6160-9045,85185207583
55693553300,Lai E.,,84904901217
55693579400,Githens M.,,105012935442
55694655500,Orr R.,,85081563774
55695940800,Thompson J.M.,,85091449340
55697517200,Hares S.,,105012831895
55699159100,Bond B.M.,,85050356205
55699643000,Kim Y.S.,,85209727702
55700242200,Boatman A.,,85063144912
55700325400,Miller J.A.,,84866481595
55701591200,Mackey J.D.,,85127260403
55702521762,Williams D.,,85142402221
55702682300,Dubé K.,,85097535412
55704557400,Smith K.M.,,85075009873
55705831100,Liu J.,,85109363188
55707201300,Li Z.,,105026216562
55708500700,Keller H.,,84872290575
55709388800,Guo J.,,84884389674
55711224900,Davis A.L.,,85086346137
55711302400,Canfield C.,,84953714214
55712779900,Hayashi Y.,,85096198853
55713132400,Zheng Y.,0000-0001-8485-0616,85162941190
55713290600,Wang D.,,84897615862
55713744000,Evans R.,0000-0001-6367-0560,105027970339
55714783000,Liu Z.,0000-0002-9027-259X,105034755218
55714785900,Liu Z.,,105008232698
55717554300,Zhang D.,,105020590422
55722237900,Peterson D.A.M.,0000-0002-5673-4826,85093926496
55723749400,Lee E.J.,,84983347816
55724152800,Jiang X.,,84883045094
55724328400,Kobayashi T.,0000-0003-0162-538X,105034780090
55727456700,Hughes D.J.,,85108792030
55727517500,Martin J.L.,,77950260445
55727671100,Bell R.A.,0000-0001-5062-5082,85129188841
55728149300,Becker R.,,85062347543
55728865500,Hopkins W.S.,,84988353058
55733479100,Chen G.,,105011308817
55734672700,Mitkidis P.,0000-0002-9495-7369,85166956526
55734796400,Fan K.,0009-0001-4422-6349,105008516999
55735410100,Schlipphak B.,0000-0001-8022-0027,85209079402
55735490100,Kim S.,0000-0003-3141-8621,85200033057
55735712000,Pan J.,,105018002699
55736161800,Shinohara K.,,85060535430
55736775400,Wang X.,0000-0002-0269-2181,105025952681
55737123500,Lukens J.M.,,84925271000
55737732200,Sun Y.,0000-0002-0752-1402,105038667392
55737741700,Sun Y.,,105022182819
55737918800,Qin P.,,84991662024
55738267500,Huang H.,,85077113602
55738296700,Huang H.,0000-0003-1478-0303,105040150837
55740186400,Harris J.L.,,85216943643
55740685400,Miller M.G.,0000-0001-5615-9828,105046220290
55743428300,Robinson E.,,84894027278
55743622300,Kaya A.,,85174891670
55743961200,Sagioglou C.,,84929376794
55744186300,Seay M.C.,,85083671532
55745078800,Fitzpatrick S.,,85088216599
55745358800,Tan Y.,,85205707787
55746145800,Baert S.,0000-0002-1660-5165,105047190761
55746274300,Giese H.,0000-0001-7609-0215,85115428184
55746581600,Gidron Y.,,85116304700
55747095800,Ramoglou S.,,105025462569
55747135000,Ferrari D.,0000-0003-2454-0776,86000780554
55747175000,Meyer B.A.,,85127199567
55749037100,Jakhar S.K.,0000-0001-5200-1476,85121247684
55749510700,Powell D.M.,0000-0001-7239-270X,85209251700
55750246100,Kociolek L.K.,,85161644693
55750589100,Bejarano H.,,105034118725
55750972500,Rudaz S.,,85084169812
55751703900,Doyle O.,,85214821783
55751743487,Kerkhof P.,0000-0002-2700-2204,105038656405
55751744332,MacLeod C.,,85189968713
