identity,scopus_id,doi,title,year,journal,review_id,status,in_uniform_leader_pool,maximum_author_us_upper_count,selection
doi:10.1017/s0022381612000643,84867729433,10.1017/s0022381612000643,Democratic peace or clash of civilizations? Target states and support for war in Britain and the United States,2012,Journal of Politics,GEO-c761208a4144,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1007/s10900-024-01334-9,85185931485,10.1007/s10900-024-01334-9,An Experimental Study on how Messaging from CDC Affects Attitudes toward Mandatory MMR Vaccination for Schoolchildren,2024,Journal of Community Health,GEO-c8576ffcf155,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1016/j.pec.2018.09.005,85053150652,10.1016/j.pec.2018.09.005,Now or future? Analyzing the effects of message frame and format in motivating Chinese females to get HPV vaccines for their children,2019,Patient Education and Counseling,GEO-c922071f55bf,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1177/1532440020919680,85084576941,10.1177/1532440020919680,Risk and Reform: Explaining Support for Constitutional Convention Referendums,2020,State Politics and Policy Quarterly,GEO-ca10a8291eea,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1111/polp.70170,105047389993,10.1111/polp.70170,How Fear of Domination Affects Public Support for International Organizations: A Conjoint Experiment Approach,2026,Politics and Policy,GEO-ca1afb849bee,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1007/s10734-020-00524-3,85083390320,10.1007/s10734-020-00524-3,Heterogeneous effects of graduates’ international mobility on employers’ hiring intentions—experimental evidence from Germany,2021,Higher Education,GEO-ca218a2f0170,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1093/jssam/smaa039,85139110080,10.1093/jssam/smaa039,Using Placeholder Text in Narrative Open-Ended Questions in Web Surveys,2021,Journal of Survey Statistics and Methodology,GEO-ca556c5f7dba,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1017/s0007123416000739,85017439852,10.1017/s0007123416000739,"Information from Abroad: Foreign Media, Selective Exposure and Political Support in China",2019,British Journal of Political Science,GEO-cac9b43d92c9,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1177/17506352241268678,85201967593,10.1177/17506352241268678,"Media sources, partisanship, and public support for self-defense in Taiwan",2026,Media War and Conflict,GEO-cba4f9e4d086,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1017/xps.2020.41,85134755415,10.1017/xps.2020.41,You Won't Believe Our Results! But They Might: Heterogeneity in Beliefs About the Accuracy of Online Media,2022,Journal of Experimental Political Science,GEO-cd998dcbf5aa,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1017/s1537592726104770,105040150837,10.1017/s1537592726104770,The Sound of Silence: Championing Democracy in an Authoritarian Society,2026,Perspectives on Politics,GEO-ce3444c96479,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1017/s1743923x21000477,85128381919,10.1017/s1743923x21000477,"Uninspired by Old White Guys: The Mobilizing Factor of Younger, More Diverse Candidates for Gen Z Women",2023,Politics and Gender,GEO-ce69c39eff24,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1177/23780231251342831,105010714040,10.1177/23780231251342831,Disentangling the Threat: Experimental Evidence on White Parents’ Racialized Perceptions of Multiple Dimensions of School Safety,2025,Socius,GEO-cf2dbe65a34b,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1111/1475-6765.12158,84978492658,10.1111/1475-6765.12158,"Race, prejudice and attitudes toward redistribution: A comparative experimental approach",2016,European Journal of Political Research,GEO-d08376811295,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1017/xps.2025.10011,105014443993,10.1017/xps.2025.10011,How Language Shapes Belief in Misinformation: A Study among Multilinguals in Ukraine,2025,Journal of Experimental Political Science,GEO-d0ab2be9d17c,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1016/j.annals.2025.104080,105023675499,10.1016/j.annals.2025.104080,Field experiments: Overcoming the limitations of survey experiments for actionable behavioural insights,2026,Annals of Tourism Research,GEO-d1144050284f,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1080/08824096.2025.2515832,105009528152,10.1080/08824096.2025.2515832,A comparison of preemptive and postscript mitigation strategies for reducing psychological reactance to organ donation messages,2025,Communication Research Reports,GEO-d321d6a02529,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1086/699914,85053875657,10.1086/699914,The muted consequences of correct information about immigration,2019,Journal of Politics,GEO-d43dcd8e1d09,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1111/gove.12598,85104856502,10.1111/gove.12598,Corruption perceptions: Confidence in elections and evaluations of clientelism,2022,Governance,GEO-d535c7ee5634,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1016/j.gloenvcha.2021.102455,85123170519,10.1016/j.gloenvcha.2021.102455,Does hostility affect public support for the provision of global public goods among competing neighboring countries? A survey experiment in Northeast Asia,2022,Global Environmental Change,GEO-d73802ef0453,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1162/rest_a_00994,85138962590,10.1162/rest_a_00994,EXPECTATIONS WITH ENDOGENOUS INFORMATION ACQUISITION: AN EXPERIMENTAL INVESTIGATION,2022,Review of Economics and Statistics,GEO-d89068d0dba1,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1111/1475-6765.12589,85152285073,10.1111/1475-6765.12589,Populism in the eye of the beholder? A conjoint experiment on citizens’ identification of populists,2024,European Journal of Political Research,GEO-d8c7cbf6f3fe,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1080/17457289.2024.2341127,85190383981,10.1080/17457289.2024.2341127,Using survey experiments for construct validation: “strong leader” questions and support for authoritarian leadership,2025,Journal of Elections Public Opinion and Parties,GEO-d8f8325e36d7,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1080/09636412.2023.2197619,85158910564,10.1080/09636412.2023.2197619,Madman or Mad Genius? The International Benefits and Domestic Costs of the Madman Strategy,2023,Security Studies,GEO-d9dbb0690688,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1177/1532673x241263080,85196367284,10.1177/1532673x241263080,Friendship is Rare: The Influence of Off-Bench Friendships on Support for the U.S. Supreme Court,2025,American Politics Research,GEO-da03db525530,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1093/poq/nfq011,77952988385,10.1093/poq/nfq011,Improving anchoring vignettes designing surveys to correct interpersonal incomparability,2010,Public Opinion Quarterly,GEO-da5e5b732abb,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1016/j.jclepro.2020.125291,85098731592,10.1016/j.jclepro.2020.125291,Impact of raising awareness of Sustainable Development Goals: A survey experiment eliciting stakeholder preferences for corporate behavior,2021,Journal of Cleaner Production,GEO-da8485c899d9,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1086/734282,105015663876,10.1086/734282,Historical Memory and Radical Right Voting: Vox and the Legacy of Francoism,2026,Journal of Politics,GEO-daa1483876e1,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1086/700109,85056606391,10.1086/700109,Economic reasoning with a racial hue: Is the immigration consensus purely race neutral?,2019,Journal of Politics,GEO-daee02727551,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1177/1065912917750278,85042913904,10.1177/1065912917750278,Extra-judicial Actor Induced Change in Supreme Court Legitimacy,2018,Political Research Quarterly,GEO-db5f439fd764,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1177/07388942251334955,105004056027,10.1177/07388942251334955,What matters to people when we sanction states? A conjoint experiment,2026,Conflict Management and Peace Science,GEO-db874d52db63,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1002/pam.22447,85143974910,10.1002/pam.22447,Reducing Sexual Orientation Discrimination: Experimental Evidence from Basic Information Treatments,2023,Journal of Policy Analysis and Management,GEO-dbb974d158f8,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1080/15358593.2026.2633198,105031821967,10.1080/15358593.2026.2633198,Artificial intelligence and psychological reactance: examining responses to health recommendations attributed to a human or AI source,2026,Review of Communication,GEO-dbfe1e242c1e,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1177/0022343320961835,85097946646,10.1177/0022343320961835,Contesting narratives of repression: Experimental evidence from Sisi’s Egypt,2021,Journal of Peace Research,GEO-dc456b81c0ea,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1007/s11618-017-0788-5,85050192071,10.1007/s11618-017-0788-5,Discipline-specific decision-making regarding studying abroad: An experimental test of the expectancy-value theory,2018,Zeitschrift Fur Erziehungswissenschaft,GEO-dc5a96dfa94d,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1017/s0020818321000175,85104521328,10.1017/s0020818321000175,"Do External Threats Unite or Divide? Security Crises, Rivalries, and Polarization in American Foreign Policy",2021,International Organization,GEO-de77da2c2e3d,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1186/s12889-015-2541-4,85016519697,10.1186/s12889-015-2541-4,"Highlighting consensus among medical scientists increases public support for vaccines: Evidence from a randomized experiment Health behavior, health promotion and society",2015,BMC Public Health,GEO-df9bafc7388d,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1016/j.ecolecon.2021.107236,85116940241,10.1016/j.ecolecon.2021.107236,The Sustainable Development Goals as new business norms: A survey experiment on stakeholder preferences,2022,Ecological Economics,GEO-e08553516dc1,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1073/pnas.1805161115,85052984294,10.1073/pnas.1805161115,Militarization fails to enhance police safety or reduce crime but may harm police reputation,2018,Proceedings of the National Academy of Sciences of the United States of America,GEO-e157735d80f8,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1093/isq/sqae078,85197394346,10.1093/isq/sqae078,Judicialization and Public Support for Compliance with International Commitments,2024,International Studies Quarterly,GEO-e2c959780693,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1007/s11109-019-09576-3,85074751612,10.1007/s11109-019-09576-3,The Limits of Partisan Loyalty,2021,Political Behavior,GEO-e39b10c754dc,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1093/restud/rdy038,85063746882,10.1093/restud/rdy038,Home price expectations and behaviour: Evidence from a randomized information experiment,2019,Review of Economic Studies,GEO-e4381c364d7b,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1093/poq/nfab003,85120303538,10.1093/poq/nfab003,(Mis)Attributing the Causes of American Job Loss: THE CONSEQUENCES OF GETTING IT WRONG,2021,Public Opinion Quarterly,GEO-e4ca9f566b4c,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1016/j.enpol.2023.113899,85177160946,10.1016/j.enpol.2023.113899,How to finance green investments? The role of public debt,2024,Energy Policy,GEO-e651c39c9ef7,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1016/j.jce.2025.07.009,105013090987,10.1016/j.jce.2025.07.009,"Calamities, common interests, shared identity: What shapes social cohesion in Europe?",2025,Journal of Comparative Economics,GEO-e69bdac43d0c,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1093/socpro/spad016,85216695265,10.1093/socpro/spad016,Is There an Idealized Target of Sexual Harassment in the MeToo Era?,2025,Social Problems,GEO-e6d4e505ad5b,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1093/ijpor/edz027,85089458248,10.1093/ijpor/edz027,Avoiding the hypothetical: Why ''Mirror Experiments'' are an essential part of survey research,2021,International Journal of Public Opinion Research,GEO-e813bf8f8dea,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1016/j.jenvp.2025.102811,105019921140,10.1016/j.jenvp.2025.102811,Leveraging social norms and empathy to encourage sustainable air conditioning practices amongst hotel guests,2025,Journal of Environmental Psychology,GEO-e89910030793,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1017/rep.2021.32,85128342626,10.1017/rep.2021.32,"Fear or Loathing: Affect, Political Economy, and Prejudice",2022,Journal of Race Ethnicity and Politics,GEO-e8d7ec746d18,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1016/j.socscimed.2023.115915,85156261644,10.1016/j.socscimed.2023.115915,Unmasking racial avoidance: Experimental evidence on parental school choice and public health policies during the Covid-19 pandemic,2023,Social Science and Medicine,GEO-e9863b7c3d10,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.15195/v10.a18,85173221804,10.15195/v10.a18,“Was It Me or Was It Gender Discrimination?” How Women Respond to Ambiguous Incidents at Work,2023,Sociological Science,GEO-ea87f52eaf0d,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1093/pnasnexus/pgac280,85152731327,10.1093/pnasnexus/pgac280,Transparent communication of evidence does not undermine public trust in evidence,2022,Pnas Nexus,GEO-eb44d26b67aa,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1016/j.gloenvcha.2018.02.002,85044388410,10.1016/j.gloenvcha.2018.02.002,Convenience or price orientation? Consumer characteristics influencing food waste behaviour in the context of an emerging country and the impact on future sustainability of the global food sector,2018,Global Environmental Change,GEO-ec60297c958a,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1093/poq/nfab033,85143980366,10.1093/poq/nfab033,How Social Desirability Response Bias May Lead to an Overestimation of Obama-Trump Voters,2021,Public Opinion Quarterly,GEO-ecb7e5b4ad05,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1017/psrm.2021.63,85210970407,10.1017/psrm.2021.63,Do parties' representation failures affect populist attitudes? Evidence from a multinational survey experiment,2023,Political Science Research and Methods,GEO-ed5dcd53d8ef,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1177/1470785317744856,85048798335,10.1177/1470785317744856,Trap questions in online surveys: Results from three web survey experiments,2018,International Journal of Market Research,GEO-ee727a249803,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1177/1470785319858598,85077722204,10.1177/1470785319858598,Let’s put a smile on that scale: Findings from three web survey experiments,2020,International Journal of Market Research,GEO-eed3e8a06d47,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1080/15205436.2017.1406522,85048862830,10.1080/15205436.2017.1406522,Changing Policy With Words: How Persuasive Words in Election Pledges Influence Voters’ Beliefs About Policies,2018,Mass Communication and Society,GEO-f533f6ecd28b,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1177/0894439320902461,85081597577,10.1177/0894439320902461,Measuring Income (In)equality: Comparing Survey Questions With Unipolar and Bipolar Scales in a Probability-Based Online Panel,2022,Social Science Computer Review,GEO-f557edcdd519,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1016/j.vaccine.2020.12.048,85098552838,10.1016/j.vaccine.2020.12.048,Timing of COVID-19 vaccine approval and endorsement by public figures,2021,Vaccine,GEO-f5bb87ada24c,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1093/poq/nfaf037,105025476971,10.1093/poq/nfaf037,Sleeping Giant or Herd of Cats? An Experimental Investigation of Nonreligious Americans’ Responsiveness to Issue- and Group-Based Political Cues,2025,Public Opinion Quarterly,GEO-f5e426ca1ee6,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1561/100.00015139,85019962970,10.1561/100.00015139,Assessing the breadth of framing effects,2017,Quarterly Journal of Political Science,GEO-f62213d6ad8b,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1111/rssa.12835,85127278669,10.1111/rssa.12835,Using a responsive survey design to innovate self-administered mixed-mode surveys,2022,Journal of the Royal Statistical Society Series A Statistics in Society,GEO-f6ec68052f14,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1080/10584609.2013.799106,84893231254,10.1080/10584609.2013.799106,Revisiting the Effects of Case Reports in the News,2014,Political Communication,GEO-f6ff45c2c50a,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1080/10841806.2020.1829258,85092503959,10.1080/10841806.2020.1829258,More human than human: The consequences of positive dehumanization,2021,Administrative Theory and Praxis,GEO-f78a98115cd9,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1111/j.1468-5906.2009.01493.x,77950941472,10.1111/j.1468-5906.2009.01493.x,Evangelizing the environment: Decision process effects in political persuasion,2010,Journal for the Scientific Study of Religion,GEO-f7c9c0247bfc,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1177/10659129241268818,85200315574,10.1177/10659129241268818,"On the Internet, No One Knows You’re an Activist: Patterns of Participation and Response in an Online, Opt-in Survey Panel",2024,Political Research Quarterly,GEO-f7f60148760f,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1177/0894439318810387,85059323617,10.1177/0894439318810387,Invitation Timing and Participation Rates in Online Panels: Findings From Two Survey Experiments,2020,Social Science Computer Review,GEO-f8fc686d3289,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1371/journal.pone.0258282,85116884460,10.1371/journal.pone.0258282,Experimental evidence that changing beliefs about mask efficacy and social norms increase mask wearing for COVID-19 risk reduction: Results from the United States and Italy,2021,Plos One,GEO-f9f509628f94,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1086/705922,85075487342,10.1086/705922,"Boycotting, buycotting, and the psychology of political consumerism",2020,Journal of Politics,GEO-f9fd7479507a,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1080/14719037.2024.2392131,105001078469,10.1080/14719037.2024.2392131,"Performance information, expectations and satisfaction with public service delivery in the context of co-production initiatives",2025,Public Management Review,GEO-fa9fdda51948,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1080/15309576.2024.2356071,85195165540,10.1080/15309576.2024.2356071,Who Does the Public Blame for Inequities in Public Service Provision? Examining the Effect of Contracting and Cost Information in a Survey Experiment,2024,Public Performance and Management Review,GEO-faebd010e752,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1017/psrm.2023.54,85177852839,10.1017/psrm.2023.54,Evaluating methods for examining the relative persuasiveness of policy arguments,2025,Political Science Research and Methods,GEO-fb07f108a858,unreviewed,false,6,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1093/jogss/ogz047,85107690979,10.1093/jogss/ogz047,Weighing Lives in War: How National Identity Influences American Public Opinion about Foreign Civilian and Compatriot Fatalities,2020,Journal of Global Security Studies,GEO-00e5578efa47,unreviewed,false,5,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1111/spsr.12521,85130525116,10.1111/spsr.12521,"Wind Turbines, Public Acceptance, and Electoral Outcomes",2022,Swiss Political Science Review,GEO-0162ffc08349,unreviewed,false,5,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1111/1467-9477.12113,85048671210,10.1111/1467-9477.12113,The Party's View of Dyadic Responsiveness: A Survey Experiment in Sweden,2018,Scandinavian Political Studies,GEO-018e9796bd89,unreviewed,false,5,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1016/j.jpubeco.2024.105213,85204025121,10.1016/j.jpubeco.2024.105213,Listen to her: Gender differences in information diffusion within the household,2024,Journal of Public Economics,GEO-01fbc7ff6e36,unreviewed,false,5,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1086/736339,105035058976,10.1086/736339,Understanding Resourcing Trade-Offs in International Organizations: Evidence from an Elite Survey Experiment,2026,Journal of Politics,GEO-02c654f7066e,unreviewed,false,5,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1111/polp.12498,85139168126,10.1111/polp.12498,Considered effective? How policy evaluations and threat perceptions affect support for surveillance in the context of terrorism,2022,Politics and Policy,GEO-02f5a316937f,unreviewed,false,5,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1086/710325,85104318361,10.1086/710325,How do voters hold politicians accountable for personal welfare? Evidence of a self-serving bias,2021,Journal of Politics,GEO-0352d608f57a,unreviewed,false,5,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1016/j.worlddev.2024.106569,85185762530,10.1016/j.worlddev.2024.106569,Public support for participation in local development,2024,World Development,GEO-03d1473acabd,unreviewed,false,5,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1177/00104140221109433,85133400042,10.1177/00104140221109433,How to be Gracious about Political Loss—The Importance of Good Loser Messages in Policy Controversies,2023,Comparative Political Studies,GEO-03f23c1643b9,unreviewed,false,5,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1111/1475-6765.12680,85191359623,10.1111/1475-6765.12680,Attitudes to gender quotas: Why and where to adjust gender imbalance in leadership,2025,European Journal of Political Research,GEO-03f2ca26302a,unreviewed,false,5,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1080/10967494.2014.996627,84931365620,10.1080/10967494.2014.996627,Public Opinion and Public Sector Performance: Are Individuals’ Beliefs About Performance Evidence-Based or the Product of Anti–Public Sector Bias?,2015,International Public Management Journal,GEO-03f5ca08cdc8,unreviewed,false,5,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1073/pnas.2116870119,85126653755,10.1073/pnas.2116870119,Current research overstates American support for political violence,2022,Proceedings of the National Academy of Sciences of the United States of America,GEO-04a92cdfbf61,unreviewed,false,5,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1111/padm.12407,85046755053,10.1111/padm.12407,Formalization and consistency heighten organizational rule following: Experimental and survey evidence,2018,Public Administration,GEO-069e47b96fb3,unreviewed,false,5,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1093/psquar/qqae009,85194466741,10.1093/psquar/qqae009,Reforming the Bench: Public Support for Supreme Court Institutional Change,2024,Political Science Quarterly,GEO-073f6a309a86,unreviewed,false,5,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1177/23780231231182908,85166641299,10.1177/23780231231182908,Punishing Protesters on the “Other Side”: Partisan Bias in Public Support for Repressive and Punitive Responses to Protest Violence,2023,Socius,GEO-07c7d7c39133,unreviewed,false,5,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1111/psq.12780,85126446512,10.1111/psq.12780,"The Power of a Tweet? Social Media, Presidential Communication, and the Politics of Health",2022,Presidential Studies Quarterly,GEO-07ecacc616fe,unreviewed,false,5,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1080/0098261x.2021.1967231,85113786298,10.1080/0098261x.2021.1967231,"The Legal Double Standard: Gender, Personality Information, and the Evaluation of Supreme Court Nominees",2021,Justice System Journal,GEO-07fd17fd5fb2,unreviewed,false,5,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1111/hex.70366,105012605918,10.1111/hex.70366,Understanding Medicine Preferences of Older Adults: The Role of Messaging in a Multi-Methods Experimental Survey,2025,Health Expectations,GEO-083e3a225484,unreviewed,false,5,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.3389/fpos.2023.1000511,85152667558,10.3389/fpos.2023.1000511,Setting limits to tolerance: An experimental investigation of individual reactions to extremism and violence,2023,Frontiers in Political Science,GEO-08e2e6ecbcbb,unreviewed,false,5,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1080/15309576.2024.2419132,85207967793,10.1080/15309576.2024.2419132,Efficiency or Equity? How Public Values Shape Bureaucrats' Willingness to Use Artificial Intelligence to Reduce Administrative Burdens,2025,Public Performance and Management Review,GEO-096dc5c73b60,unreviewed,false,5,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1371/journal.pone.0220320,85069894060,10.1371/journal.pone.0220320,Economic losses or environmental gains? Framing effects on public support for environmental management,2019,Plos One,GEO-09986d44311f,unreviewed,false,5,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1007/s11292-022-09512-2,85131589111,10.1007/s11292-022-09512-2,False positives vs. false negatives: public opinion on the cost ratio in criminal justice risk assessment,2023,Journal of Experimental Criminology,GEO-0a06929f35ed,unreviewed,false,5,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1111/lsq.12353,85107827276,10.1111/lsq.12353,"Unilateral Inaction: Congressional Gridlock, Interbranch Conflict, and Public Evaluations of Executive Power",2022,Legislative Studies Quarterly,GEO-0a62e27d918d,unreviewed,false,5,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1057/s41311-023-00497-x,85173880833,10.1057/s41311-023-00497-x,"Foreign aid, soft power, and domestic government legitimacy: experimental evidence from South Korean aid to Indonesia",2024,International Politics,GEO-0afcb0d5aadd,unreviewed,false,5,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1017/s1537592726104411,105040003129,10.1017/s1537592726104411,"In the Metaverse, Politicians Can Hear You Scream: Corporate Scandals, Big Tech Regulation, and the Microfoundations of Focusing Events",2026,Perspectives on Politics,GEO-0be02ae56849,unreviewed,false,5,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1086/724962,85172920970,10.1086/724962,Do Indirect Taxes Bite? How Hiding Taxes Erases Accountability Demands from Citizens,2023,Journal of Politics,GEO-0be4993d735c,unreviewed,false,5,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1016/j.jpubeco.2024.105205,85202152064,10.1016/j.jpubeco.2024.105205,Willingness to pay for crime reduction: The role of information in the Americas,2024,Journal of Public Economics,GEO-0c81ad6a20a1,unreviewed,false,5,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
