authid,name,current_raw_n_articles,current_raw_competition_rank,current_raw_display_position,current_raw_top100,current_raw_top100_including_ties,original_query_n_articles,original_query_competition_rank,original_query_display_position,original_query_top100,original_query_top100_including_ties,narrower_query_n_articles,narrower_query_competition_rank,narrower_query_display_position,narrower_query_top100,narrower_query_top100_including_ties,current_published_n_articles,current_published_competition_rank,current_published_display_position,current_published_top100,current_published_top100_including_ties,original_minus_current_raw_count,narrower_minus_original_count,current_raw_minus_published_count
59715783400,Park H.,0,,,false,false,1,2703,11964,false,false,1,2652,11426,false,false,0,,,false,false,1,0,0
59715783500,Jung J.,0,,,false,false,1,2703,11965,false,false,1,2652,11427,false,false,0,,,false,false,1,0,0
59720066300,Glazer A.,1,2242,8340,false,false,1,2703,11966,false,false,1,2652,11428,false,false,1,2190,7938,false,false,0,0,0
59720762100,Muhammad J.W.,1,2242,8341,false,false,1,2703,11967,false,false,1,2652,11429,false,false,1,2190,7939,false,false,0,0,0
59721724900,Cui G.,1,2242,8342,false,false,1,2703,11968,false,false,1,2652,11430,false,false,1,2190,7940,false,false,0,0,0
59723249600,Rand G.,1,2242,8343,false,false,1,2703,11969,false,false,1,2652,11431,false,false,1,2190,7941,false,false,0,0,0
59724553300,Cameron C.,1,2242,8344,false,false,1,2703,11970,false,false,1,2652,11432,false,false,1,2190,7942,false,false,0,0,0
59727125900,Miller C.J.,1,2242,8345,false,false,1,2703,11971,false,false,1,2652,11433,false,false,1,2190,7943,false,false,0,0,0
59729485000,Campbell-Bethancourt E.,1,2242,8346,false,false,1,2703,11972,false,false,1,2652,11434,false,false,1,2190,7944,false,false,0,0,0
59733553100,Lee J.,0,,,false,false,1,2703,11973,false,false,0,,,false,false,0,,,false,false,1,-1,0
59736040600,O'Shea D.,0,,,false,false,1,2703,11974,false,false,1,2652,11435,false,false,0,,,false,false,1,0,0
59736270000,Chen S.G.,1,2242,8347,false,false,1,2703,11975,false,false,1,2652,11436,false,false,1,2190,7945,false,false,0,0,0
59736300900,Segrè Cohen A.,0,,,false,false,1,2703,11976,false,false,1,2652,11437,false,false,0,,,false,false,1,0,0
59738337400,Kreisberg A.N.,1,2242,8348,false,false,1,2703,11977,false,false,1,2652,11438,false,false,1,2190,7946,false,false,0,0,0
59741201100,Fiore E.,1,2242,8349,false,false,1,2703,11978,false,false,1,2652,11439,false,false,1,2190,7947,false,false,0,0,0
59742349900,Fu G.J.,0,,,false,false,1,2703,11979,false,false,1,2652,11440,false,false,0,,,false,false,1,0,0
59742396800,Liang Z.,1,2242,8350,false,false,1,2703,11980,false,false,1,2652,11441,false,false,1,2190,7948,false,false,0,0,0
59744487600,VanDreew B.M.,1,2242,8351,false,false,1,2703,11981,false,false,1,2652,11442,false,false,1,2190,7949,false,false,0,0,0
59745186200,Laflamme F.,1,2242,8352,false,false,1,2703,11982,false,false,1,2652,11443,false,false,1,2190,7950,false,false,0,0,0
59749395200,Stalcup M.,1,2242,8353,false,false,1,2703,11983,false,false,1,2652,11444,false,false,1,2190,7951,false,false,0,0,0
59749897300,Urena Hernandez C.,1,2242,8354,false,false,1,2703,11984,false,false,1,2652,11445,false,false,1,2190,7952,false,false,0,0,0
59751469000,Gere D.,1,2242,8355,false,false,1,2703,11985,false,false,1,2652,11446,false,false,1,2190,7953,false,false,0,0,0
59752071400,Yang F.,1,2242,8356,false,false,1,2703,11986,false,false,1,2652,11447,false,false,1,2190,7954,false,false,0,0,0
59753780600,Han J.,0,,,false,false,1,2703,11987,false,false,1,2652,11448,false,false,0,,,false,false,1,0,0
59760145400,Matthieβ T.,1,2242,8357,false,false,1,2703,11988,false,false,1,2652,11449,false,false,1,2190,7955,false,false,0,0,0
59760838400,Ehrhardt N.,1,2242,8358,false,false,1,2703,11989,false,false,1,2652,11450,false,false,1,2190,7956,false,false,0,0,0
59762136800,Nick A.E.,1,2242,8359,false,false,1,2703,11990,false,false,1,2652,11451,false,false,1,2190,7957,false,false,0,0,0
59767515700,Colquhoun A.,1,2242,8360,false,false,1,2703,11991,false,false,1,2652,11452,false,false,1,2190,7958,false,false,0,0,0
59767740300,Faure M.,1,2242,8361,false,false,1,2703,11992,false,false,1,2652,11453,false,false,1,2190,7959,false,false,0,0,0
59771816800,Ghazaryan L.,1,2242,8362,false,false,1,2703,11993,false,false,1,2652,11454,false,false,1,2190,7960,false,false,0,0,0
59773878200,Chen D.,1,2242,8363,false,false,1,2703,11994,false,false,1,2652,11455,false,false,1,2190,7961,false,false,0,0,0
59781035100,An C.,1,2242,8364,false,false,1,2703,11995,false,false,1,2652,11456,false,false,1,2190,7962,false,false,0,0,0
59781211200,Fulmer C.,1,2242,8365,false,false,1,2703,11996,false,false,1,2652,11457,false,false,1,2190,7963,false,false,0,0,0
59781386400,Tan X.,1,2242,8366,false,false,1,2703,11997,false,false,1,2652,11458,false,false,1,2190,7964,false,false,0,0,0
59781772900,Bae J.,1,2242,8367,false,false,1,2703,11998,false,false,1,2652,11459,false,false,1,2190,7965,false,false,0,0,0
59781923900,Lü X.,2,997,2226,false,false,2,1170,2686,false,false,2,1164,2635,false,false,2,984,2174,false,false,0,0,0
59782008400,Wu V.,1,2242,8368,false,false,1,2703,11999,false,false,1,2652,11460,false,false,1,2190,7966,false,false,0,0,0
59783435100,Chen K.Y.,1,2242,8369,false,false,1,2703,12000,false,false,1,2652,11461,false,false,1,2190,7967,false,false,0,0,0
59783644300,Kim T.K.,1,2242,8370,false,false,1,2703,12001,false,false,1,2652,11462,false,false,1,2190,7968,false,false,0,0,0
59795172200,Robinson T.S.,1,2242,8371,false,false,1,2703,12002,false,false,1,2652,11463,false,false,1,2190,7969,false,false,0,0,0
59804772300,Kim M.,1,2242,8372,false,false,1,2703,12003,false,false,1,2652,11464,false,false,1,2190,7970,false,false,0,0,0
59808678000,Flores A.,1,2242,8373,false,false,1,2703,12004,false,false,1,2652,11465,false,false,1,2190,7971,false,false,0,0,0
59808966200,Miller D.R.,1,2242,8374,false,false,1,2703,12005,false,false,1,2652,11466,false,false,1,2190,7972,false,false,0,0,0
59809244300,Karabegovic M.,1,2242,8375,false,false,1,2703,12006,false,false,1,2652,11467,false,false,1,2190,7973,false,false,0,0,0
59817217400,Reynolds H.,1,2242,8376,false,false,1,2703,12007,false,false,1,2652,11468,false,false,1,2190,7974,false,false,0,0,0
59817750300,Tkacheva O.,1,2242,8377,false,false,1,2703,12008,false,false,1,2652,11469,false,false,1,2190,7975,false,false,0,0,0
59820880300,Gray J.M.,0,,,false,false,1,2703,12009,false,false,1,2652,11470,false,false,0,,,false,false,1,0,0
59824296700,Redmond D.,0,,,false,false,1,2703,12010,false,false,1,2652,11471,false,false,0,,,false,false,1,0,0
59824902100,Cai Y.,0,,,false,false,1,2703,12011,false,false,0,,,false,false,0,,,false,false,1,-1,0
59826062000,Ireland L.,0,,,false,false,1,2703,12012,false,false,1,2652,11472,false,false,0,,,false,false,1,0,0
59829027400,Chiang Y.S.,1,2242,8378,false,false,1,2703,12013,false,false,1,2652,11473,false,false,1,2190,7976,false,false,0,0,0
59831092500,Smith T.G.,1,2242,8379,false,false,1,2703,12014,false,false,1,2652,11474,false,false,1,2190,7977,false,false,0,0,0
59835109800,Lee J.,1,2242,8380,false,false,1,2703,12015,false,false,1,2652,11475,false,false,1,2190,7978,false,false,0,0,0
59838884700,Zhang J.,1,2242,8381,false,false,1,2703,12016,false,false,1,2652,11476,false,false,1,2190,7979,false,false,0,0,0
59841135000,Kim Y.W.,0,,,false,false,1,2703,12017,false,false,1,2652,11477,false,false,0,,,false,false,1,0,0
59843748900,Phillips J.B.,3,520,995,false,false,3,604,1168,false,false,3,599,1162,false,false,3,513,982,false,false,0,0,0
59849057000,Yeh P.C.,0,,,false,false,1,2703,12018,false,false,1,2652,11478,false,false,0,,,false,false,1,0,0
59851215600,Schwartz L.,0,,,false,false,1,2703,12019,false,false,0,,,false,false,0,,,false,false,1,-1,0
59854283600,Taylor C.J.,1,2242,8382,false,false,1,2703,12020,false,false,1,2652,11479,false,false,1,2190,7980,false,false,0,0,0
59862904400,Gallien S.,1,2242,8383,false,false,1,2703,12021,false,false,1,2652,11480,false,false,1,2190,7981,false,false,0,0,0
59863939300,Cabrera L.,1,2242,8384,false,false,1,2703,12022,false,false,1,2652,11481,false,false,1,2190,7982,false,false,0,0,0
59866555100,Bourguignon D.,0,,,false,false,1,2703,12023,false,false,1,2652,11482,false,false,0,,,false,false,1,0,0
59866898900,Juhl S.W.L.,0,,,false,false,1,2703,12024,false,false,1,2652,11483,false,false,0,,,false,false,1,0,0
59877356900,Miles C.,0,,,false,false,1,2703,12025,false,false,1,2652,11484,false,false,0,,,false,false,1,0,0
59878293600,Berlin M.,1,2242,8385,false,false,1,2703,12026,false,false,1,2652,11485,false,false,1,2190,7983,false,false,0,0,0
59881491300,Yang F.,1,2242,8386,false,false,1,2703,12027,false,false,1,2652,11486,false,false,1,2190,7984,false,false,0,0,0
59883660000,Wang G.,4,298,518,false,false,4,340,602,false,false,4,340,597,false,false,4,292,511,false,false,0,0,0
59885278800,Lu H.,1,2242,8387,false,false,1,2703,12028,false,false,1,2652,11487,false,false,0,,,false,false,0,0,1
59885544500,Flynn D.J.,1,2242,8388,false,false,1,2703,12029,false,false,1,2652,11488,false,false,1,2190,7985,false,false,0,0,0
59887773500,Pereira A.,0,,,false,false,1,2703,12030,false,false,1,2652,11489,false,false,0,,,false,false,1,0,0
59894307500,Rocha K.N.,1,2242,8389,false,false,1,2703,12031,false,false,1,2652,11490,false,false,1,2190,7986,false,false,0,0,0
59898012500,Hughey S.,1,2242,8390,false,false,1,2703,12032,false,false,1,2652,11491,false,false,1,2190,7987,false,false,0,0,0
59898111800,Artemenko V.,1,2242,8391,false,false,1,2703,12033,false,false,1,2652,11492,false,false,1,2190,7988,false,false,0,0,0
59898807300,Geib N.,1,2242,8392,false,false,1,2703,12034,false,false,1,2652,11493,false,false,1,2190,7989,false,false,0,0,0
59899034100,Han D.,0,,,false,false,1,2703,12035,false,false,1,2652,11494,false,false,0,,,false,false,1,0,0
59899613600,Grip A.d.,1,2242,8393,false,false,1,2703,12036,false,false,1,2652,11495,false,false,1,2190,7990,false,false,0,0,0
59903828000,Roskos-Ewoldsen A.,0,,,false,false,1,2703,12037,false,false,1,2652,11496,false,false,0,,,false,false,1,0,0
59904123200,Luo Y.,1,2242,8394,false,false,1,2703,12038,false,false,1,2652,11497,false,false,1,2190,7991,false,false,0,0,0
59904191900,McKenzie R.E.,0,,,false,false,1,2703,12039,false,false,1,2652,11498,false,false,0,,,false,false,1,0,0
59904762000,Dahm P.C.,0,,,false,false,1,2703,12040,false,false,1,2652,11499,false,false,0,,,false,false,1,0,0
59905544600,Serra L.,1,2242,8395,false,false,1,2703,12041,false,false,1,2652,11500,false,false,1,2190,7992,false,false,0,0,0
59905683600,Scholten M.,2,997,2227,false,false,2,1170,2687,false,false,2,1164,2636,false,false,2,984,2175,false,false,0,0,0
59905892500,Krogh Madsen J.,1,2242,8396,false,false,1,2703,12042,false,false,1,2652,11501,false,false,1,2190,7993,false,false,0,0,0
59907249400,Paynter R.A.,1,2242,8397,false,false,1,2703,12043,false,false,1,2652,11502,false,false,1,2190,7994,false,false,0,0,0
59907457700,Carstens A.,1,2242,8398,false,false,1,2703,12044,false,false,1,2652,11503,false,false,1,2190,7995,false,false,0,0,0
59909437300,Kakimoto K.,1,2242,8399,false,false,1,2703,12045,false,false,1,2652,11504,false,false,1,2190,7996,false,false,0,0,0
59909698400,Park R.G.,1,2242,8400,false,false,1,2703,12046,false,false,1,2652,11505,false,false,1,2190,7997,false,false,0,0,0
59910260300,Kroken V.,1,2242,8401,false,false,1,2703,12047,false,false,1,2652,11506,false,false,1,2190,7998,false,false,0,0,0
59911282800,Zhang J.,1,2242,8402,false,false,1,2703,12048,false,false,1,2652,11507,false,false,1,2190,7999,false,false,0,0,0
59914349200,Wang R.,1,2242,8403,false,false,1,2703,12049,false,false,1,2652,11508,false,false,1,2190,8000,false,false,0,0,0
59915070500,Meng Q.,1,2242,8404,false,false,1,2703,12050,false,false,1,2652,11509,false,false,1,2190,8001,false,false,0,0,0
59915250400,Li S.,1,2242,8405,false,false,1,2703,12051,false,false,1,2652,11510,false,false,1,2190,8002,false,false,0,0,0
59915828500,Smith J.,1,2242,8406,false,false,1,2703,12052,false,false,1,2652,11511,false,false,1,2190,8003,false,false,0,0,0
59916850000,Wu L.,0,,,false,false,1,2703,12053,false,false,1,2652,11512,false,false,0,,,false,false,1,0,0
59918187700,Li N.,1,2242,8407,false,false,1,2703,12054,false,false,1,2652,11513,false,false,1,2190,8004,false,false,0,0,0
59918748200,Hu J.,1,2242,8408,false,false,1,2703,12055,false,false,1,2652,11514,false,false,1,2190,8005,false,false,0,0,0
59918994300,Wang C.,1,2242,8409,false,false,1,2703,12056,false,false,1,2652,11515,false,false,1,2190,8006,false,false,0,0,0
59923958500,Howard J.,1,2242,8410,false,false,1,2703,12057,false,false,1,2652,11516,false,false,1,2190,8007,false,false,0,0,0
59924814900,Reed K.M.P.,0,,,false,false,1,2703,12058,false,false,1,2652,11517,false,false,0,,,false,false,1,0,0
59926336400,Cole B.,0,,,false,false,1,2703,12059,false,false,1,2652,11518,false,false,0,,,false,false,1,0,0
59926932700,Zhu Y.,1,2242,8411,false,false,1,2703,12060,false,false,1,2652,11519,false,false,1,2190,8008,false,false,0,0,0
59933541700,Myeong S.,1,2242,8412,false,false,1,2703,12061,false,false,1,2652,11520,false,false,1,2190,8009,false,false,0,0,0
59933855800,Berns M.R.,0,,,false,false,1,2703,12062,false,false,1,2652,11521,false,false,0,,,false,false,1,0,0
59936372000,Sonntag M.S.,1,2242,8413,false,false,1,2703,12063,false,false,1,2652,11522,false,false,1,2190,8010,false,false,0,0,0
59937853700,Xu J.,0,,,false,false,1,2703,12064,false,false,1,2652,11523,false,false,0,,,false,false,1,0,0
59938214100,Zhao M.,0,,,false,false,1,2703,12065,false,false,1,2652,11524,false,false,0,,,false,false,1,0,0
59939253400,Xu Z.,1,2242,8414,false,false,1,2703,12066,false,false,1,2652,11525,false,false,1,2190,8011,false,false,0,0,0
59939463200,Liang S.,2,997,2228,false,false,2,1170,2688,false,false,2,1164,2637,false,false,2,984,2176,false,false,0,0,0
59940597100,Ibagón N.J.,0,,,false,false,1,2703,12067,false,false,1,2652,11526,false,false,0,,,false,false,1,0,0
59941065400,Barbieri A.,1,2242,8415,false,false,1,2703,12068,false,false,1,2652,11527,false,false,1,2190,8012,false,false,0,0,0
59941419500,Chen L.,0,,,false,false,1,2703,12069,false,false,1,2652,11528,false,false,0,,,false,false,1,0,0
59945078100,Herlihy M.T.,1,2242,8416,false,false,1,2703,12070,false,false,1,2652,11529,false,false,1,2190,8013,false,false,0,0,0
59946514200,Lust E.,1,2242,8417,false,false,1,2703,12071,false,false,1,2652,11530,false,false,1,2190,8014,false,false,0,0,0
59952479200,Chen C.,1,2242,8418,false,false,1,2703,12072,false,false,1,2652,11531,false,false,1,2190,8015,false,false,0,0,0
59954558100,Lai Y.,1,2242,8419,false,false,1,2703,12073,false,false,1,2652,11532,false,false,1,2190,8016,false,false,0,0,0
59956355100,Bogdanowicz G.,1,2242,8420,false,false,1,2703,12074,false,false,1,2652,11533,false,false,1,2190,8017,false,false,0,0,0
59962331000,Lilly A.,1,2242,8421,false,false,1,2703,12075,false,false,1,2652,11534,false,false,1,2190,8018,false,false,0,0,0
59963499600,Carter K.L.,1,2242,8422,false,false,1,2703,12076,false,false,1,2652,11535,false,false,1,2190,8019,false,false,0,0,0
59970348700,Speer M.B.,1,2242,8423,false,false,1,2703,12077,false,false,1,2652,11536,false,false,1,2190,8020,false,false,0,0,0
59970710100,Nukui H.,1,2242,8424,false,false,1,2703,12078,false,false,1,2652,11537,false,false,1,2190,8021,false,false,0,0,0
59971094100,Hsaio Y.,1,2242,8425,false,false,1,2703,12079,false,false,1,2652,11538,false,false,1,2190,8022,false,false,0,0,0
59974102600,Wang J.,0,,,false,false,1,2703,12080,false,false,1,2652,11539,false,false,0,,,false,false,1,0,0
59974490400,Bode S.,0,,,false,false,1,2703,12081,false,false,1,2652,11540,false,false,0,,,false,false,1,0,0
59976006400,van den Bergh J.,1,2242,8426,false,false,1,2703,12082,false,false,1,2652,11541,false,false,1,2190,8023,false,false,0,0,0
59978809000,Treptow R.L.,1,2242,8427,false,false,1,2703,12083,false,false,1,2652,11542,false,false,1,2190,8024,false,false,0,0,0
59979143800,Pant S.,0,,,false,false,1,2703,12084,false,false,1,2652,11543,false,false,0,,,false,false,1,0,0
59980852200,Park J.S.,1,2242,8428,false,false,1,2703,12085,false,false,1,2652,11544,false,false,1,2190,8025,false,false,0,0,0
59983480400,Molnar M.G.,1,2242,8429,false,false,1,2703,12086,false,false,1,2652,11545,false,false,0,,,false,false,0,0,1
59983500400,Cui Z.,0,,,false,false,1,2703,12087,false,false,1,2652,11546,false,false,0,,,false,false,1,0,0
59986218500,El Haj M.,1,2242,8430,false,false,1,2703,12088,false,false,1,2652,11547,false,false,1,2190,8026,false,false,0,0,0
59986500700,Mariano N.,1,2242,8431,false,false,1,2703,12089,false,false,1,2652,11548,false,false,1,2190,8027,false,false,0,0,0
59988424400,Wu Z.,1,2242,8432,false,false,1,2703,12090,false,false,1,2652,11549,false,false,1,2190,8028,false,false,0,0,0
59994612500,Vaughan S.,1,2242,8433,false,false,1,2703,12091,false,false,1,2652,11550,false,false,1,2190,8029,false,false,0,0,0
59996382200,Yang F.,1,2242,8434,false,false,1,2703,12092,false,false,1,2652,11551,false,false,1,2190,8030,false,false,0,0,0
59998532400,She S.,1,2242,8435,false,false,1,2703,12093,false,false,1,2652,11552,false,false,1,2190,8031,false,false,0,0,0
60001140900,Rojas D.,2,997,2229,false,false,2,1170,2689,false,false,2,1164,2638,false,false,2,984,2177,false,false,0,0,0
60001274800,Zhu Y.,1,2242,8436,false,false,1,2703,12094,false,false,1,2652,11553,false,false,1,2190,8032,false,false,0,0,0
60001284600,Lehmann Nielsen V.,1,2242,8437,false,false,1,2703,12095,false,false,1,2652,11554,false,false,1,2190,8033,false,false,0,0,0
60002051800,Fu Y.,1,2242,8438,false,false,1,2703,12096,false,false,1,2652,11555,false,false,1,2190,8034,false,false,0,0,0
60004862500,Neville C.M.,0,,,false,false,1,2703,12097,false,false,1,2652,11556,false,false,0,,,false,false,1,0,0
60007039400,Shi S.,1,2242,8439,false,false,1,2703,12098,false,false,1,2652,11557,false,false,1,2190,8035,false,false,0,0,0
60007242500,Vuk V.,1,2242,8440,false,false,1,2703,12099,false,false,1,2652,11558,false,false,1,2190,8036,false,false,0,0,0
60007979900,Olson L.P.,1,2242,8441,false,false,1,2703,12100,false,false,1,2652,11559,false,false,1,2190,8037,false,false,0,0,0
60008643400,Butler T.,1,2242,8442,false,false,1,2703,12101,false,false,1,2652,11560,false,false,1,2190,8038,false,false,0,0,0
60009469200,Sun H.,1,2242,8443,false,false,1,2703,12102,false,false,1,2652,11561,false,false,1,2190,8039,false,false,0,0,0
60009788400,Snelling K.,1,2242,8444,false,false,1,2703,12103,false,false,1,2652,11562,false,false,1,2190,8040,false,false,0,0,0
60014738700,Koob S.A.,1,2242,8445,false,false,1,2703,12104,false,false,1,2652,11563,false,false,1,2190,8041,false,false,0,0,0
60014738800,Smid S.,1,2242,8446,false,false,1,2703,12105,false,false,1,2652,11564,false,false,1,2190,8042,false,false,0,0,0
60015083800,Tanaka K.,2,997,2230,false,false,2,1170,2690,false,false,2,1164,2639,false,false,2,984,2178,false,false,0,0,0
60015296500,Cheng W.,1,2242,8447,false,false,1,2703,12106,false,false,1,2652,11565,false,false,1,2190,8043,false,false,0,0,0
60015822000,Jiang Y.,0,,,false,false,1,2703,12107,false,false,1,2652,11566,false,false,0,,,false,false,1,0,0
60018857500,Hitchins K.,1,2242,8448,false,false,1,2703,12108,false,false,1,2652,11567,false,false,1,2190,8044,false,false,0,0,0
60027966600,Guan Y.,1,2242,8449,false,false,1,2703,12109,false,false,1,2652,11568,false,false,1,2190,8045,false,false,0,0,0
60029499300,Nguyen K.K.,0,,,false,false,1,2703,12110,false,false,1,2652,11569,false,false,0,,,false,false,1,0,0
60030194900,Alexander A.,1,2242,8450,false,false,1,2703,12111,false,false,1,2652,11570,false,false,1,2190,8046,false,false,0,0,0
60034551600,Johnson M.,1,2242,8451,false,false,1,2703,12112,false,false,1,2652,11571,false,false,1,2190,8047,false,false,0,0,0
60036226900,Heinze A.R.,1,2242,8452,false,false,1,2703,12113,false,false,1,2652,11572,false,false,1,2190,8048,false,false,0,0,0
60036297400,Kilpatrick L.N.,1,2242,8453,false,false,1,2703,12114,false,false,1,2652,11573,false,false,1,2190,8049,false,false,0,0,0
60041634100,Lv Y.G.,0,,,false,false,1,2703,12115,false,false,1,2652,11574,false,false,0,,,false,false,1,0,0
60041652400,Albrecht N.,1,2242,8454,false,false,1,2703,12116,false,false,1,2652,11575,false,false,1,2190,8050,false,false,0,0,0
60046296300,Zha D.,1,2242,8455,false,false,1,2703,12117,false,false,1,2652,11576,false,false,1,2190,8051,false,false,0,0,0
60050777400,Cowan M.,1,2242,8456,false,false,1,2703,12118,false,false,1,2652,11577,false,false,1,2190,8052,false,false,0,0,0
60050965100,Peng B.,1,2242,8457,false,false,1,2703,12119,false,false,1,2652,11578,false,false,0,,,false,false,0,0,1
60050974100,Curran N.M.,0,,,false,false,1,2703,12120,false,false,1,2652,11579,false,false,0,,,false,false,1,0,0
60050995900,Yang H.,1,2242,8458,false,false,1,2703,12121,false,false,1,2652,11580,false,false,1,2190,8053,false,false,0,0,0
60053973600,Li A.,0,,,false,false,1,2703,12122,false,false,1,2652,11581,false,false,0,,,false,false,1,0,0
60054459300,Sherlock J.J.,1,2242,8459,false,false,1,2703,12123,false,false,1,2652,11582,false,false,1,2190,8054,false,false,0,0,0
60055106800,Lee S.,0,,,false,false,1,2703,12124,false,false,1,2652,11583,false,false,0,,,false,false,1,0,0
60055975800,Hocking N.J.,0,,,false,false,1,2703,12125,false,false,1,2652,11584,false,false,0,,,false,false,1,0,0
60056197700,Pu J.,1,2242,8460,false,false,1,2703,12126,false,false,1,2652,11585,false,false,1,2190,8055,false,false,0,0,0
60058830400,Szabó K.,1,2242,8461,false,false,1,2703,12127,false,false,1,2652,11586,false,false,1,2190,8056,false,false,0,0,0
60066206900,Childree A.,1,2242,8462,false,false,1,2703,12128,false,false,1,2652,11587,false,false,1,2190,8057,false,false,0,0,0
60068153500,Trippini A.,1,2242,8463,false,false,1,2703,12129,false,false,1,2652,11588,false,false,1,2190,8058,false,false,0,0,0
60068406100,Cui M.,1,2242,8464,false,false,1,2703,12130,false,false,1,2652,11589,false,false,1,2190,8059,false,false,0,0,0
60069148300,Shapiro I.,1,2242,8465,false,false,1,2703,12131,false,false,1,2652,11590,false,false,1,2190,8060,false,false,0,0,0
60071688700,Joo Y.K.,0,,,false,false,1,2703,12132,false,false,1,2652,11591,false,false,0,,,false,false,1,0,0
60071964800,Nedoluha R.D.,0,,,false,false,1,2703,12133,false,false,1,2652,11592,false,false,0,,,false,false,1,0,0
60074706900,Arrenius B.,1,2242,8466,false,false,1,2703,12134,false,false,1,2652,11593,false,false,1,2190,8061,false,false,0,0,0
60074765700,Zhang Z.,1,2242,8467,false,false,1,2703,12135,false,false,1,2652,11594,false,false,0,,,false,false,0,0,1
60074864900,Smith K.N.,1,2242,8468,false,false,1,2703,12136,false,false,1,2652,11595,false,false,1,2190,8062,false,false,0,0,0
60083547500,Edwards L.,1,2242,8469,false,false,1,2703,12137,false,false,1,2652,11596,false,false,1,2190,8063,false,false,0,0,0
60084241700,Symoom T.,2,997,2231,false,false,2,1170,2691,false,false,2,1164,2640,false,false,2,984,2179,false,false,0,0,0
60085885700,O'donohue A.,1,2242,8470,false,false,1,2703,12138,false,false,1,2652,11597,false,false,1,2190,8064,false,false,0,0,0
60086446000,Thew A.,0,,,false,false,1,2703,12139,false,false,1,2652,11598,false,false,0,,,false,false,1,0,0
60089202300,Hong G.,1,2242,8471,false,false,1,2703,12140,false,false,1,2652,11599,false,false,1,2190,8065,false,false,0,0,0
60090494000,Anderson C.,1,2242,8472,false,false,1,2703,12141,false,false,1,2652,11600,false,false,1,2190,8066,false,false,0,0,0
60090694900,Xu H.,3,520,996,false,false,3,604,1169,false,false,3,599,1163,false,false,3,513,983,false,false,0,0,0
60090695000,Zhu L.,1,2242,8473,false,false,1,2703,12142,false,false,1,2652,11601,false,false,1,2190,8067,false,false,0,0,0
60091005300,Cai S.,1,2242,8474,false,false,1,2703,12143,false,false,1,2652,11602,false,false,1,2190,8068,false,false,0,0,0
60093143700,Evans J.H.,1,2242,8475,false,false,1,2703,12144,false,false,1,2652,11603,false,false,1,2190,8069,false,false,0,0,0
60093191500,van de Pol F.,0,,,false,false,1,2703,12145,false,false,1,2652,11604,false,false,0,,,false,false,1,0,0
60096356600,Chadwick S.,1,2242,8476,false,false,1,2703,12146,false,false,1,2652,11605,false,false,1,2190,8070,false,false,0,0,0
60098732800,Antoan D.,1,2242,8477,false,false,1,2703,12147,false,false,1,2652,11606,false,false,1,2190,8071,false,false,0,0,0
60103294400,Schulz M.,1,2242,8478,false,false,1,2703,12148,false,false,1,2652,11607,false,false,1,2190,8072,false,false,0,0,0
60105581200,Aguirre F.,1,2242,8479,false,false,1,2703,12149,false,false,1,2652,11608,false,false,1,2190,8073,false,false,0,0,0
60105943300,Langham N.,1,2242,8480,false,false,1,2703,12150,false,false,1,2652,11609,false,false,1,2190,8074,false,false,0,0,0
60106979100,O. Allen M.,1,2242,8481,false,false,1,2703,12151,false,false,1,2652,11610,false,false,1,2190,8075,false,false,0,0,0
60107037400,Jia Y.,1,2242,8482,false,false,1,2703,12152,false,false,1,2652,11611,false,false,1,2190,8076,false,false,0,0,0
60110792600,Weber E.,1,2242,8483,false,false,1,2703,12153,false,false,1,2652,11612,false,false,1,2190,8077,false,false,0,0,0
60110840400,Lan X.,1,2242,8484,false,false,1,2703,12154,false,false,1,2652,11613,false,false,0,,,false,false,0,0,1
60110960100,Yan J.,0,,,false,false,1,2703,12155,false,false,1,2652,11614,false,false,0,,,false,false,1,0,0
60111042100,Lütjens D.,1,2242,8485,false,false,1,2703,12156,false,false,1,2652,11615,false,false,1,2190,8078,false,false,0,0,0
60111129800,Dai M.,0,,,false,false,1,2703,12157,false,false,1,2652,11616,false,false,0,,,false,false,1,0,0
60112941300,Irving M.,1,2242,8486,false,false,1,2703,12158,false,false,1,2652,11617,false,false,1,2190,8079,false,false,0,0,0
60117236300,Evans D.,1,2242,8487,false,false,1,2703,12159,false,false,1,2652,11618,false,false,1,2190,8080,false,false,0,0,0
60118863100,Hardesty A.J.,1,2242,8488,false,false,1,2703,12160,false,false,1,2652,11619,false,false,1,2190,8081,false,false,0,0,0
60121182700,Zhang P.,0,,,false,false,1,2703,12161,false,false,1,2652,11620,false,false,0,,,false,false,1,0,0
60121198100,Grauley A.B.,1,2242,8489,false,false,1,2703,12162,false,false,1,2652,11621,false,false,1,2190,8082,false,false,0,0,0
60121233500,Deng L.,0,,,false,false,1,2703,12163,false,false,1,2652,11622,false,false,0,,,false,false,1,0,0
60127474200,Yu K.L.,2,997,2232,false,false,2,1170,2692,false,false,2,1164,2641,false,false,2,984,2180,false,false,0,0,0
60127782600,Wiesner A.,1,2242,8490,false,false,1,2703,12164,false,false,1,2652,11623,false,false,1,2190,8083,false,false,0,0,0
60129621800,Krajuškina M.,0,,,false,false,1,2703,12165,false,false,1,2652,11624,false,false,0,,,false,false,1,0,0
60129687300,Tüzün K.B.,1,2242,8491,false,false,1,2703,12166,false,false,1,2652,11625,false,false,1,2190,8084,false,false,0,0,0
