scopus_id,doi,year,journal,title,sample_us_label,evidence_field,evidence_quote,rationale,us_and_non_us_samples_reported,title_only_us_signal,title_evidence,separate_us_sample_count_stated,separate_sample_count_quote,abstract_sha256,reviewer,reviewer_type,review_date,human_validated,top40_authids,article_url
85068387044,10.1017/S0007123418000479,2021,British Journal of Political Science,"In the Shadow of Conflict: How Emotions, Threat Perceptions and Victimization Influence Foreign Policy Attitudes",non_us,abstract,survey experiment in Georgia,"Country Georgia in conflict with Russia, not US state.",false,false,,,,282633d2eee90c0decaafbafbee63d7ecab92961265e849465a8dba8d86e41aa,Codex (GPT-6),AI_assisted,2026-09-08,false,35492113000,https://doi.org/10.1017/S0007123418000479
85069682610,10.1016/j.polgeo.2019.102036,2019,Political Geography,"The allure of distant war drums: Refugees, geography, and foreign policy preferences in Turkey",non_us,abstract,survey experiment in Turkey,Study population or findings explicitly situated outside the US.,false,false,,,,fa15cb0822890f8d0fdcbf1232ad118ba0266a033c3dfd238625cb0d9dfa0cf3,Codex (GPT-6),AI_assisted,2026-09-08,false,35492113000,https://doi.org/10.1016/j.polgeo.2019.102036
85069886131,10.1111/ecpo.12140,2019,Economics and Politics,Labor markets and cultural values: Evidence from Japanese and American views about caregiving immigrants,us_explicit,abstract,American and Japanese respondents,US and Japan.,true,false,,,,26881d3ff12692f9cae1d56413a1f8c2fd1827de90b82762ad91ac293d5e2ed1,Codex (GPT-6),AI_assisted,2026-09-08,false,57205672554,https://doi.org/10.1111/ecpo.12140
85070298879,10.1177/1075547019863154,2019,Science Communication,The Impact of Message Source on the Effectiveness of Communications About Climate Change,us_inferred,abstract,"Republican Party leaders, Democratic Party leaders",US national security and party cues.,false,false,,,,25b7bcb60c83f7d4236e303fdf33a5890ed0eb1bdd9660bc4a4eed05dc9fcb6e,Codex (GPT-6),AI_assisted,2026-09-08,false,12794521600,https://doi.org/10.1177/1075547019863154
85070813530,10.1111/gove.12440,2020,Governance,Fairness matters when responding to disasters: An experimental study of government legitimacy,non_us,abstract,"Data were collected from the Netherlands, France, Poland, Ukraine, and Russia",Study population or findings explicitly situated outside the US.,false,false,,,,681c69834d7e464b2d8e77acbf494182ce5ffe977f2b2031438bdd5cd240a59a,Codex (GPT-6),AI_assisted,2026-09-08,false,57189074265,https://doi.org/10.1111/gove.12440
85070986430,10.1016/j.electstud.2019.102066,2019,Electoral Studies,Voter reactions to candidate background characteristics depend on candidate policy positions,unclear,abstract,,Candidate backgrounds without country.,false,false,,,,68a251a3ab171fbf60c0a53de5c97b5a1149421f30c08400494742e4f325e4cd,Codex (GPT-6),AI_assisted,2026-09-08,false,25224644900,https://doi.org/10.1016/j.electstud.2019.102066
85071235282,10.1017/psrm.2018.18,2019,Political Science Research and Methods,Attitudes toward economic inequality: The illusory agreement,us_explicit,abstract,novel survey experiment in the United States,40-country observational survey is separate.,false,false,,,,7b0c30a0e1abf0149548c30e422889d0bf47572fb5d45f4564f484047f964955,Codex (GPT-6),AI_assisted,2026-09-08,false,25224644900,https://doi.org/10.1017/psrm.2018.18
85071419972,10.1177/0022002719867473,2020,Journal of Conflict Resolution,Confronting Wartime Sexual Violence: Public Support for Survivors in Bosnia,non_us,abstract,In survey experiments in Bosnia,Study population or findings explicitly situated outside the US.,false,false,,,,4d5e44ae015c6d6e3cde5a87aced1caf7374d9390214cf3ad0c056c5965887c6,Codex (GPT-6),AI_assisted,2026-09-08,false,23010864600,https://doi.org/10.1177/0022002719867473
85073310147,10.1111/psq.12392,2017,Presidential Studies Quarterly,The Specter of Supreme Court Criticism: Public Opinion and Unilateral Action,unclear,abstract,,Judicial constraints on presidents and national surveys without named country.,false,false,,,,8364ad4ac283bcece00a37d9fcadc48c4f2b538fca66f39a7206e4b2503dabe6,Codex (GPT-6),AI_assisted,2026-09-08,false,12767146800,https://doi.org/10.1111/psq.12392
85073767137,10.1017/XPS.2019.12,2019,Journal of Experimental Political Science,Overseas Credit Claiming and Domestic Support for Foreign Aid,non_us,abstract,experiment conducted in the United Kingdom,Study population or findings explicitly situated outside the US.,false,false,,,,ffe747cf3f1b2127afc49657fceeca5d0d182ac8f006f2a39ad526ee2343c277,Codex (GPT-6),AI_assisted,2026-09-08,false,35861891200,https://doi.org/10.1017/XPS.2019.12
85073946170,10.1093/jopart/muz012,2020,Journal of Public Administration Research and Theory,The political psychology of citizen satisfaction: Does functional responsibility matter?,non_us,abstract,panel survey of Danish voters,Study population or findings explicitly situated outside the US.,false,false,,,,92234db2cd77a4120b0eb5cda032581e0db879883316ea83b5c8d9bd0827f85f,Codex (GPT-6),AI_assisted,2026-09-08,false,35309171200,https://doi.org/10.1093/jopart/muz012
85073950357,10.1177/1368430219872809,2020,Group Processes and Intergroup Relations,Dual citizenship and the perceived loyalty of immigrants,non_us,abstract,n<inf>Finland</inf>,"Samples in Finland, Netherlands and Germany.",false,false,,,,fb92ed1d9d3c8f85e50ef18a973c2f63091ba3b965411f3b18e909f4dc68bf0a,Codex (GPT-6),AI_assisted,2026-09-08,false,7006059165,https://doi.org/10.1177/1368430219872809
85074017190,10.1111/padm.12622,2020,Public Administration,Bureaucratic decision-making: A multi-method study of gender similarity bias and gender stereotype beliefs,non_us,abstract,child visitation in Denmark,Study population or findings explicitly situated outside the US.,false,false,,,,fbadd696f36732bf9fee6827a16455c0ba2afaa298e78e1b3f377b2da7a9b14b,Codex (GPT-6),AI_assisted,2026-09-08,false,56734108300,https://doi.org/10.1111/padm.12622
85074029219,10.1080/14719037.2019.1668469,2021,Public Management Review,Disciplining the strong? Discrimination of service users and the moderating role of PSM and ability to cope,non_us,abstract,ethnic Danish clients,Danish social-caseworker context inferred; sample location unstated.,false,false,,,,79420bdea66a84d761e0cf9e340a8a74ed8244b60a7eef35b63cf33338d08a75,Codex (GPT-6),AI_assisted,2026-09-08,false,57203170141,https://doi.org/10.1080/14719037.2019.1668469
85074603977,10.1080/1369118X.2019.1684542,2021,Information Communication and Society,Technology use and norm change in online privacy: experimental evidence from vignette studies,unclear,abstract,,Household energy app without sample country.,false,false,,,,f5f0bc0a724761f1d730f17af966f9e78759728effdc4a9a34aa7c7d9c4f7009,Codex (GPT-6),AI_assisted,2026-09-08,false,7102611306,https://doi.org/10.1080/1369118X.2019.1684542
85075548198,10.1027/1864-9335/a000404,2020,Social Psychology,Interculturalism and the Acceptance of Minority Groups: The Role of Political Orientation,non_us,abstract,survey experiment conducted in the Netherlands,Study population or findings explicitly situated outside the US.,false,false,,,,3d46ad4ed80f56dacc88388b4f2ee66b39df62f145876e2296100b312b6438d0,Codex (GPT-6),AI_assisted,2026-09-08,false,7006059165,https://doi.org/10.1027/1864-9335/a000404
85076027417,10.1086/705817,2020,Journal of Politics,Shifting standards: How voters evaluate the qualifications of female and male candidates,unclear,abstract,,Candidate qualifications without country.,false,false,,,,3ecdb594041ced5c0d73698c88db9bd0f781bbe69cb3b47cfa83edfa408ce6a1,Codex (GPT-6),AI_assisted,2026-09-08,false,54881904100,https://doi.org/10.1086/705817
85076167276,10.1177/1078087418770807,2020,Urban Affairs Review,Running Local: Gender Stereotyping and Female Candidates in Local Elections,us_inferred,abstract,Republican female candidates,National experiments in US party context.,false,false,,,,8121fd91c4f9c258b3ccfe6a68c573bd407d1d8b2873196d25c17cfd2ef293e6,Codex (GPT-6),AI_assisted,2026-09-08,false,54881904100,https://doi.org/10.1177/1078087418770807
85076495848,10.1093/poq/nfz031,2019,Public Opinion Quarterly,"Enemy or Ally? Elites, Base Relations, and Partisanship in America",us_inferred,abstract,American partisanship and public opinion,US executive-party relationships frame survey experiments.,false,false,,,,13a05de30edd24b503645169aa7f49c66f0eee990b9d1131d8812d0e134ad64e,Codex (GPT-6),AI_assisted,2026-09-08,false,56611317200,https://doi.org/10.1093/poq/nfz031
85076524004,10.1080/10967494.2019.1699214,2020,International Public Management Journal,How the source of performance information matters to learning on the front-lines: evidence from a survey experiment,non_us,abstract,public high school teachers in Denmark,Study population or findings explicitly situated outside the US.,false,false,,,,492910900718c1ab62cfafd381aae03d954f12a21491c661c57db0a1a3834e5c,Codex (GPT-6),AI_assisted,2026-09-08,false,57203170141,https://doi.org/10.1080/10967494.2019.1699214
85078201451,10.1177/0022002719896838,2020,Journal of Conflict Resolution,Foreign Policy as Pork-barrel Spending: Incentives for Legislator Credit Claiming on Foreign Aid,us_explicit,abstract,novel survey experiment of US citizens,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,false,,,,973bac24fe9456228fc6c953aba8b247760f45d3236bc25b79528ccb9606f729,Codex (GPT-6),AI_assisted,2026-09-08,false,55603014300,https://doi.org/10.1177/0022002719896838
85078960506,10.1126/sciadv.aaw7449,2020,Science Advances,The effects of corrective information about disease epidemics and outbreaks: Evidence from Zika and yellow fever in Brazil,non_us,abstract,yellow fever outbreak in Brazil,National survey and epidemic experiments in Brazilian context.,false,false,,,,216b0aa2a89e069891f364fc396b7279dfa2e04b1d58219330ed76eb84279e8b,Codex (GPT-6),AI_assisted,2026-09-08,false,35492113000,https://doi.org/10.1126/sciadv.aaw7449
85082410038,10.1177/0022002720912323,2020,Journal of Conflict Resolution,The Impact of Economic Coercion on Public Opinion: The Case of US–China Currency Relations,non_us,abstract,survey experiment of Chinese internet users,US policy is treatment topic; respondents Chinese.,false,false,,,,b6b59fe75cfa0b206d676ac51fd3629eee996272a16c2bef36100811543a803f,Codex (GPT-6),AI_assisted,2026-09-08,false,24339564700,https://doi.org/10.1177/0022002720912323
85082430134,10.1080/14693062.2020.1736490,2020,Climate Policy,"Political populism, responsiveness, and public support for climate mitigation",us_explicit,abstract,fielded representative US surveys,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,false,,,,b849bd3d96acdafee8ea443b80e2e6421c9d373fae8ac54af36b16b6ae737d98,Codex (GPT-6),AI_assisted,2026-09-08,false,6602110388,https://doi.org/10.1080/14693062.2020.1736490
85083358513,10.1177/0032321719850073,2020,Political Studies,Citizen Attitudes on Politicians’ Pay: Trust Issues Are Not Solved by Delegation,unclear,abstract,,Politicians' pay without sample country.,false,false,,,,c6ccd67a71f0a224bb663ec0027f869807ef6b894968b3ed0b9bfe97e3c53f7a,Codex (GPT-6),AI_assisted,2026-09-08,false,25224644900,https://doi.org/10.1177/0032321719850073
85083672997,10.1093/ijpor/edy020,2019,International Journal of Public Opinion Research,Putting a number on preferences: How numerical attitudes are shaped by ideology and equivalency framing,unclear,abstract,,Numerical preferences without sample country.,false,false,,,,079f7f686049caccb3abdfd99a3fa1de084bba33f6ba3286f546862dbff0bf05,Codex (GPT-6),AI_assisted,2026-09-08,false,25224644900,https://doi.org/10.1093/ijpor/edy020
85083863861,10.1080/13501763.2020.1751244,2021,Journal of European Public Policy,Voluntary business initiatives can reduce public pressure for regulating firm behaviour abroad,non_us,abstract,national referendum on this issue in Switzerland,Study population or findings explicitly situated outside the US.,false,false,,,,6bdeb4cec348608a848bc00fe4950025bc8971cb2794336101791c6978926b70,Codex (GPT-6),AI_assisted,2026-09-08,false,6602110388,https://doi.org/10.1080/13501763.2020.1751244
85084324260,10.1177/2378023118821836,2019,Socius,Men’s Overpersistence and the Gender Gap in Science and Mathematics,unclear,abstract,,National longitudinal survey and diverse adult sample without countries.,false,false,,,,14638314a198fe7db6b15f90471c7b7a6324f230161962a8a910fa72add8bdbc,Codex (GPT-6),AI_assisted,2026-09-08,false,16305967100,https://doi.org/10.1177/2378023118821836
85085764776,10.1016/j.poetic.2020.101448,2020,Poetics,Accidental environmentalist or ethical elite? The moral dimensions of environmental impact,us_explicit,abstract,nationally-representative sample of US households,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,false,,,,a9a93aa1e94801d1c1a8ef3c2c25a5ac598cb12090af944f9310e8bd0f0318a8,Codex (GPT-6),AI_assisted,2026-09-08,false,7102611306,https://doi.org/10.1016/j.poetic.2020.101448
85087378517,10.1111/padm.12657,2020,Public Administration,Policy design and public support for carbon tax: Evidence from a 2018 US national online survey experiment,us_explicit,abstract,"1,606 US respondents","Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,false,,,,cba93b71c461f0ead2d5564d48319d63ab1042b4dacdc2bc4e50a522ef4016c1,Codex (GPT-6),AI_assisted,2026-09-08,false,7202316609,https://doi.org/10.1111/padm.12657
85087880256,10.1093/jopart/muaa008,2020,Journal of Public Administration Research and Theory,Whoever Has Will be Given More: The Effect of Performance Information on Frontline Employees' Support for Managerial Policy Initiatives,non_us,abstract,caseworkers working in Danish employment agencies,Study population or findings explicitly situated outside the US.,false,false,,,,e1ef3e8a0fb52ea6f24a79b96d190541e850d21f7b4c185040429b4c6c1c326d,Codex (GPT-6),AI_assisted,2026-09-08,false,57203170141,https://doi.org/10.1093/jopart/muaa008
85087950052,10.1016/j.giq.2020.101497,2020,Government Information Quarterly,Latent transparency and trust in government: Unexpected findings from two survey experiments,us_explicit,abstract,samples of US adults,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,false,,,,385ff963188cf8b16420df6a4fd727d7e5afcc7182aad6f8cc3f077b094daf8a,Codex (GPT-6),AI_assisted,2026-09-08,false,7003787305,https://doi.org/10.1016/j.giq.2020.101497
85089290541,10.1016/j.ssresearch.2020.102448,2020,Social Science Research,"State coercion, moral attitudes, and tax compliance: Evidence from a national factorial survey experiment of income tax evasion",us_explicit,abstract,nationally representative random sample of U.S. adults,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,false,,,,4704ed746046e22b4e0355f4aca6c359d50687150296e1059228bda79d551eb0,Codex (GPT-6),AI_assisted,2026-09-08,false,36775562800,https://doi.org/10.1016/j.ssresearch.2020.102448
85089815116,10.1177/2053168020950080,2020,Research and Politics,Heuristics and political accountability in complex governance: An experimental test,us_explicit,abstract,1105 US adults,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,false,,,,c52de852871bdc21419ee2e68c4a297e0ab6ad0608f559f242195f7320487e17,Codex (GPT-6),AI_assisted,2026-09-08,false,7003787305,https://doi.org/10.1177/2053168020950080
85091181242,10.1080/15309576.2020.1817109,2021,Public Performance and Management Review,Laying a Ghost to Rest? The Role of Employee Involvement in the Selection of Performance Goals,non_us,abstract,public caseworkers working in Danish employment agencies,Study population or findings explicitly situated outside the US.,false,false,,,,a5b86a19488ee5d3356597c13cac0fe1e96063e65ca0141421528c1dd801814f,Codex (GPT-6),AI_assisted,2026-09-08,false,57203170141,https://doi.org/10.1080/15309576.2020.1817109
85091202562,10.1080/07418825.2020.1821086,2022,Justice Quarterly,Body-Worn Cameras and Transparency: Experimental Evidence of Inconsistency in Police Executive Decision-Making,unclear,abstract,,National police executive sample without country.,false,false,,,,1e4c14b83abaa9cbcdd724878e260046753d3bac2c0c4c1fdcf091e5db53b7cf,Codex (GPT-6),AI_assisted,2026-09-08,false,38061940400,https://doi.org/10.1080/07418825.2020.1821086
85091718485,10.1177/2378023120959547,2020,Socius,Judgments of Economic Fairness Are Based More on Perceived Economic Mobility Than Perceived Inequality,us_explicit,abstract,Our studies suggest that Americans’ optimism,Results directly described as Americans' views.,false,false,,,,681e28f784beb94fa6ce277b357f87ec88cf5b17ccd68ee15d6e767b360f4667,Codex (GPT-6),AI_assisted,2026-09-08,false,16305967100,https://doi.org/10.1177/2378023120959547
85092367680,10.1017/S0007123420000320,2021,British Journal of Political Science,Voter responses to fiscal austerity,non_us,abstract,"survey experiments in Spain, Portugal, Italy, the UK and Germany",Study population or findings explicitly situated outside the US.,false,false,,,,084643f605a5128a3ea6c102a93f446d6fa0db518da3e82536819ae424555a60,Codex (GPT-6),AI_assisted,2026-09-08,false,37065230200,https://doi.org/10.1017/S0007123420000320
85092499524,10.1007/s11292-020-09447-6,2022,Journal of Experimental Criminology,Selling effective violence prevention policies to the public: a nationally representative framing experiment,us_inferred,abstract,several US cities,US violence-prevention policy and Republican respondents.,false,false,,,,e81a295e9a315486cc50b4b8316e53355cfddf8d4a4eb345aed0a201ffef1115,Codex (GPT-6),AI_assisted,2026-09-08,false,38061940400,https://doi.org/10.1007/s11292-020-09447-6
85092586367,10.1111/puar.13297,2021,Public Administration Review,Creaming among Caseworkers: Effects of Client Competence and Client Motivation on Caseworkers’ Willingness to Help,non_us,abstract,"1,595 Danish caseworkers",Study population or findings explicitly situated outside the US.,false,false,,,,b9362b3c35dec9db35a8a0e04782ee74e63f40bc52a66709706a0df1241cbc8b,Codex (GPT-6),AI_assisted,2026-09-08,false,57203170141,https://doi.org/10.1111/puar.13297
85094221120,10.1126/sciadv.abd4563,2020,Science Advances,"Model uncertainty, political contestation, and public trust in science: Evidence from the COVID-19 pandemic",us_explicit,abstract,attitudes of more than 6000 Americans,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,false,,,,8723094c841fb058dc07dd0d40a51aec0fe69e77462dfd35302879e82aaa2525,Codex (GPT-6),AI_assisted,2026-09-08,false,12767146800|35725744600,https://doi.org/10.1126/sciadv.abd4563
85095117105,10.1017/S1743923X20000604,2020,Politics and Gender,Women Leaders and Policy Compliance during a Public Health Crisis,us_explicit,abstract,survey experiment with American citizens,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,false,,,,d4c7446a7957c7569f7c72b8fa10e83e4ef2e936cf7105bb957267b8610a5bfc,Codex (GPT-6),AI_assisted,2026-09-08,false,54881904100,https://doi.org/10.1017/S1743923X20000604
85096111198,10.1080/15309576.2020.1835679,2021,Public Performance and Management Review,Evidence of an Output Bias in the Judgment of Public Performance: A Replication and Extension,unclear,abstract,,Programme examples without country; name of intervention alone insufficient.,false,false,,,,1446166f2b0d83d44068d6bbbadd75a7297b1ca76510091a07dc3e1dddf8ed24,Codex (GPT-6),AI_assisted,2026-09-08,false,7003787305,https://doi.org/10.1080/15309576.2020.1835679
85096694153,10.1017/S0043887120000192,2021,World Politics,The Power of Compromise,us_inferred,abstract,In the US case,"US presidents and partisan audiences in reported findings, without direct sampling statement.",false,false,,,,4cd14bbf5945bbc9b3ff85471e1dcb1207642db04692a1bd1af8dc4959b97279,Codex (GPT-6),AI_assisted,2026-09-08,false,56556884300,https://doi.org/10.1017/S0043887120000192
85096943476,10.1111/psq.12687,2021,Presidential Studies Quarterly,"Contemporary Presidency: Going Public in an Era of Social Media: Tweets, Corrections, and Public Opinion",us_inferred,abstract,among Democrats but backfired among Republicans,US presidential tweets and party system.,false,false,,,,c658315330964db473a577d37e5933eacce36d5eef4620f172b01c854085bbfe,Codex (GPT-6),AI_assisted,2026-09-08,false,12767146800,https://doi.org/10.1111/psq.12687
85097264174,10.1177/2378023120977722,2020,Socius,Mapping the Production and Mobilization Functions of Collective Action,unclear,abstract,,University students without country.,false,false,,,,65e21808490c36857bfa6a743918d42d28269f6eb9f1430be93c91d2e503b5c6,Codex (GPT-6),AI_assisted,2026-09-08,false,36775562800,https://doi.org/10.1177/2378023120977722
85097381620,10.1016/j.electstud.2020.102246,2021,Electoral Studies,Evaluations of candidates’ non-policy characteristics from issue positions: Evidence of valence spillover,unclear,abstract,,Candidate policy positions without country.,false,false,,,,14922326401c6aa201be7f352f4cb18cd219e7c2aab93e9f22d36f7cb80e8d1b,Codex (GPT-6),AI_assisted,2026-09-08,false,57217457882,https://doi.org/10.1016/j.electstud.2020.102246
85099391391,10.1111/1745-9133.12535,2021,Criminology and Public Policy,What does the public want police to do during pandemics? A national experiment,us_explicit,abstract,national sample of 1068 U.S. adults,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,false,,,,23012913e19cd0ddfe62290f795c25278e64797791a822d2f8b8c9d2d0f675b5,Codex (GPT-6),AI_assisted,2026-09-08,false,38061940400,https://doi.org/10.1111/1745-9133.12535
85099406266,10.1016/j.enpol.2020.112098,2021,Energy Policy,"U.S. public support for biofuels tax credits: Cost frames, local fuel prices, and the moderating influence of partisanship",us_explicit,abstract,Americans' support for federal tax credits,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,false,,,,a42cd046b60305e192fadccc9b7c81d4aa93f056fe6950feebb01c8f27ef7183,Codex (GPT-6),AI_assisted,2026-09-08,false,12767146800,https://doi.org/10.1016/j.enpol.2020.112098
85099962519,10.1017/S0003055420001082,2021,American Political Science Review,Pride amid Prejudice: The Influence of LGBT+ Rights Activism in a Socially Conservative Society,non_us,abstract,"Sarajevo, Bosnia and Herzegovina",Local and national surveys around Pride in Bosnia.,false,false,,,,dbc459c43734a38e5e318d8eb691c36b7d522a6d37b1ea1b8efc598978c8ec56,Codex (GPT-6),AI_assisted,2026-09-08,false,23010864600,https://doi.org/10.1017/S0003055420001082
85099984460,10.1017/S0003055420001124,2021,American Political Science Review,When Unfamiliarity Breeds Contempt: How Partisan Selective Exposure Sustains Oppositional Media Hostility,unclear,abstract,,Partisan media without named parties or country.,false,false,,,,4f5ad599b158363449bc412212a48c5ccaaa299c8d328b37b2a5b0718bdec6e2,Codex (GPT-6),AI_assisted,2026-09-08,false,55612017400,https://doi.org/10.1017/S0003055420001124
85100598411,10.1177/0030222821991313,2023,Omega United States,Suicide in China: Community Attitudes and Stigma,non_us,abstract,"In Shanghai, China 186 adults were recruited",Study population or findings explicitly situated outside the US.,false,false,,,,bc7a9bd9fb229d865826ab5f893fe5b22a013f57b99444a1cec92ebd8cdbd688,Codex (GPT-6),AI_assisted,2026-09-08,false,14832646600,https://doi.org/10.1177/0030222821991313
85100970268,10.1080/15377857.2021.1884166,2023,Journal of Political Marketing,Click to Count: The Effects of Nonpartisan Cue Endorsements in Selecting Political Information,us_inferred,abstract,the League of Women Voters,US electoral organization and election-information context; sampling country unstated.,false,false,,,,48c5e889c67489a23c4249361fb8b5eb2f67fc0c4a082e52e4c4b194739318fd,Codex (GPT-6),AI_assisted,2026-09-08,false,24474160700,https://doi.org/10.1080/15377857.2021.1884166
85101069099,10.17645/mac.v9i1.3519,2021,Media and Communication,"You’re definitely wrong, maybe: Correction style has minimal effect on corrections of misinformation online",unclear,abstract,,Lucid sample without country.,false,false,,,,5899432771ccf6c076fbaf74849cf1d81d72abdb00fe815cfa8f73a936c7a5a6,Codex (GPT-6),AI_assisted,2026-09-08,false,23095594600,https://doi.org/10.17645/mac.v9i1.3519
85101215653,10.1177/1065912921993552,2022,Political Research Quarterly,Varieties of Public Attitudes toward Immigration: Evidence from Survey Experiments in Japan,non_us,abstract,Our original surveys conducted in Japan,Study population or findings explicitly situated outside the US.,false,false,,,,a8f99eb75d51b625b64298adc9139b6a16293d7bb975c718ebb22a9320233bb1,Codex (GPT-6),AI_assisted,2026-09-08,false,57205672554,https://doi.org/10.1177/1065912921993552
85101463174,10.1093/poq/nfaa023,2020,Public Opinion Quarterly,Do voters respond to relative economic performance? Evidence from survey experiments,non_us,abstract,"fielded in the United Kingdom and in Istanbul, Turkey",Study population or findings explicitly situated outside the US.,false,false,,,,daeda4f8fcbd52acae40cec3941d4f2bf58b317a149c51e9c550c11984960aa7,Codex (GPT-6),AI_assisted,2026-09-08,false,56448439600,https://doi.org/10.1093/poq/nfaa023
85101803291,10.1111/pops.12737,2022,Political Psychology,Candidate Aggression and Gendered Voter Evaluations,unclear,abstract,,Candidate aggression without country-specific context.,false,false,,,,898e04a353347a8f5b51c92f889c11429c881eae70a0858b550bff289857e2e4,Codex (GPT-6),AI_assisted,2026-09-08,false,54881904100,https://doi.org/10.1111/pops.12737
85102071850,10.1016/j.worlddev.2021.105452,2021,World Development,Preferences for traditional and formal sector justice institutions to address land disputes in rural Mali,non_us,abstract,sample of rural Malians,Study population or findings explicitly situated outside the US.,false,false,,,,b3d252c89e802f81883557b22a0d86ade2e9b7be29ebaad5545f59cdced5916a,Codex (GPT-6),AI_assisted,2026-09-08,false,35861891200,https://doi.org/10.1016/j.worlddev.2021.105452
85102185208,10.1111/pops.12734,2021,Political Psychology,Learning Facts About Migration: Politically Motivated Learning of Polarizing Information About Refugees,unclear,abstract,,Asylum and crime experiment without sample country.,false,false,,,,9ff49a80ce73ce1b4ac056eb3aa88bdd0353a92bdcc1b9df5e27e35ca8f109ae,Codex (GPT-6),AI_assisted,2026-09-08,false,37065230200,https://doi.org/10.1111/pops.12734
85103049149,10.1038/s41586-021-03344-2,2021,Nature,Shifting attention to accuracy can reduce misinformation online,unclear,abstract,,Twitter and misinformation without sample country.,false,false,,,,14df7f24596c3e29ab6284b3ba39825bf52b29da3e97f8f0274b633a12a90b8b,Codex (GPT-6),AI_assisted,2026-09-08,false,23095594600,https://doi.org/10.1038/s41586-021-03344-2
85103173621,10.1093/jopart/muaa033,2021,Journal of Public Administration Research and Theory,"Why Do Policymakers Support Administrative Burdens? The Roles of Deservingness, Political Ideology, and Personal Experience",non_us,abstract,Danish local politicians,Study population or findings explicitly situated outside the US.,false,false,,,,627439b7a520411c0b91d153bb364c546bfa82e86b9c2398931022c211be6a92,Codex (GPT-6),AI_assisted,2026-09-08,false,35309171200,https://doi.org/10.1093/jopart/muaa033
85103382393,10.1080/03050629.2021.1898955,2021,International Interactions,Commanding Support: Values and Interests in the Rhetoric of Alliance Politics,us_explicit,abstract,survey experiments fielded in the United States,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,false,,,,ad6540beec31c535b9f9ae40773f6ddabea20b779fca2747946e00a0b5d88823,Codex (GPT-6),AI_assisted,2026-09-08,false,57203528227,https://doi.org/10.1080/03050629.2021.1898955
85103645348,10.1016/j.gloenvcha.2021.102266,2021,Global Environmental Change,The role and limits of strategic framing for promoting sustainable consumption and policy,us_explicit,abstract,"survey respondents from China, Germany, and the United States",Multiple countries including US.,true,false,,,,4e24272f104fba781fd0810a644bf468c9ed223305b52eb2e8b50a4b81b12ce3,Codex (GPT-6),AI_assisted,2026-09-08,false,6602110388,https://doi.org/10.1016/j.gloenvcha.2021.102266
85103905289,10.1177/07311214211005493,2021,Sociological Perspectives,Testing an Integrated Theory: Distancing Norms in the Early Months of Covid-19,unclear,abstract,,Distancing norms without country-specific sampling information.,false,false,,,,69c7a0ecd742b35b833e41a140054c913a5678a494020035a6aba97361b849f2,Codex (GPT-6),AI_assisted,2026-09-08,false,7102611306,https://doi.org/10.1177/07311214211005493
85104056574,10.1016/j.gloenvcha.2021.102226,2021,Global Environmental Change,Citizen preferences on private-public co-regulation in environmental governance: Evidence from Switzerland,non_us,abstract,Survey experiments in Switzerland,Study population or findings explicitly situated outside the US.,false,false,,,,fbcf96e942d3561a13ce59ba432a4025d326422ff38d6a20a425d217a2d55eee,Codex (GPT-6),AI_assisted,2026-09-08,false,6602110388,https://doi.org/10.1016/j.gloenvcha.2021.102226
85104593177,10.1371/journal.pone.0249315,2021,Plos One,"Willingness to help climate migrants: A survey experiment in the Korail slum of Dhaka, Bangladesh",non_us,abstract,Dhaka slum-dwellers,Bangladesh.,false,false,,,,edf4933940dc0d44e99b319a82d09e9de329c15258deb86b6fa2bd3e5e31971a,Codex (GPT-6),AI_assisted,2026-09-08,false,7202316609,https://doi.org/10.1371/journal.pone.0249315
85104712462,10.1080/03050629.2021.1898957,2021,International Interactions,The (still) mysterious case of agricultural protectionism,us_explicit,abstract,two countries: Switzerland and the United States,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",true,false,,,,74ee5bc729d0e9d4abba17861025321850b8607d0ff372a4890cd881165cf954,Codex (GPT-6),AI_assisted,2026-09-08,false,6602110388,https://doi.org/10.1080/03050629.2021.1898957
85104756695,10.1080/14719037.2021.1906934,2022,Public Management Review,"Representation, reputation and expectations towards bureaucracy: experimental findings from a favela in Brazil",non_us,abstract,survey experiment in a Brazilian favela,Study population or findings explicitly situated outside the US.,false,false,,,,ce9127769356ecf6609d20c5158fc8eb85490870e78d37348127a8b79a75ccbe,Codex (GPT-6),AI_assisted,2026-09-08,false,7003787305,https://doi.org/10.1080/14719037.2021.1906934
