scopus_id,doi,year,source_id,journal,title,identity,all_scopus_ids,previous_revised,labels,concepts,exposure,exposure_human,stage,stratum,stratum_N,stratum_n,selection_hash
85179704579,10.1177/00104140231209959,2024,13447,Comparative Political Studies,Does Election Fraud Erode Support for Autocrats?,doi:10.1177/00104140231209959,85179704579,true,true,true,true,true,development,named_design,6455,40,003d053ce27450895df7c5c366dad213015385418763670fe1719fb868121010
85104970527,10.1007/s11109-021-09707-9,2021,22832,Political Behavior,"Dangerous Disconnect: Voter Backlash, Elite Misperception, and the Costs of Violence as an Electoral Tactic",doi:10.1007/s11109-021-09707-9,85104970527,true,true,false,false,false,development,named_design,6455,40,004bc1dd3c59c4a7a2f2be3a9a020996582144389627bac31c1e26f6eb006624
85103895516,10.1007/s12116-021-09324-x,2021,26587,Studies in Comparative International Development,The Most Vulnerable Poor: Clientelism Among Slum Dwellers,doi:10.1007/s12116-021-09324-x,85103895516,true,true,false,false,false,development,named_design,6455,40,0063feea51c3378dd2fc17ec50ec658147ad2c2a6c58cf7ddb4e21ba4fe42278
85108850334,10.1016/j.jenvp.2021.101640,2021,15470,Journal of Environmental Psychology,Anger consensus messaging can enhance expectations for collective action and support for climate mitigation,doi:10.1016/j.jenvp.2021.101640,85108850334,true,true,true,true,true,development,named_design,6455,40,007405cc341165210765830754fac3d5c7241ad9ef1778f5f46b098af2d83361
85119330117,10.1016/j.electstud.2021.102422,2022,16114,Electoral Studies,"Ideological proximity, issue importance, and vote choice",doi:10.1016/j.electstud.2021.102422,85119330117,true,true,false,false,false,development,named_design,6455,40,0079e676d48ba40c63ecd01b3893c0c87b5a80b657fa3fe64c6eb2da61ada104
84978064542,10.1007/s12110-016-9263-x,2016,27067,Human Nature,"Disgust, Gender, and Social Change: Testing Alternative Explanations for the Decline of Cousin Marriage in Karo Society",doi:10.1007/s12110-016-9263-x,84978064542,true,true,true,false,false,development,named_design,6455,40,00832b0179c8a4e5302e53bc1b0a72b65b2a31d1c0461cad0ea89d6e6d694751
85134405023,10.1177/0095327x221107700,2024,16562,Armed Forces and Society,The Limit of American Public Support for Military Intervention,doi:10.1177/0095327x221107700,85134405023,true,true,false,false,false,development,named_design,6455,40,009254f3cb3a1cb46f88162fd9e3527389e7968a18ba873fd2d218db6e6cedf9
85103989954,10.1016/j.vaccine.2021.03.080,2021,21376,Vaccine,When politics collides with public health: COVID-19 vaccine country of origin and vaccination acceptance in Brazil,doi:10.1016/j.vaccine.2021.03.080,85103989954,true,true,false,false,false,development,named_design,6455,40,009723446502aebcfd3a25df64546b07be07b994985e56346559314a506a6ac4
85189950436,10.3389/fcomm.2024.1360277,2024,21101061926,Frontiers in Communication,The UK public’s trust in tobacco industry involvement in science – an experimental survey,doi:10.3389/fcomm.2024.1360277,85189950436,true,true,false,false,false,development,named_design,6455,40,00ddac4d193ddaefb7b54148e7145f214a6116e6639b3604b909f7d8643fb493
84938924252,10.1177/1065912915591217,2015,22867,Political Research Quarterly,"Public Opinion, Policy Tools, and the Status Quo: Evidence from a Survey Experiment",doi:10.1177/1065912915591217,84938924252,true,true,false,false,false,development,named_design,6455,40,00de59fe7305eeb2b51df7cc7608cdbbf1d82b7113b3d45520f469ddffd6970a
85123969658,10.1093/ntr/ntab167,2022,17058,Nicotine and Tobacco Research,Absolute and Relative Smokeless Tobacco Product Risk Perceptions: Developing and Validating New Measures that are Up-to-Snuff,doi:10.1093/ntr/ntab167,85123969658,true,true,false,false,false,development,named_design,6455,40,00df81f51c8b9e2ff7d3c5bb01cf24dee2c3a1c49823b59ba0059ee6d2a40948
84870656540,10.1074/mcp.o112.019802,2012,14151,Molecular and Cellular Proteomics,Targeted proteomic quantification on quadrupole-orbitrap mass spectrometer,doi:10.1074/mcp.o112.019802,84870656540,true,true,false,false,false,development,named_design,6455,40,00f8d87af2eeadcaef4d522115524c902f3a7dd325648151c1dbcdab460d6fe4
105012748003,10.1177/13540661251353107,2026,24592,European Journal of International Relations,Public support for arms control in the third nuclear age: cross-national survey and elite cues experiment in NATO countries,doi:10.1177/13540661251353107,105012748003,true,true,false,false,false,development,named_design,6455,40,0100c0f078bad2fbfb7010d252bc84477bf0fbca1fbee98f9af03e7850c6e5e0
105021472886,10.1016/j.ssmph.2025.101878,2025,21100443787,Ssm Population Health,"Subjective, intersubjective, and objective social statuses: How do people imagine social inequality?",doi:10.1016/j.ssmph.2025.101878,105021472886,true,true,false,false,false,development,named_design,6455,40,010dde19a596b4c1887b40af8cf47c061cb288e90bf2741788986754fb235543
105020868821,10.1111/psj.70086,2026,22786,Policy Studies Journal,AI for Persuasion? How Policy Endorsement From Large Language Models Increases Citizens' Compliance Willingness in China,doi:10.1111/psj.70086,105020868821,true,true,false,false,false,development,named_design,6455,40,0110044196bde68ed63ab4ac9a235954fb8861fc7db8014bf05d4a1a4db4ba13
85148413392,10.1080/1554477x.2023.2155773,2023,4400151519,Journal of Women Politics and Policy,Understanding Electability: The Effects of Implicit and Explicit Sexism on Candidate Perceptions,doi:10.1080/1554477x.2023.2155773,85148413392,true,true,false,false,false,development,named_design,6455,40,0114ac857f2e687614c21d39a2c635a8543711f6f3b648d955a45fc984792cef
85175473443,10.1017/s0007123422000746,2023,16232,British Journal of Political Science,How do Voters Form Perceptions of Party Positions?,doi:10.1017/s0007123422000746,85175473443,true,true,false,false,false,development,named_design,6455,40,0114ea879d89ed1a7905ed8463b7be211dd57c51825939fd17b412d26f953a21
85164736052,10.1111/ssqu.13305,2023,26439,Social Science Quarterly,How low can we go: Court approval effects on public opinion,doi:10.1111/ssqu.13305,85164736052,true,true,true,true,true,development,named_design,6455,40,011b7d575bfea7ca0d5d6f86abe81d06d515515f13f2c359ffba6a5f86eb6351
85108226281,10.1080/01402382.2021.1933310,2021,25691,West European Politics,A cure worse than the disease? Exploring the health-economy trade-off during COVID-19,doi:10.1080/01402382.2021.1933310,85108226281,true,true,true,false,false,development,named_design,6455,40,011d5bfdcd767ae8fc698345d17e00023c37cf6c97108bb4fddad305eb9da359
85138243255,10.1007/s10479-022-04933-8,2023,23090,Annals of Operations Research,Two new feature selection methods based on learn-heuristic techniques for breast cancer prediction: a comprehensive analysis,doi:10.1007/s10479-022-04933-8,85138243255,false,true,false,false,false,development,named_design,6455,40,01301835c1650a5be4ac6ab48fc966122a38be5ab9a9d325cc377e40f87d1093
105044856142,10.1080/14719037.2026.2685779,2026,4700152305,Public Management Review,Performance system design factors that encourage information use: a survey experiment of decision-making by school principals,doi:10.1080/14719037.2026.2685779,105044856142,true,true,true,false,false,development,named_design,6455,40,0142b6da8ee1dd2a9399ffcc865bbb445aa5ad50c8fff75c1ef9af2e0d5dd325
85057578602,10.1073/pnas.1808083115,2018,21121,Proceedings of the National Academy of Sciences of the United States of America,Generalizability of heterogeneous treatment effect estimates across samples,doi:10.1073/pnas.1808083115,85057578602,true,true,false,false,false,development,named_design,6455,40,014357ee2ea3be64f559886e99d646284c271e7667cc3016543315257a7ea897
85213811817,10.1080/07421222.2024.2415774,2024,15700,Journal of Management Information Systems,Strategizing Responses to Data Breaches: A Multi-Method Study of Organizational Responsibility and Effective Communication with Stakeholders,doi:10.1080/07421222.2024.2415774,85213811817,true,true,false,false,false,development,named_design,6455,40,0147db32e386ebbe8a7942b5234dc54395936a72a0d264713981786b0ac84fca
85161342521,10.1017/bpp.2023.18,2023,21101095132,Behavioural Public Policy,Nudges can be both autonomy-preserving and effective: Evidence from a survey and quasi-field experiment,doi:10.1017/bpp.2023.18,85161342521,true,true,false,false,false,development,named_design,6455,40,014deaefd6da605aab42bfa720527b74e6e778b39e6ec73d4798c09fe53410c1
105013601811,10.1017/psrm.2025.10040,2025,21100870919,Political Science Research and Methods,The effects of forced versus selective exposure to propaganda in China,doi:10.1017/psrm.2025.10040,105013601811,true,true,true,true,true,development,named_design,6455,40,01536fb63d798358ffb6babaf470210c37e87c783c65d6db33dd819b96cb2ac2
85041625323,10.1177/1369148117745860,2018,130158,British Journal of Politics and International Relations,"Congress, public opinion, and an informal constraint on the commander-in-chief",doi:10.1177/1369148117745860,85041625323,true,true,false,false,false,development,named_design,6455,40,01695fdb3ad00aa62d77d6063d037b74b11b744ca04d07466f09191f382b8f70
105042563757,10.1080/15309576.2026.2687574,2026,5800169457,Public Performance and Management Review,Searching near and far? Search distance and performance below historical and social aspirations,doi:10.1080/15309576.2026.2687574,105042563757,true,true,true,false,false,development,named_design,6455,40,0173b29614c1441408798e59ebaadf17585320552228610d6b705260aede9d11
85087008586,10.1177/2332649219835851,2020,21101097039,Sociology of Race and Ethnicity,"“A Little More Ghetto, a Little Less Cultured”: Are There Racial Stereotypes about Interracial Daters in the United States?",doi:10.1177/2332649219835851,85087008586,true,true,false,false,false,development,named_design,6455,40,017755d28418dc74d2ff80575ae7850f9830493cf1c71d0cd79f428597d95cbf
85105715534,10.1177/10659129211007211,2022,22867,Political Research Quarterly,President Obama and the Emergence of Islamophobia in Mass Partisan Preferences,doi:10.1177/10659129211007211,85105715534,true,true,false,false,false,development,named_design,6455,40,01785ab1274259fe8039c9b8610e6634dba5927ba30e4a9496a15a9ac056e61f
85199791558,10.1177/00420980241256905,2024,29684,Urban Studies,Preference for internet at home in a disadvantaged neighbourhood,doi:10.1177/00420980241256905,85199791558,true,true,false,false,false,development,named_design,6455,40,017c5f68073d4db056d70067a473f245624f78839aae49d3a1b72a2d5a44cb81
105001566449,10.1177/00938548241297690,2025,19664,Criminal Justice and Behavior,Decreased Bi-Partisan Support for Pretrial Detention in Less Serious Cases: Evidence From an Experimental Survey,doi:10.1177/00938548241297690,105001566449,true,true,false,false,false,development,named_design,6455,40,017c69ddff95716d41af213cd03832d53745490cb181611304f0d4b56abc0d6c
85175847141,10.1007/s11162-023-09760-9,2024,20731,Research in Higher Education,Celebrating Differences: A Conjoint Analysis of Senior Year Mechanical Engineering Students’ Occupational Preferences,doi:10.1007/s11162-023-09760-9,85175847141,true,true,false,false,false,development,named_design,6455,40,01807a59b93636b191a9e478271cfd80c30711f77c106df06c541c0eec1432c8
85118850674,10.1016/j.jebo.2021.10.025,2021,23865,Journal of Economic Behavior and Organization,"Gift-exchange in society and the social integration of refugees–Evidence from a survey, a laboratory, and a field experiment",doi:10.1016/j.jebo.2021.10.025,85118850674,true,true,true,false,false,development,named_design,6455,40,0183952210a061c58d0818bd30d3c6c926b5ee3553b99bdc85cc5bf946a90efc
85186916282,10.1111/ajps.12846,2025,15555,American Journal of Political Science,Whose critique matters? The effects of critic identity and audience on public opinion,doi:10.1111/ajps.12846,85186916282,true,true,true,false,false,development,named_design,6455,40,018506e93933dc6c934adb56287cb46add4e7d3324af1a2a3b7143ba2696572b
85106745004,10.1177/10659129211016061,2022,22867,Political Research Quarterly,Deservingness Heuristics and Policy Attitudes toward the Elderly in an Aging Society: Evidence from Japan,doi:10.1177/10659129211016061,85106745004,true,true,false,false,false,development,named_design,6455,40,019703d15d2244859f0e9774d6c92edcf9eebccced91114533c308517e48a881
84973124416,10.1002/per.2057,2016,14105,European Journal of Personality,Principle of Care and Giving to Help People in Need,doi:10.1002/per.2057,84973124416,true,true,false,false,false,development,named_design,6455,40,019fcd075b4958338821c5c37d9c828f47861696e2c4bd19850d24870ac32b55
85173992920,10.1007/s12144-023-05286-6,2024,13479,Current Psychology,The effect of AI-induced outcome favorability on vigilance performance—an exploration based on attention capacity theory,doi:10.1007/s12144-023-05286-6,85173992920,true,false,false,false,false,development,previous_only,234,40,016efaf677b2cb66b72399e86a086273f4906becd0bf08d914bbdf0879bc6f88
105004829427,10.1038/s44184-023-00028-9,2023,21101294447,Npj Mental Health Research,The influence of prior awareness on views about psychiatric electroceutical interventions among non-clinician stakeholders,doi:10.1038/s44184-023-00028-9,105004829427,true,false,false,false,false,development,previous_only,234,40,0250d8a59c192a77e33fc06390eef1fd12ce6ead0b427024610d5c6dc23b1b58
105024704854,10.1177/21582440251403916,2025,21100255401,Sage Open,Engaging With You Because I am Amused by You: A Multi-Method Approach Exploring the Effect of Frontline Employee Humor on Customer Service Engagement,doi:10.1177/21582440251403916,105024704854,true,false,false,false,false,development,previous_only,234,40,043d0fc05f54480c9229bf1126bfbc7a0fea8d724402ddc72bb0ddea0da3804a
105009333190,10.1016/j.jbusres.2025.115551,2025,20550,Journal of Business Research,Be mindful in organizational change: team mindfulness and employee openness to change,doi:10.1016/j.jbusres.2025.115551,105009333190,true,false,false,false,false,development,previous_only,234,40,054b7238a2ccbfe38693f631b364340f80e37d55001b5e5aaed00d30aec23e5c
85030680668,10.1007/s11292-017-9306-2,2018,130146,Journal of Experimental Criminology,Reluctant to embrace innocence: an experimental test of persevering culpability judgments on people’s willingness to support reintegration services for exonerees,doi:10.1007/s11292-017-9306-2,85030680668,true,false,false,false,false,development,previous_only,234,40,0724cace53152290237d121b115335a80bd09b8af1d3cfac46b07fcc9de3d540
85044964865,10.1016/j.psychres.2018.03.039,2018,18729,Psychiatry Research,Suicide literacy predicts the provision of more appropriate support to people experiencing psychological distress,doi:10.1016/j.psychres.2018.03.039,85044964865,true,false,false,false,false,development,previous_only,234,40,077593e5bd285fb3125ed88e9b265427f4a953fbc065f769e57ef0172facd219
85062297171,10.1016/j.jaac.2018.07.908,2019,17643,Journal of the American Academy of Child and Adolescent Psychiatry,Trajectories of Symptom Change in the Treatment for Adolescents With Depression Study,doi:10.1016/j.jaac.2018.07.908,85062297171,true,false,false,false,false,development,previous_only,234,40,09456dc3eedcfb07bf9203ef510d19163f8d4d086541d01edfacfb5149a246aa
85126256655,10.1057/s41599-022-01074-y,2022,21101018925,Humanities and Social Sciences Communications,Vaccine hesitancy and monetary incentives,doi:10.1057/s41599-022-01074-y,85126256655,true,false,false,false,false,development,previous_only,234,40,0dc853e4bc97ef071e041aee81b9f8333701ebadc87ff1a47ca248f80de696ab
85033559380,10.1016/j.jvb.2017.10.006,2018,12006,Journal of Vocational Behavior,Career adaptability and plateaus: The moderating effects of tenure and job self-efficacy,doi:10.1016/j.jvb.2017.10.006,85033559380,true,false,false,false,false,development,previous_only,234,40,0e212aa40ef148729e2f013a5777a8ae1d947becc97dfc3bff5b11d97a50c00d
85060336598,10.2196/mhealth.9981,2018,21100893578,Jmir Mhealth and Uhealth,Mhealth supportive care intervention for parents of children with acute lymphoblastic leukemia: Quasi-experimental pre- and postdesign study,doi:10.2196/mhealth.9981,85060336598,true,false,false,false,false,development,previous_only,234,40,0ecf9e376d734c3fa07a2d42702543fc6e842e2223e324f3380d4c21c3ca41ba
84956844791,10.1002/ajmg.a.37460,2016,145157,American Journal of Medical Genetics Part A,Non-invasive prenatal screening for trisomy 21: Consumers' perspectives,doi:10.1002/ajmg.a.37460,84956844791,true,false,false,false,false,development,previous_only,234,40,11287288de7f532ba53038d2e78c8fd2b79bb0f779f6fc85a3982030af41553b
85098636700,10.3389/fpsyg.2020.548619,2020,21100216571,Frontiers in Psychology,“Textual Prosody” Can Change Impressions of Reading in People With Normal Hearing and Hearing Loss,doi:10.3389/fpsyg.2020.548619,85098636700,true,false,false,false,false,development,previous_only,234,40,14a43c83e5819b61589f51e803d0b36b1bc7836a03ce31c13b251bc8ee97ff27
85211077880,10.1037/apl0001250,2024,15388,Journal of Applied Psychology,Self-Promotion in Entrepreneurship: A Driver for Proactive Adaptation,doi:10.1037/apl0001250,85211077880,true,false,false,false,false,development,previous_only,234,40,15629a68d2ee0c510b1f7b0671a84336bf2888f8eb01e27075f05851d3a99646
85106252599,10.1108/ejm-05-2019-0421,2021,22199,European Journal of Marketing,Webcare as a signal: exhaustive-selective webcare strategy and brand evaluation,doi:10.1108/ejm-05-2019-0421,85106252599,true,false,false,false,false,development,previous_only,234,40,16c57247c3e9de631987c3d27b80f577939d6710934178227a33a18b24ecf6b6
85062364613,10.1080/15456870.2019.1574794,2019,19700187617,Atlantic Journal of Communication,Listicles and the modern news article: comparing the perceived credibility of listicles and traditional articles among millennial media consumers,doi:10.1080/15456870.2019.1574794,85062364613,true,false,false,false,false,development,previous_only,234,40,16e9d0f580b445cd53bde1793bbc584b7cdc6a42f365f979e1bd2830115df1ec
85183168596,10.1108/intr-06-2023-0469,2024,17493,Internet Research,Effect of consistency of the review set on causal attribution: the moderating roles of repeating purchase cues and product knowledge,doi:10.1108/intr-06-2023-0469,85183168596,true,false,false,false,false,development,previous_only,234,40,1758d65b1888f68bdbfcc74f790394261c31a2fc635d89a834b420651e030b4a
85172153416,10.1007/s10551-023-05528-4,2024,23859,Journal of Business Ethics,Holding Abusive Managers in Contempt: Why and When Experienced Abusive Supervision Motivates Enacted Interpersonal Justice Toward Subordinates,doi:10.1007/s10551-023-05528-4,85172153416,true,false,false,false,false,development,previous_only,234,40,180ac1c8879743f4f8075987689c69dffd8b6a6b3175ce4d625fe30cfec3b944
84859227431,10.1177/1948550611420886,2012,19900193555,Social Psychological and Personality Science,Attachment anxiety uniquely predicts regret proneness in close relationship contexts,doi:10.1177/1948550611420886,84859227431,true,false,false,false,false,development,previous_only,234,40,189ff1cb2a8adf1cd9a629c0bf43f2a54455bc6633cf4dffc23a67fac8b7153a
85019412225,10.1080/1533015x.2017.1305920,2017,6500153246,Applied Environmental Education and Communication,Responding to misinformation about climate change,doi:10.1080/1533015x.2017.1305920,85019412225,true,false,false,false,false,development,previous_only,234,40,1941b72ea40a8eac865820cb25b259e80673d4e0f3a00f3e4a835cb4c184eb70
84887325184,10.1521/soco.2013.31.5.578,2013,14823,Social Cognition,Reading narrative fiction reduces arab-muslim prejudice and offers a safe haven from intergroup anxiety,doi:10.1521/soco.2013.31.5.578,84887325184,true,false,false,false,false,development,previous_only,234,40,19726e9e803ec4f980d57c3ec47d72b6043dbca261b2ad25c46e7f4c7cea0633
85054560559,10.1016/j.jbusres.2018.10.007,2019,20550,Journal of Business Research,Contract design capability as a trust enabler in the pre-formation phase of interfirm relationships,doi:10.1016/j.jbusres.2018.10.007,85054560559,true,false,false,false,false,development,previous_only,234,40,1a36fb52292ab46bd75784a9fd507cf11171463ae854d1953b5a6a5a0ed730c0
84984907254,10.1080/01639625.2016.1197656,2017,14293,Deviant Behavior,Stages of Sexual Grooming: Recognizing Potentially Predatory Behaviors of Child Molesters,doi:10.1080/01639625.2016.1197656,84984907254,true,false,false,false,false,development,previous_only,234,40,1d946f8ed5d600b7d039b9d97b41035a155dbcb6eeb8a8d4db9837d324af13ba
85133970957,10.1111/ecin.13111,2023,20002,Economic Inquiry,Informing employees in small and medium-sized firms about training: Results of a randomized field experiment,doi:10.1111/ecin.13111,85133970957,true,false,false,false,false,development,previous_only,234,40,1dc5a6b9592620045479835b59c998dff2b7e8931e0d268f455a5c1b4a920523
105040087268,10.1371/journal.pclm.0000905,2026,21101268324,Plos Climate,Do low-income groups respond more positively to “climate justice” than to other terms from the public discourse about climate change and sustainability? Evidence from a survey-based wording experiment with a representative Los Angeles County sample,doi:10.1371/journal.pclm.0000905,105040087268,true,false,false,false,false,development,previous_only,234,40,1f867a24fab88840d05a4f110aa00fc4c6fa04941163f11767c42b7141fb34d6
85059932376,10.1002/job.2345,2019,30020,Journal of Organizational Behavior,Source attribution matters: Mediation and moderation effects in the relationship between work-to-family conflict and job satisfaction,doi:10.1002/job.2345,85059932376,true,false,false,false,false,development,previous_only,234,40,212fc8613ed338b59547fbd229d306db700acc77400cce96454ac366f4bc4980
85211934873,10.1007/s10551-024-05895-6,2025,23859,Journal of Business Ethics,Serving as an Ethical Signal: Understanding How and When Socially Responsible Human Resource Management Inhibits Time Theft,doi:10.1007/s10551-024-05895-6,85211934873,true,false,false,false,false,development,previous_only,234,40,22d2fc5e232048c4bf25f431b25ff9813da816a1f41c56d60ee91cc9192e2572
84994219824,10.1016/j.gloenvcha.2016.10.003,2016,36483,Global Environmental Change,Climate visuals: A mixed methods investigation of public perceptions of climate images in three countries,doi:10.1016/j.gloenvcha.2016.10.003,84994219824,true,false,false,false,false,development,previous_only,234,40,244daee46bbed6769ad2126c34a8eaddfd6f2daacef8df870c1ca3721953ac24
84953713862,10.1080/13669877.2015.1118149,2016,23434,Journal of Risk Research,Transparency in the food aisle: the influence of procedural justice on views about labeling GM foods,doi:10.1080/13669877.2015.1118149,84953713862,true,false,false,false,false,development,previous_only,234,40,253740b001294b68f9407aff883bfcbcaaf17a8a0415cec134580087161e1c67
84931053023,10.1080/09589236.2015.1049246,2016,23704,Journal of Gender Studies,Bridging the gap: the effect of gender normativity on differences in empathy and emotional intelligence,doi:10.1080/09589236.2015.1049246,84931053023,true,false,false,false,false,development,previous_only,234,40,25ee5350ae06c5e74756e6a88e5059d151061f6b5b0b01a956c1312d9e278852
84939448548,10.1016/j.actpsy.2015.07.017,2015,29424,Acta Psychologica,Retrieval monitoring is influenced by information value: The interplay between importance and confidence on false memory,doi:10.1016/j.actpsy.2015.07.017,84939448548,true,false,false,false,false,development,previous_only,234,40,25f4d9b3b78e5d98d14b2c63c837909666d1115399c87c83e503fe5fe1cf7c6b
85190156129,10.1097/mlr.0000000000001993,2024,17785,Medical Care,Development and Evaluation of Messages for Reducing Overscreening of Breast Cancer in Older Women,doi:10.1097/mlr.0000000000001993,85190156129,true,false,false,false,false,development,previous_only,234,40,26a26c83f64b813d95d5b7ff47dea4b60ab55db1588105996869483501b18315
85143317308,10.1108/jmp-01-2021-0008,2023,20654,Journal of Managerial Psychology,Linking self-efficacy and organizational identification: a moderated mediation model based on a self-verification perspective,doi:10.1108/jmp-01-2021-0008,85143317308,true,false,false,false,false,development,previous_only,234,40,2786a6583a789c8fd9d89d2c70f5c6efc0992dc851bca19013019fe538216a76
85037982397,10.1080/10410236.2017.1407275,2019,33982,Health Communication,Just a Spoonful of Sugar Helps the Messages Go Down: Using Stories and Vicarious Self-Affirmation to Reduce e-Cigarette Use,doi:10.1080/10410236.2017.1407275,85037982397,true,false,false,false,false,development,previous_only,234,40,278f6721902f24670ddeb1dbdd5468da26d367b7ce2bdd4e8486ba1cb830b300
105002148933,10.1016/j.chb.2025.108665,2025,19419,Computers in Human Behavior,“Their privacy matters too!” A self-other calculus perspective on disclosure of others’ information on social media: The influence of relationship closeness and affect,doi:10.1016/j.chb.2025.108665,105002148933,true,false,false,false,false,development,previous_only,234,40,283c8ab129626843b667168ac20d65d450801dacd1dfd5c040979e198c5b9e7a
85187566150,10.1016/j.jbusres.2024.114617,2024,20550,Journal of Business Research,How reaching numerical roundness on subgoals affects the completion of superordinate goals,doi:10.1016/j.jbusres.2024.114617,85187566150,true,false,false,false,false,development,previous_only,234,40,28a010c8c453d340c265e811b7c592b5b3425c03574e4a0e52acf45962c92e30
85169165401,10.1002/job.2745,2024,30020,Journal of Organizational Behavior,"How, when, and why high job performance is not always good: A three-way interaction model",doi:10.1002/job.2745,85169165401,true,false,false,false,false,development,previous_only,234,40,2959997c22ba08276986799903de33d4bd8e4d104ea87d5f9250cc1d87763e21
105011308817,10.1038/s41598-025-12083-7,2025,21100200805,Scientific Reports,The impact of corporate social responsibility on employee safety citizenship behavior in Chinese gas sector,doi:10.1038/s41598-025-12083-7,105011308817,true,false,false,false,false,development,previous_only,234,40,2c3c460a2689b3725135dfa4986e0c9c77bdcb4f053cd299b58b25ff7a807e53
85090305943,10.1037/rel0000384,2022,17700156745,Psychology of Religion and Spirituality,The Impact of Diagnosis and Religious Orientation on Mental Illness Stigma,doi:10.1037/rel0000384,85090305943,true,false,false,false,false,development,previous_only,234,40,2c467c741cd8b74dbaa14e4a339bdb97caf332ed5396f924d49868dca35374bb
85179063319,10.1016/j.jbusres.2023.114443,2024,20550,Journal of Business Research,Let the powerful people do tricky things: How leaders’ or subordinates’ political behavior copes with high job demands,doi:10.1016/j.jbusres.2023.114443,85179063319,true,false,false,false,false,development,previous_only,234,40,2cb6f979fad1840ad3f4bf1d9be205f6c57e5e1cce8e3113d3a5f2ee464cfe5e
105031969092,10.3389/fpsyg.2026.1763335,2026,21100216571,Frontiers in Psychology,How Machiavellian leadership affects employees' happiness at work: the role of psychological contract breach and coworker exchange,doi:10.3389/fpsyg.2026.1763335,105031969092,true,false,false,false,false,development,previous_only,234,40,2df3c779ad7eccd079aa1b0b6df3f3fcb2298392bf0ea80c78fc09232c24c6e8
