scopus_id,doi,normalized_title_sha256,reasons
105031970218,10.1017/s0003055425101330,8ec1d317f17914f8f8f2be581ad9ebd9bf264757aacba155318d861b08aadd24,inherited_term_development
105032093004,,d582c82926216f57d63504307aa7f4e7a6caeb325aafe792323825c106a7868f,inherited_investigator_development
105032125159,10.1080/02699931.2026.2632965,1954c4e8cfef510ce5272f6f1b1744fbcd75cdfb3158753d4f2de34276a474cc,inherited_term_development
105032142944,,53782ae6e9cf080133dbd88b25d8680648d0bd29ff8cad8fc6eee1bae0067163,inherited_term_development
105032202385,10.1177/13684302261426263,383381e20b27bcaf2c35912284c7637c7e5645fede1c744daa2e186b556171de,inherited_term_development
105032208735,10.1016/j.ijintrel.2026.102410,628e61626f71c1ca9727e98868fb51fde7f2975c6312bf4414c1959ddea1caf2,inherited_term_development
105032210380,10.1007/s12103-026-09901-7,f2ab32047c9a1e4bc2dcc75e08ede658709378cf997f195c881c1dce66560975,inherited_term_development
105032211920,,8bc426c8a273fcb4a3c6c963478ebb4933640e46bc02931e53c67b09291b45d6,inherited_investigator_development
105032215085,10.1016/j.jenvp.2026.102989,e969573667ad02e36354216976dcf89f2cb81769a603694cf1acf8774465acf6,inherited_term_development
105032226672,,7cf70e3033491dcaa341b1ac03f2b362f04da79bb4756f119c44927a2d931046,inherited_term_development
105032260127,,1d70de0a19371977ee514afab5c2e0bbe756448d750dc3bb52a82481cb172621,inherited_term_development
105032397733,10.1111/cogs.70192,8fc0a562f112befe7ce16ebd75e8da93f971b4d703e9681f1b1b0ee466f51390,inherited_term_development
105032473869,,bdfdae51dd8aa2266e1c602dae9c1157277485572c3d1d5dd95087da5186d92e,inherited_term_development
105032487026,10.1002/eet.70060,4fde098a214e86340898fe6ec52247b383f12294b7d80982899d392d125bcec4,inherited_term_development
105032499106,10.1016/j.chb.2026.108987,be7e3b873c3598fc138701210f84339e5f7d50e28270149ef47ea7b1611c47bc,inherited_term_development
105032526994,,6ff84f7d2af71bd17aec921f2c7b4bfc36c5b562dc68714d4f2fc761830012c1,inherited_term_development
105032532691,10.1016/j.tele.2026.102389,2e56e8ae222108f377be828a7a1bba87362bc27406c2e8ab22f628e0fac7b0d7,inherited_term_development
105032540910,,22400b7543c14662fbb4dbe71744ffc7a109d0ac38e90e376fee22ed8220181e,inherited_term_development
105032549185,10.1016/j.jenvp.2026.102996,c60ce13b802bbdf7800e5aeff2d87847f459c973c45bc2e45b626cc215a83ed3,inherited_term_development
105032571525,,7837a8305d5600ce7b87c7b1cb2a0a4a18edb4d6b1bec4bb8a36b1247252113e,inherited_term_development
105032580339,10.1086/736111,47e1c91a9c1a31d3157de575b3f22461008934a72120393b96fb4a314adb789c,inherited_term_development
105032622799,,f0c64f0b7057804f891c5ef3824334f43ee9d549045bdfbde08973b33faf6fe0,inherited_term_development
105032667388,10.1177/00380407261427410,e1d5fd00b7c3ad0e4cb731bf101a6440fb1df38b1e3af6ab9cb9bd1be1007299,inherited_investigator_development|inherited_term_development
105032671315,,f83fd2e6dace7bc8ed467606b4194c52ee5d27f1c241894d4f85844f690b3818,inherited_investigator_development
105032680617,,d8d8be64db20616581fd62120317c6172118174732cd6aaefc072f97cd011645,inherited_term_development
105032690585,,6b1477f06dcb794a2939d2793ef749b0217b3e0aca4dbadaa4d552b886aaa7f1,inherited_term_development
105032706175,10.3390/su18052180,827f051f7331885ce42894d1fb8ff6305fb392137b6246e557197f9b45a94b28,inherited_term_development
105032759271,,57db2ddefbe472f0078bfaba0d77e4c4d056b94da9401fc849dfe9849bdf042e,inherited_term_development
105032782866,10.1080/00909882.2026.2639525,ebef2e18d82a8885f7bf1e2374d9e623a4d0bd794e0f20453c443acd06f862da,inherited_term_development
105032809479,,0b14d7762931cf0b3b9a79870961cca3a6ae79b80cd38efb588a340795e82cb3,inherited_term_development
105032821623,,058a3465731c11bac9d65436ec0e7dc6fa62ab9fbb7cd9cfc49d01a21af1b563,inherited_term_development
105032857301,10.1177/08862605261419459,05a923d68350885501782f2c1df11574bd72c55bc1ac62349cd627b0d1b62c71,inherited_term_development
105032888543,10.1002/ab.70064,b24c7a343ada5d05086338806d77454960ee9e7bbf75e3f3df3ec64f86233ae3,inherited_term_development
105033016908,10.1177/10778012261422244,d2a73c010808abfd71915df5ac6782b0d2c532b1203a4deacf0b7f1d6457e5c1,inherited_term_development
105033095474,10.1177/23294965261426974,f8fc3bd233b263556172e909b0e28d74a57f4df936c3482c7473d040d570bc28,inherited_term_development
105033103273,,9fb718ad931e0b604a4bd9066bb57175bccd264b207498c23c6f0a0ddc60f180,inherited_term_development
105033113704,10.1177/02654075261435232,d65162637f0e119c24f711d4a72e488b886dfc750692a17620ff5fb4221d993f,inherited_term_development
105033114774,10.1177/10659129261435391,fc249878b4f1afdf52ddff53efe0f196fd8186dcd98a36e3f99c27e283b7f32c,inherited_term_development
105033131402,,bd393bcab395675d2f2bd78f9805dc6486ea6b523a66d97c61a8e26a3bb6fff3,inherited_term_development
105033160522,,37654d9dda43eaaa2ce7381b7eb1110e11cdfe39675dfb489e02018d96d3d231,inherited_term_development
105033178313,,5164b330fc3d781a2e8d980cca35732ac275db29bd555448c135433806c0c746,inherited_term_development
105033214014,10.1016/j.cognition.2026.106531,0edca9f00d6f5e429585b15dafc9a00ead0a305c40e493f8e9e09d00b36cf232,inherited_term_development
105033262998,,32b1c1ccb4d3d6eb5e56a292560ac1199d7aa20d210327a3a936963c39fd3798,inherited_investigator_development
105033266619,10.1016/j.evolhumbehav.2026.106857,895043e64ec10a837d66f0b5ab79116a56b49249acccb2a6f7343179a5423fa2,inherited_term_development
105033286032,,2dada94801c672aa4580255016143d94780cb4ff4f89ce82327ec82c2fc7372a,inherited_investigator_development
105033286598,10.1007/s11109-026-10127-w,c37b559222261b72fb154a31dd4c591240d0754270c54cf53faff2607197f68c,inherited_investigator_development
105033294933,,8bb7a507607978ed5bd14c88872fbcb0fa857a7dfde9050353687dd53ead4448,inherited_term_development
105033334191,10.1016/j.actpsy.2026.106607,908c22829fa751313f165faebf98e4edc7c4b77e6066ac0176f84718c090806f,inherited_term_development
105033347477,10.1186/s12909-026-08803-w,cbd4f19dc1472a45243466328b5554a3553877f735ab37faea894f3f6ff3e4c5,inherited_term_development
105033360028,,f927acc8ac82a8a5c07b06dae1bb211c2ec09c8c252f0377a2acc56c5f8a911f,inherited_term_development
105033366765,10.1037/xlm0001523,54202f6337b1d820b86c8107712def17fc2654de0753ab61cec2c64b4ed07835,inherited_term_development
105033375303,10.1007/s10519-026-10258-0,d284058e7a8eacc3d4dfbb8aeda9debb7575a82fb121a58b692d167ce67f2152,inherited_term_development
105033377151,10.1007/s11109-026-10122-1,18421ad58dd0631d71a07e545a09afafb3063cfd98b9628da67c0b0ff75cc1e0,inherited_term_development
105033383195,,92a296e8c3d72e88ece7417d11811e42645c5196058d280ddfbec087d06a5e26,inherited_term_development
105033402696,,d88de16b36fbc317a505d6da36578ec86ddd4543aec99f4190b4dfdae29a8ec6,inherited_term_development
105033466951,,2f51f7929147a6b263e05bdebee7eac729fe19441abee7f3018940e47bd507f3,inherited_term_development
105033469143,,9a9ea583cf32520818b86d88441fb5a7e584e48e205801c308b74031e4770645,inherited_term_development
105033471401,,59491da2a77f3b05aacf3a0c9b71bb9c561c507e944a57c38fb3f5638329d1f0,inherited_term_development
105033474117,,9a643d00f8fd69a6eefadc9e4f9a5ecde5869cae400b205c59d24746460a6b17,inherited_term_development
105033505688,10.1007/s12119-026-10576-9,a30a6f7ff20d484dbdf7bfdcae087fe2855f034b6f9667aaef3e0e1590103de3,inherited_term_development
105033512381,,7d42209ebbc665b0736fcc2a44d36c04ca303d912a8c332fb118ad372dee75d5,inherited_term_development
105033513467,10.1162/jocn.a.2409,8549b43649dd343a71707dfd76a85840eb4f3115b68f00f9e2d3d4adb1f7fbc0,inherited_term_development
105033565486,10.1080/08959285.2026.2644861,67ac95d62926521859d523acbbabe3e39b6b4218f1d065db8193470e551e6143,inherited_term_development
105033595112,,af6d8cbc50b2a89757750ac7166ad1b11340ab2a42707105996d8e8a85a7e49b,inherited_term_development
105033607705,10.3389/frai.2026.1716094,8577ed4bda031bb86b7f165a948c8f8844090daa02f2db792e01944bc8c00658,inherited_term_development
105033620098,,230db4cd9fa907fd7231552e40853574002296e07092a91e05f2b9c3cac010f0,inherited_term_development
105033698637,10.1016/j.chb.2026.109001,7c67276ddceeedb71f8ee5b649cfdb742e850dd0d98d4f96feb427f43478c2e3,inherited_term_development
105033704832,,0b3cada3fd6e923c82770f6e78e2bf00fe47148aa8ecc6b7ec080abc527e58ac,inherited_term_development
105033710733,,ee815718e6a9f0bb9b03279b1423252407573384c9bdf25448e39eed207a90a2,inherited_investigator_development
105033711701,,076882fcc2e42a0926b840cd453a1c19a62dbb5e68312ce0ad8a30e4cf2a5aa9,inherited_term_development
105033717175,,117067314299a82ee5893b908cf6f974615de6d2aa34506b0f99bc1cb609d768,inherited_term_development
105033719190,,9a9e6f236b4d48f161c2afe9d216cc5c970ab8004f16dc592c62c11eb204a826,inherited_term_development
105033748640,,c196479e2c10350315eed8d26504f75b0f3396ca097f23278482017bb207c1f0,inherited_term_development
105033817071,10.1007/s10460-026-10851-3,b86a091ab870a001e76bd2f9e4a12593afad36e07489562ff96e9d8cf681c915,inherited_term_development
105033817804,,733cd9768d5a11238b9350077644d5e809a2e3f4ff6435cfe501e3eca54e5583,inherited_term_development
105033818223,10.1007/s13412-026-01109-9,d2206e6801ec246792fbc8f5de07af5d8faf80d57c0363dc80a5caf963920723,inherited_term_development
105033818999,,e8f279315883b160697d54c06185f74abe6ff338fce3eea2eb64a69de250bf3c,inherited_term_development
105033842473,10.1038/s43247-026-03255-y,fbe1ab453aa9006c5f0ab9bf1244358ab3338a5be9c5e4e90d002c486b0db09a,inherited_term_development
105033864415,,396766c6df1e84183daa5964598d91e7eb0b195290f13691ebaf1325ab3ea989,inherited_term_development
105033867954,,5495a62bfda8757030e89c388ab78b4eebc4559a265103ba3f5c445a5d4a633f,inherited_term_development
105033932866,10.3390/bs16030313,626497059cc07a5bdc4b06263144f5547474603ff8b3632ee0e610e53d0a523a,inherited_term_development
105033985432,10.1088/2515-7620/ae1a31,bf434d0fffe4ebd2646a41da64241bddf7394d5d1d0834cdfd11e68f43e48023,inherited_term_development
105033991328,,b7034e9c127af9574088f179b385eca6e7cb8528dc2a5a9c716035dd51937fb8,inherited_term_development
105034021141,,68ea39a8a27c39134b1241850325517eae6d55dd829af142b6ee706906e6c485,inherited_term_development
105034023681,10.1177/21522715261423989,8e533960e536929cc06661fa562530b885cd3cdd6f2d880d9df61902dab86363,inherited_term_development
105034027906,10.1016/j.eclinm.2026.103789,31f1a460c168ae9d93affd2e71bfcfd990464919d62f234f855a8d68903ceea6,inherited_term_development
105034039602,,4bfa45b15484797ed13fa63a9a547c5968f558ce6d236799d9a444db55e0f47e,inherited_term_development
105034065017,10.1111/imig.70160,8a73aa2ac3efdefeddb7c8db5da18cc01e257dfc28676497add4c9f99584c02f,inherited_term_development
105034066477,,0bc23a7bb756b1dd3261f2db6fbc43115175aa5c465d8457bdad41999c3fadf9,inherited_investigator_development
105034069943,,4baa0839a20c18a43bab224b8982f3897848864bd9e66b1be274689937b84b68,inherited_investigator_development
105034096170,,28959ff2a9055bdfdd4984220ab1d82a268273ebe3969c432b469d082fdcd3bd,inherited_term_development
105034118633,10.1177/10778012261429102,27581fd0555266f877f883073ccff97a33ddcf0d34215d98a71e8df0c5d1c307,inherited_term_development
105034125547,10.1037/apl0001345,c06a16d43fb4cba02b45d66e6651bac7d2359f8b139c992b5fdf4fa2f7b46478,inherited_term_development
105034131570,,82aaf3e65bfb47a33ec7148b6b63a357093bf11d00d2ac941c75d61ba69a0d6b,inherited_term_development
105034143491,,504693ceca96542ba4f2df463b5dec27e57ee9f82bcac8e40b876d29e6d12a99,inherited_term_development
105034144883,,368a903a836680da736df1b7c95cd20698fd061e710058cbefe0546feff97cfe,inherited_term_development
105034154871,10.1016/j.foodpol.2026.103082,7fe441452e64e106eaef6ba8e43cb005e11081bfd016fc25f5091d3100695415,inherited_term_development
105034156619,,123c68704f6baf3d159c39d5c42565857699185581bc744a09d3878c8b21c5eb,inherited_term_development
105034156845,10.1037/stl0000461,50df871a63e81be91b76bcd0eb0cecac472bf18dd0fecebe6114c741d375258a,inherited_term_development
105034156984,10.1037/apl0001366,8036e2a1ea82889f2a438ad896fc29b68918fa352ec6f62412509057e7ffc3e7,inherited_term_development
105034176568,10.1177/01492063261429947,284796074b7395dd017049a406268df6331a8fb552ab7c5df94bf9499f6f3008,inherited_term_development
105034177027,,8c51f2db54e6f8bd79323cdd3dc6457a92ddd3d11785f2e22d460fdf75c5c42c,inherited_term_development
105034182293,10.1016/j.joep.2026.102889,5f0220953f2387bc3641be32fdfdcf5387ba9586af901db9de23e5df42343dee,inherited_term_development
105034182783,10.1016/j.jesp.2026.104904,efc7a5135409d7b86913169a757c04658e55a62efc553464bd6a38c4cc05db23,inherited_term_development
105034183699,10.1037/aca0000819,0828e4b157f5fe698841f90afafe5dddc46e311277af5d4de9773ea7e422301c,inherited_term_development
105034201464,,cfcca6e58f3822d4e14ca58ea348f469c56d88424becfa389815f39f0e8ef22d,inherited_investigator_development
105034220703,,8acd149ea755eeea9178076a7176f578360a943004c445ab4f2cf805186bb815,inherited_term_development
105034228174,,ce56c60558b88aa70e945d1309ce0c35073a0b1874249deaff6e4feb0680082f,inherited_term_development
105034269319,10.1016/j.appet.2026.108540,7a2f74f067310fbff282de5f80cbb142d063a1ec50bf343a90a6274ef0bc023e,inherited_term_development
105034274748,10.1093/ntr/ntaf225,01084763fb23765a832d66f546ccd4922b39a60a81b915104cea925362302db1,inherited_term_development
105034293043,10.3390/insects17030232,8f470ebc966affd77372b5ef66548014458f6528d488a339e0465d0f3467b8bc,inherited_term_development
105034296342,10.1007/s10896-026-01088-z,bd640dd23bd310ef706ff9c101b9a89485fd35d21f408a70a1d66fa8d0be805e,inherited_term_development
105034321968,10.1111/ecca.70043,26efdd2d2f992966b9477333ac03884930bd6ed107c59f69832225b43fdda4bb,inherited_term_development
105034336119,,1df1f25294957f02df72a400abab70bb4c054ff221e00976f9f49ac840fa9190,inherited_term_development
105034344092,10.3390/su18063111,09309106a5e0542f9cc4664668c8949565ae74ed315080c04987cc5d0bc40191,inherited_term_development
105034348114,,4c8a5f34c9791288635f0919fe64263ac908778cb7bd2a3620115d2de757554f,inherited_term_development
105034351129,,8f6babfd056dd590752ce34d6f0fb7a2d7672143cfcfcd4085ff524126b0f573,inherited_term_development
105034353261,10.1177/00332941261438080,c900789c832ec61b65fbeb40e05e348f372d6a57666784e2450803e7ccd45012,inherited_term_development
105034364819,,8527165dc5c73a24fb10a9e4f15ddb3810f496dfb25cbb84a6183ad9d861facf,inherited_term_development
105034372439,,0c985e407958045e8b24a77a0884c396ea2dddd3c12fb76eb002c84ee3e27f33,inherited_term_development
105034372632,,9a04fc112f21c6a0a5f07cacbb80594ab4166ec13551bf620822441528a2e41b,inherited_term_development
105034386204,,61625d0534dcb3a506c7bc89f6a2099bc3f4986d958615d6711666fbeca5e0e1,inherited_term_development
105034393757,10.1016/j.giq.2026.102140,fb9e83976876a7ffe145b11f0f51a3836b05c032d0685f357e7b9992a80a8710,inherited_term_development
105034410037,,7cc1a1b09e73793d0dbb29f411e25e8efb8b5720b3760f3dc856f16280beb99b,inherited_term_development
105034416611,10.3390/su18062819,464ff74cf1abe8d2dc9a9061a98e3c97e1bce88a945394b49bd2d5c472ebe451,inherited_term_development
105034428364,10.1007/s11166-026-09477-x,9653a40637ffe10dcbe2905d95eafa774fa71dcf0d2c71de80f68bdf8acfc028,inherited_term_development
105034430104,10.1016/j.pec.2026.109605,eb46f3a807df6cb5a2e5d0edf2c9e5127f11c064965e761cd0fa9671af2509d2,inherited_term_development
105034448699,,3e057687fe6df5844c26fc5d079452d3ceda27fb1829e6657b929c54b2d86c73,inherited_term_development
105034454314,,d6acbd6bf7320984a7ed882ae1ad909c1f691fbb7d0fab3464160caf39f0d562,inherited_term_development
105034456634,,d805827eb05b05d90a3a225be72b45b67f5fa584abfd3d94006a6caa0a072c5b,inherited_term_development
105034457263,,76829cf86c8bf623858c4f535cba3affb7fd72c150debb789b99a0fd16fcbeb3,inherited_term_development
105034457594,,fc6c7d6431e3e392e189d7b9039c382dbe20d38f8eb076f785d18e64e946872a,inherited_term_development
105034485679,10.1016/j.chb.2026.109008,93d9f412eee4ffc551fda5bd918db5be1b87b0621036201154439184faf4d099,inherited_term_development
105034496062,,9e608fddb0ed8be24c5df206bcc721a323a503300ab4e6a03fca50e0e3b6f3ca,inherited_term_development
105034518333,,f2df2c1e4ce63c5ae8de0531e77d9a9e06e48cd7be628b92f4127d67d85a6ac3,inherited_term_development
105034525546,10.3389/fpsyg.2026.1766694,4375c6deda5136f67a7ab216dcb116e09c7eef25a5ab22534ec149362c658b5c,inherited_term_development
105034533226,10.1080/14719037.2026.2653078,b8590f8d42f71f3830c5c4b7e45524dc18e0a6934eb490d929bcc0dd2f2d55c0,inherited_term_development
105034536837,,33dad581fb4d60d0d98ce3e30ef32a6c136ff7b8baf425b6ce245e9374834a26,inherited_term_development
105034538302,,709cc9a0eb6262820c6c0ef3a3cb8cdae6f956d4e92210862881cb88c2feeaf5,inherited_term_development
105034570794,,50a0e81af967b984d30ea8a71e3e319b85000674124723dfc8b53c388dcdab5c,inherited_term_development
105034574961,10.1016/j.enpol.2026.115276,7a70e77d7119d850c7260421cd836de7fcacad85db4af5e881b32250f69f691c,inherited_term_development
105034582321,,8abc0386ae92bfe18329d5d2f07e76d4c2a8f5f3bc3c6046b2efee24c2f70f43,inherited_term_development
105034583584,10.1016/j.erss.2026.104690,c34b23d02f0766ee376b64dd279e28d4c5f1575816a3c1fc196a6a1d0c8948de,inherited_term_development
105034595671,,9fd6129096e43d3e11c170bdf1fcbf491de03d018992dd82a5c688867f5ae9b8,inherited_term_development
105034596961,10.1027/1864-1105/a000509,032489d7dbfc8a7346046458f06cdebd80bdd844fab8bed061b67ee84e215981,inherited_term_development
105034603187,,87ee8f51cc58ececfc1e3568d2ceae1be73c405d09f37cdb58f831148e0addfc,inherited_term_development
105034613839,10.1016/j.trd.2026.105332,734b423ee258ed0fffc3d724f8e51975d041bb5245ab7ba5d6c6d456adb2b1b5,inherited_term_development
105034632535,10.1016/j.jbusres.2026.116159,9f88dede5db0c576f541b775563a3b4e3411920e9a75b38bc825280295f688c7,inherited_term_development
105034635702,10.1080/14719037.2026.2650423,d28fab74d2ed521468b6dc57d0f009fa017f5dc01049a4fc1260e9a99623bbea,inherited_term_development
105034638172,,d04cc6f2ea1aa6d817e254af422fe562b45c9a64d2a3a85f7ec73cb071cde74e,inherited_term_development
105034639396,10.1016/j.ecolecon.2026.109017,303f5f4967e28d5747502204abe2373c43a916e168ed3a4651eb77f9c9ce1b68,inherited_term_development
105034645576,10.1080/14693062.2026.2648069,7737f74f24cab3c8a588623a5f6461f72416441baf08f09b09b706306e92ce04,inherited_term_development
105034648317,10.1007/s10672-026-09578-4,633f9feedff155aa689bde95135fef383f403add808c82a75284c6c428609dfb,inherited_term_development
105034673328,10.1016/j.jbusres.2026.116156,4dd3adcfda4ec27d91ebf41e7ba98dd9eab74111b6736cc00e381692373846b9,inherited_term_development
105034676961,10.1016/j.childyouth.2026.108884,a1cf15e430b9010a07ee6d95dc23adc2245c44a303316889ca5012060e0f6670,inherited_term_development
105034680050,10.1007/s11292-026-09735-7,932d5c4832843e3cba5c77a5ad56c8e97daae4a6c0870e1cda67b739952cdada,inherited_term_development
105034682143,,81841df217f70e9a4a8587d3bee5548e44108de82c6a66259e364277f56a0264,inherited_term_development
105034686105,,147dfcb45d7cddc3454825c2cce524e59300f36dffa7363525d67158f13a8d05,inherited_term_development
105034696551,10.1007/s11292-026-09740-w,95dfe28f068095c80c0cacc133be36a584c18cda1601b39ce2d9e8083413b19f,inherited_term_development
105034701198,,d3923aac51626f7da011cdc3868b4e00f13bb171abd5d36be5914a201d609e12,inherited_term_development
105034704525,,3a8ec991e4d8e4fa48ded1eadb17d65baa2ef8468326a68ffeab7e06fe59c43e,inherited_term_development
105034704650,,bb29915f9da9fdc1f7d1b36a7382fb2166b957d482d571da7ac0564af863eb80,inherited_term_development
105034745329,,768978880a444ef6e87a61f372bd4b3455434254b45b53aba189f33812ea5a19,inherited_term_development
105034753262,10.1037/pspa0000467,eb6b25b631a397f77253d7be970fd90443061384bec14b3b823486973de06061,inherited_term_development
105034755218,10.1016/j.jbusres.2026.116164,194ce59fa99dd058eaec0b9aae2c3857d144ca1459faa95666e8ed8e93a9fcec,inherited_term_development
105034755316,,d7ec1b1c4c0e9e721f91ecbd915921eb5d1be33bc6fc08ab6744ea8df610cdae,inherited_term_development
105034767853,10.1007/s11292-026-09734-8,3d812808358df5e69a300c84b363e73719e0c438a6164bf7b6cf04580ddd4279,inherited_term_development
105034770035,,8c7cdf4657cdabf79f34a5ba952ed2bc88fb4283a87189f368e79f737800cd19,inherited_investigator_development
105034793649,10.1093/jopres/xjaf022,6318daa1d1dc0bd66ab4047fecdb32783ca339c92e6d5f7717fa6dcfad3ac054,inherited_term_development
105034804026,10.1186/s12888-026-07891-8,6f4b55aa82ee42b67ed1a3890b5abd525ca207eece5ad5d8cf703b994573e504,inherited_term_development
105034812424,,dfc7c0603d0ebca5b7699ca5fc005a82275f54af7635af28083b935c31cc45c2,inherited_investigator_development
105034817513,,6ce52a2806c443c5ed5a396522577057ae7f1e1a123149ed0e07601d3887e9df,inherited_investigator_development
105034817863,10.3758/s13423-026-02860-4,95c34b37878c026cf3a5638bb7a8f15ef34097ac60ef34669a291e8a52724551,inherited_term_development
105034817994,10.1167/jov.26.4.1,007b3b7a3604acdde787baeec193d6298203086991332efe0b2a40e14ed0c5b2,inherited_term_development
105034818232,,73fc35254ecf22b241f21fdd6ffbfb359de87d8dd4700f22a5a8607c8e606fcc,inherited_investigator_development
105034818423,,30ec6b19eea658f5b8ed02607a56a59f22082a7b2e3812a6204e4c2a0a8c3d89,inherited_investigator_development
105034839814,,a70c932dd6478b27a0e267c6b38a4e4794b11373dd707ac00dafbbda3abaa532,inherited_investigator_development
105034845043,,88a89ac4d66dd62266addf51ebc128311a0dc461eeab5dbba047c7121772dd48,inherited_term_development
105034856057,,9a45c85195cac169a809a9e43f03e2151da018a8385db666e7440d5383d32bea,inherited_term_development
105034892294,,d6d57e27445c3437d8b4038ea0d43319b1e9cb318a8f74f32e9f3a5e87948925,inherited_term_development
105034901215,,309bf3549a783ba83d4b18b60538ba8fa0302e5c194f3c08901572712d618761,inherited_term_development
105034912780,,093ac5f702d1996677536d63ec02a6870586485f708dc9612fb74cc8fa4fbbc3,inherited_term_development
105034914515,10.1016/j.actpsy.2026.106731,8cd8aadfd527158f3d953f2e3d25de55fedad6b30a376f608de794991032dfab,inherited_term_development
105034922477,,7171030896f10471290faa3786802a539e6b4095a6189c7164ccb81ed6fe4413,inherited_term_development
105034925736,,1aee1f4b97c4a3eed864278ee3acca896865ffdff3d9000dcb649ceeb7756d1a,inherited_term_development
105034928100,,1e38d242b2d146a850d7268610e42bc17c0d7809c6892ced05814e5f0e0719f1,inherited_term_development
105034929617,10.1186/s40359-026-04238-6,000514837e65b2111cbf1b5dbb57af228f75ac156538107a854fc72d90c17bf0,inherited_term_development
105034954403,10.1038/s41598-026-42289-2,9b5635e2c7c0f1ca28f43670302142e95755be78441b79a04bb63a0312001656,inherited_term_development
105034958308,,fc6c0c50d27e08de797a2a8a629087830c302372b2bc9b61c313de2e33db6da8,inherited_investigator_development
105034969177,,b7700e931b5bc1cf7ac0f8c14f3a81866d601f2d204a9b96ea2f6839d6ba95f6,inherited_term_development
105034981092,10.1093/geronb/gbag031,c17090a0b5f339f961c95c695ad97a49c763482288cd76e436a7a63dc1407275,inherited_term_development
105034996165,,38bfc7b1834a83e9972e3bb1147b6f8f9db699e66744f756e360c469b4970c07,inherited_term_development
105035003905,,94f09a511973466d6b9610783a8680f535b0074ab821866b627d4503b4a8e209,inherited_term_development
105035012878,,a37384609bf17685118076d35f6c2719767f7f79c25e3e08850c318af58b5bd6,inherited_term_development
105035021932,10.1111/jep.70424,feb5f2708b262c7193c56eb9a26c093be8d57a1f36b122e440edf247befa0ee4,inherited_term_development
105035034535,10.1016/j.actpsy.2026.106746,c1a2fd5a6acb9f8d012566374d4b01667ca919175b99dfca45033bf014e1530b,inherited_term_development
105035058976,10.1086/736339,cae1f06d29b41558b274706b4d7d16a89e94803843cda161e5622c701a0c57e8,inherited_term_development
105035085970,,341f90dd39057fa7bb0e69ce84a38967c188dc9a2dfb4aec65b07eddcf140cd8,inherited_term_development
105035090579,10.1016/j.enpol.2026.115275,7bccc815eceb95960173ffee40683e2a94008a76df62cd35d9f6e819b382495f,inherited_term_development
105035110067,,9642496d737a4ea5b7ecb6532404d9b10e67e06dc6f5e0ba34e64683420376ec,inherited_investigator_development
105035112086,,003b297b892d6d31ddc0aa89d0241503b9cf998f5898d655eb37ce93d0b4e3ce,inherited_term_development
105035115904,10.1016/j.foodpol.2026.103087,5b008ea9b126d2af836953b15e2cf476812b246ade6f680f6d51a79f0eba0fc4,inherited_term_development
105035123686,10.1080/03637751.2025.2506699,74c0eb56583ab1861404584e5cb74cc419d657b604e9df7014743a883b0f08c5,inherited_term_development
105035149198,10.1080/10967494.2026.2648235,a87632ca088c9038c45e6e57fa162069b3d090a97a90fccea516db64f38ab8cd,inherited_term_development
105035190915,,d4419dd95fef7fab4dcbe1ef0111034a4cd7f23064c1e0a06196fda2b13f8538,inherited_term_development
105035214807,10.1080/01402382.2026.2647190,4064c0aa1977e66988b40f911189b3b9a193125a5eb46dcccca9cbcd6151f92c,inherited_term_development
105035219979,10.1080/23276665.2026.2655792,bb519966163e6a2cba080950c4d18fab3714081a42fb0d856c89f35973ff347f,inherited_term_development
105035236611,10.1016/j.poetic.2026.102090,f67b1db7fb834087976b2405745c8e73c48da783d24bd3e4a78a3d8948f8e0a7,inherited_term_development
105035241836,10.1016/j.jbusres.2026.116186,58cd653949bb8e67e6fe3a6cfdb639b02ab8c8c10481ae32c53e89d756db93f2,inherited_term_development
105035294185,,74dc5ad4a1378393d3bf2f37c7861dedba3faa4ead6859826407134efd686622,inherited_term_development
105035295885,10.1016/j.giq.2026.102141,c367616cf5fbcf1c3dbe5ba20398fe4dcb2940f8c63982efb8f0b00b11a1c559,inherited_term_development
105035296277,10.1186/s40359-026-04243-9,e46a01f35b9f4d452d931758f3f6332c89b7a80786908c97471382e1d51a8401,inherited_term_development
105035297657,,a09758b4162101df2a4644216eff999a3efec355527268ead5f5ff3ff3913f8d,inherited_term_development
105035301017,,ea5b52d111f8a6882d16d808413018f467eb273f8b73812e31a10657a85cbc95,inherited_term_development
105035306999,10.1186/s40352-026-00401-8,638ff1286951973610ca69e04814063e5dedc7fa1cde9c9073e84ccf564f8674,inherited_term_development
105035315803,,9078fd4fa958402d75413651ca30eb03602e696a2342f6e7089c4733e6f1fac7,inherited_term_development
105035324349,,0ebdc90fa3813006e2f789e079c5455888e83646bf3a295eb6f01d6222552859,inherited_term_development
105035324372,10.1016/j.worlddev.2026.107421,6cc1fd6e674c93f7fb4f4d6fcbedff40ec1f81d2282e348c3b330ae4190d0705,inherited_term_development
105035334498,,ed53e0689424398c1c21f63be4843840e3eaf877c15e8e54bc8e0f00303a6c6a,inherited_term_development
105035340074,,bf715698b670f30e02e3984b7124c050b9d96f9acf91213f9abb065940b25197,inherited_term_development
105035346535,,706874de9a1ee1ed12250fb8f6fdb8c95a7a6b16eb6393a7d4db15bd98b9c06b,inherited_term_development
